,2014-09-30,2014-12-31
AccountsPayableCurrent,3162.000,2170.000
AdditionalPaidInCapital,30623.000,40607.000
Assets,0.000,577.000
AssetsCurrent,,577.000
CashAndCashEquivalentsAtCarryingValue,0.000,577.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000
CommonStockSharesIssued,70000000.000,70000000.000
CommonStockSharesOutstanding,70000000.000,70000000.000
CommonStockValue,7000.000,7000.000
DeferredTaxAssetsGross,14230.000,17150.000
DeferredTaxAssetsNet,0.000,0.000
DeferredTaxAssetsOperatingLossCarryforwards,40650.000,49000.000
DeferredTaxAssetsValuationAllowance,-14230.000,-17150.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,40785.000,49200.000
Liabilities,3162.000,
LiabilitiesAndStockholdersEquity,0.000,577.000
LiabilitiesCurrent,,2170.000
OperatingLossCarryforwards,,49000.000
PrepaidExpenseCurrent,0.000,0.000
StockholdersEquity,-3162.000,-1593.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3162.000,
