,2011-03-31,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,-10754000.000,-9949000.000,-9044000.000,-18000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,1411000.000,1220000.000,-567000.000,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,19504000.000,21720000.000,58402000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,615321000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,37131000.000,39527000.000,52667000.000,54941000.000,56687000.000,73556000.000,127308000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,7523000.000,10980000.000,-9896000.000,,,,
AllocatedShareBasedCompensationExpense,32319000.000,33400000.000,48977000.000,48065000.000,47956000.000,71420000.000,128155000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,48408000.000,83941000.000
AmortizationOfAcquiredIntangibleAssets,,,111537000.000,,,,
AmortizationOfDebtDiscountPremium,6847000.000,7512000.000,8197000.000,8970000.000,14791000.000,48022000.000,56075000.000
AmortizationOfFinancingCosts,219000.000,219000.000,217000.000,1959000.000,2463000.000,3968000.000,4524000.000
AmortizationOfIntangibleAssets,,13000000.000,115800000.000,99400000.000,181000000.000,179300000.000,346300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,132084.000,53374.000,98068.000,0.000,19305.000,298015.000,0.000
AssetImpairmentCharges,,,,,,,12579000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,18469000.000,13727000.000,-89000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,273900000.000,1501500000.000,470600000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,4997000.000,,,3462000.000,15011000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,-1534000.000,,,3990000.000,474000.000,,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,,4052000.000,7470000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,-1000000.000,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,2438000.000,0.000,0.000,
BusinessExitCosts1,,,,,,,44040000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,211794000.000,-68169000.000,-107421000.000,-61731000.000,141212000.000,1484936000.000,-1184067000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,9348000.000
CommonStockDividendsPerShareCashPaid,,1.390,1.406,1.417,1.425,1.433,1.441
CommonStockDividendsPerShareDeclared,1.374,1.390,1.406,1.417,1.425,1.433,1.441
ComprehensiveIncomeNetOfTax,,336449000.000,131223000.000,389397000.000,379625000.000,309974000.000,153618000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,-4550000.000,-207000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,419275000.000,,,,375075000.000,309767000.000,153618000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,,,,,591000.000,275000.000,
CostOfGoodsSold,,,743164000.000,802474000.000,917472000.000,967870000.000,1650611000.000
CostOfRevenue,612769000.000,590782000.000,,,,,
CostmethodInvestmentsOtherThanTemporaryImpairment,,,500000.000,700000.000,,,
CurrentFederalTaxExpenseBenefit,294000.000,7611000.000,33856000.000,992000.000,-3185000.000,-3966000.000,21287000.000
CurrentForeignTaxExpenseBenefit,22877000.000,21174000.000,16950000.000,30697000.000,16602000.000,21947000.000,23792000.000
CurrentIncomeTaxExpenseBenefit,23192000.000,29329000.000,53156000.000,31753000.000,13393000.000,17793000.000,46083000.000
CurrentStateAndLocalTaxExpenseBenefit,21000.000,544000.000,2350000.000,64000.000,-24000.000,-188000.000,1004000.000
DebtInstrumentConvertibleConversionRatio,,35.791,,,,,
