,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsNotesAndLoansReceivableNetCurrent,,,4164000.000,,
AccruedInvestmentIncomeReceivable,1845000.000,1640000.000,1790000.000,1528000.000,1635000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1822000.000,1605000.000,1497000.000,1648000.000,1644000.000
AdditionalPaidInCapitalCommonStock,11953000.000,11945000.000,11945000.000,11945000.000,11945000.000
Assets,494085000.000,488176000.000,483095000.000,464684000.000,464062000.000
AvailableForSaleSecurities,112946000.000,110376000.000,107658000.000,110334000.000,110335000.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,18304000.000,
CashAndDueFromBanks,8554000.000,18278000.000,11212000.000,13714000.000,11896000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,6000000.000,,6000000.000,6000000.000,6000000.000
CommonStockSharesIssued,1655362.000,,1657119.000,1657119.000,1657119.000
CommonStockSharesOutstanding,1655362.000,1652122.000,1657119.000,1657119.000,1657119.000
CommonStockValue,165000.000,166000.000,166000.000,166000.000,166000.000
DeferredTaxAssetsNetCurrent,,,1250000.000,0.000,0.000
DeferredTaxAssetsNetNoncurrent,,1179000.000,,,
DeferredTaxAssetsValuationAllowance,,,3081000.000,3081000.000,3081000.000
DepositLiabilitiesAccruedInterest,844000.000,878000.000,833000.000,849000.000,805000.000
Deposits,385973000.000,381620000.000,376888000.000,367651000.000,364404000.000
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,13969000.000,13072000.000,1412000.000,380000.000,414000.000
FederalHomeLoanBankAdvancesLongTerm,,,,26061000.000,26061000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,10196000.000,8549000.000
InterestBearingDepositLiabilities,317580000.000,310830000.000,310748000.000,299836000.000,293333000.000
InterestBearingDepositsInBanks,10000.000,10000.000,22985000.000,11340000.000,21042000.000
Liabilities,451000000.000,448663000.000,443805000.000,427996000.000,427133000.000
LiabilitiesAndStockholdersEquity,494085000.000,488176000.000,483095000.000,464684000.000,464062000.000
LoansAndLeasesReceivableAllowance,9282000.000,9816000.000,10068000.000,10943000.000,10529000.000
LoansAndLeasesReceivableImpairedNonperformingNonaccrualOfInterest,,,,4135000.000,5305000.000
LoansAndLeasesReceivableNetOfDeferredIncome,338150000.000,329863000.000,326001000.000,316964000.000,
LoansAndLeasesReceivableNetReportedAmount,328868000.000,320047000.000,315933000.000,306021000.000,307589000.000
LoansAndLeasesReceivableNetReportedAmountOther,,,,,297060000.000
LoansReceivableFairValueDisclosure,,,,39883000.000,
LoansReceivableHeldForSaleNet,1452000.000,2163000.000,612000.000,913000.000,2287000.000
LongTermDebt,,,,36061000.000,36061000.000
LongTermDebtAndCapitalLeaseObligations,40061000.000,40061000.000,38061000.000,36061000.000,
NoninterestBearingDepositLiabilities,68393000.000,70790000.000,66140000.000,67815000.000,71071000.000
OtherAccruedLiabilitiesCurrent,2585000.000,2139000.000,2102000.000,2029000.000,2386000.000
OtherAssets,15850000.000,10852000.000,6143000.000,5991000.000,5726000.000
OtherInvestmentsAndSecuritiesAtCost,2616000.000,2616000.000,2151000.000,2022000.000,1613000.000
OtherLongTermDebt,,,,10000000.000,10000000.000
OtherRealEstate,,,,4707000.000,4472000.000
PropertyPlantAndEquipmentNet,7975000.000,7943000.000,7785000.000,7734000.000,7582000.000
RealEstateOwnedValuationAllowance,,,335000.000,475000.000,475000.000
RetainedEarningsAccumulatedDeficit,18899000.000,15526000.000,15386000.000,12606000.000,12825000.000
ShortTermBorrowings,11227000.000,13655000.000,15611000.000,11096000.000,13167000.000
ShortTermDebtWeightedAverageInterestRate,,,,0.002,0.001
StockholdersEquity,43085000.000,39513000.000,39290000.000,36688000.000,36929000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43085000.000,39513000.000,39290000.000,36688000.000,36929000.000
SubordinatedDebt,10310000.000,10310000.000,10310000.000,10310000.000,10310000.000
ValuationAllowanceAmount,,,,5288000.000,
