,2011-09-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,37000.000,163000.000,165000.000,94000.000,746000.000
AccruedIncomeTaxesNoncurrent,,,,,4172000.000
AccruedLiabilitiesCurrent,484000.000,204000.000,193000.000,592000.000,605000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,4800000.000,4000000.000,3400000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,49000.000,-41000.000,,,
Assets,25312000.000,23351000.000,9719000.000,8956000.000,9017000.000
AssetsCurrent,25730000.000,23338000.000,,,
AssetsNet,,,,,392000.000
AssetsNoncurrent,,5000.000,5000.000,5000.000,
BuildingsAndImprovementsGross,,49000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,64890.000,53078.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,23940.000,12128.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,40950.000,40950.000,
Cash,,,100000.000,100000.000,100000.000
CashAndCashEquivalentsAtCarryingValue,23027000.000,21922000.000,7909000.000,7426000.000,7942000.000
CashCashEquivalentsAndShortTermInvestments,,21922000.000,7909000.000,7426000.000,
CashFDICInsuredAmount,100000.000,,,,
CommonStockSharesOutstanding,11646.000,,,,
CommonStockValue,13544000.000,13544000.000,,,
DeferredTaxAssetsGross,,,,,4095000.000
DeferredTaxAssetsNetCurrent,289000.000,,,,
DeferredTaxAssetsNetNoncurrent,407000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,2214000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,895000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,986000.000
DeferredTaxAssetsValuationAllowance,,,,,4095000.000
DeferredTaxLiabilitiesNoncurrent,,3816000.000,3984000.000,3874000.000,
DepositAssets,,,,,5000.000
DepositsMoneyMarketDeposits,-22927000.000,,,,
EmployeeRelatedLiabilitiesCurrent,2000.000,10000.000,1000.000,,
FurnitureAndFixturesGross,17000.000,17000.000,,,
IncomeTaxExaminationInterestAccrued,,,500000.000,500000.000,
IncomeTaxesReceivable,1932000.000,1392000.000,1761000.000,1486000.000,1052000.000
InvestmentsAndCash,23027000.000,,,,
Liabilities,4677000.000,4193000.000,9201000.000,8518000.000,8625000.000
LiabilitiesAndStockholdersEquity,25730000.000,23351000.000,,,
LiabilitiesCurrent,523000.000,377000.000,,,
MachineryAndEquipmentGross,43000.000,32000.000,,,
MoneyMarketFundsAtCarryingValue,,,7809000.000,7326000.000,7842000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,40950.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,40950.000
OperatingLossCarryforwards,,,,,38500000.000
OtherAccruedLiabilitiesNoncurrent,,,4858000.000,3958000.000,3102000.000
OtherAssetsCurrent,407000.000,,,,
OtherAssetsNoncurrent,,5000.000,,,
PrepaidExpenseAndOtherAssets,,,,,14000.000
PrepaidExpenseAndOtherAssetsCurrent,64000.000,,,,
PrepaidExpenseCurrent,,24000.000,39000.000,35000.000,
PropertyPlantAndEquipmentGross,60000.000,,,,
PropertyPlantAndEquipmentNet,11000.000,8000.000,5000.000,4000.000,4000.000
RestructuringReserve,,,,,3102000.000
RetainedEarningsAccumulatedDeficit,7509000.000,,,,
RetainedEarningsAppropriated,,5614000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,5000000.000
ShareholdersEquityFairValueDisclosure,,19158000.000,,,
StockholdersEquity,21053000.000,19158000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,21053000.000,19158000.000,,,
TaxesPayableCurrentAndNoncurrent,4154000.000,,,,
UnrecognizedTaxBenefits,,,3500000.000,3500000.000,3543000.000
