,2011-09-30,2011-12-31
AmortizationOfFinancingCostsAndDiscounts,515578.000,558711.000
ComprehensiveIncomeNetOfTax,,-2905936.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-860769.000,
CostOfGoodsSold,3134304.000,2698622.000
EarningsPerShareBasic,-0.050,-0.120
EarningsPerShareDiluted,-0.050,-0.120
GeneralAndAdministrativeExpense,789623.000,874888.000
GrossProfit,5435240.000,5307266.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,623305.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,773558.000,-1043106.000
IncomeTaxExpenseBenefit,236473.000,111581.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,821710.000,
InterestExpense,288924.000,309365.000
InvestmentIncomeInterest,17547.000,15853.000
NetIncomeLoss,,-1154687.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1249795.000,-3117907.000
OperatingExpenses,4725372.000,5090749.000
OperatingIncomeLoss,709868.000,216517.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,389026.000,211971.000
OtherNonoperatingIncomeExpense,-2208.000,699.000
ProfitLoss,537085.000,
SellingAndMarketingExpense,3935749.000,4215861.000
TemporaryEquityAccretionToRedemptionValueAdjustment,1786880.000,1963220.000
UnrealizedGainLossOnDerivatives,,201948.000
WeightedAverageNumberOfDilutedSharesOutstanding,26454558.000,26454558.000
WeightedAverageNumberOfSharesOutstandingBasic,26454558.000,26454558.000
