,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,17568000.000,,,,18467000.000,,,19361000.000,,,,19728000.000,,,,20675000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,438000.000,1006000.000,827000.000,677000.000,-741000.000,-642000.000,,-1024000.000,-993000.000,,244000.000,-516000.000,-16000.000,,171000.000,436000.000,130000.000,,-986000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,-3595000.000,,,-2423000.000,,,,-3009000.000,,,,-3446000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-1406000.000,1406000.000,1474000.000,1474000.000,1474000.000,1474000.000,,729000.000,729000.000,,1145000.000,1145000.000,1145000.000,1812000.000,1196000.000,1196000.000,1196000.000,1792000.000,1183000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-731000.000,-798000.000,-1476000.000,-1057000.000,-1017000.000,-442000.000,-683000.000,-828000.000,-2241000.000,-2139000.000,-2373000.000,-1773000.000,-1739000.000,-1599000.000,-915000.000,-1674000.000,-1173000.000,-1985000.000,-1035000.000,-769000.000,-1071000.000,-2274000.000,-2174000.000
AdditionalPaidInCapital,35333000.000,35045000.000,35060000.000,35093000.000,35127000.000,35159000.000,34274000.000,34310000.000,34350000.000,34385000.000,34441000.000,34515000.000,34648000.000,34745000.000,34944000.000,35041000.000,35147000.000,35097000.000,35413000.000,35521000.000,35614000.000,68973000.000,69089000.000
AdvancesFromFederalHomeLoanBanks,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,20000000.000,20000000.000,20000000.000,20000000.000,30000000.000,20000000.000,20000000.000,20000000.000,55332000.000,50972000.000
Assets,629997000.000,609088000.000,607099000.000,624964000.000,634087000.000,626193000.000,639568000.000,641777000.000,667625000.000,649809000.000,661473000.000,681259000.000,695420000.000,723330000.000,748440000.000,755943000.000,741891000.000,748818000.000,761440000.000,764172000.000,770272000.000,1070685000.000,1089939000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,5499000.000,5763000.000,3407000.000,,2931000.000,2911000.000,,1559000.000,993000.000,1349000.000,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,133555000.000,131643000.000,136338000.000,,128348000.000,135926000.000,,172478000.000,166485000.000,162063000.000,,,,,,
AssetsHeldInTrust,,,,,,,68600000.000,,,,148200000.000,,,163800000.000,,,,191500000.000,,,,214200000.000,
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,0.003,,,,0.002,,,,,,,,,,,,
AvailableForSaleSecurities,115849000.000,109365000.000,107530000.000,127478000.000,127701000.000,123900000.000,135288000.000,133555000.000,131643000.000,136338000.000,121659000.000,128348000.000,135926000.000,172202000.000,172478000.000,166485000.000,162063000.000,152379000.000,141373000.000,148305000.000,121688000.000,115184000.000,110284000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,462000.000,41000.000,18000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,266000.000,1687000.000,1513000.000
AvailableForSaleSecuritiesAmortizedCost,115528000.000,109152000.000,107543000.000,126867000.000,127038000.000,122377000.000,134035000.000,132529000.000,132765000.000,137310000.000,124118000.000,129900000.000,137431000.000,172867000.000,172109000.000,167267000.000,162088000.000,153559000.000,141115000.000,147645000.000,121492000.000,116830000.000,111779000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,177000.000,374000.000,352000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,266000.000,1687000.000,1513000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,38676000.000,17190000.000,32784000.000,28199000.000,79174000.000,73267000.000,102235000.000,101675000.000,109160000.000,112713000.000,35225000.000,95332000.000,58128000.000,138977000.000,39937000.000,24375000.000,43102000.000,86544000.000,83903000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,89000.000,1313000.000,1161000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,30365000.000,12857000.000,29385000.000,26217000.000,73988000.000,68068000.000,94790000.000,95430000.000,68898000.000,79778000.000,14902000.000,72519000.000,37435000.000,119196000.000,22635000.000,12032000.000,30321000.000,73858000.000,71668000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,8311000.000,4333000.000,3399000.000,1982000.000,5186000.000,5199000.000,7445000.000,6245000.000,40262000.000,32935000.000,20323000.000,22813000.000,20693000.000,19781000.000,17302000.000,12343000.000,12781000.000,12686000.000,12235000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,26448000.000,25304000.000,30850000.000,34565000.000,34237000.000,44813000.000,49605000.000,63042000.000,65822000.000,64654000.000,63211000.000,51307000.000,43967000.000,41423000.000,34738000.000,24278000.000,7295000.000,8752000.000,8282000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,26388000.000,25333000.000,30729000.000,34616000.000,33788000.000,44465000.000,48809000.000,62666000.000,65587000.000,64738000.000,63729000.000,51241000.000,44197000.000,41195000.000,34935000.000,24567000.000,7336000.000,8608000.000,8139000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,54368000.000,48786000.000,39573000.000,36937000.000,37794000.000,29508000.000,21637000.000,21763000.000,32077000.000,62782000.000,69968000.000,77725000.000,80666000.000,63770000.000,62804000.000,61561000.000,58429000.000,49398000.000,46374000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,54454000.000,49442000.000,40231000.000,37577000.000,37935000.000,29432000.000,21358000.000,21514000.000,31837000.000,62507000.000,69989000.000,77608000.000,80594000.000,63265000.000,62906000.000,61787000.000,58504000.000,49088000.000,46113000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,43654000.000,43704000.000,53725000.000,51162000.000,52257000.000,55593000.000,51814000.000,42997000.000,35974000.000,41892000.000,37403000.000,34106000.000,30739000.000,29672000.000,24904000.000,45102000.000,43017000.000,38949000.000,37415000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,44304000.000,44514000.000,54403000.000,51473000.000,51436000.000,55053000.000,50438000.000,42080000.000,34960000.000,41432000.000,37245000.000,33516000.000,30570000.000,29251000.000,24875000.000,45267000.000,43116000.000,37768000.000,36343000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2541000.000,4556000.000,9860000.000,9838000.000,8450000.000,7369000.000,1035000.000,2071000.000,3531000.000,3512000.000,1500000.000,4102000.000,6689000.000,18694000.000,18669000.000,16704000.000,12751000.000,19731000.000,19708000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2541000.000,4597000.000,9911000.000,9874000.000,8468000.000,7372000.000,1036000.000,2071000.000,3526000.000,3507000.000,1497000.000,4102000.000,6684000.000,18668000.000,18657000.000,16684000.000,12732000.000,19720000.000,19689000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,14000.000,14000.000,14000.000,15000.000,16000.000,16000.000,18000.000,17000.000,16000.000,18000.000,18000.000,18000.000,18000.000,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,,133555000.000,131643000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,472000.000,269000.000,404000.000,379000.000,1803000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,92000000.000,96000000.000,90000000.000,97000000.000,129100000.000,128900000.000,116200000.000,114000000.000,143900000.000,174900000.000,168900000.000,169600000.000,167800000.000,147900000.000,146200000.000,133900000.000,111300000.000,116700000.000,117300000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,358000.000,196000.000,128000.000,42000.000,128000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,472000.000,269000.000,404000.000,379000.000,1803000.000,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,114000.000,73000.000,276000.000,337000.000,1675000.000,,,,,,,,,,,,,,
