,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,48167000.000,46280000.000,48697000.000,37048000.000,42985000.000,40262000.000,51961000.000,61838000.000,67442000.000,57375000.000,73235000.000,59486000.000,58200000.000,65000000.000,59900000.000,45900000.000,55000000.000,71500000.000,65300000.000,49200000.000
AccountsReceivableNetCurrent,113245000.000,116476000.000,97853000.000,121783000.000,113992000.000,117491000.000,132569000.000,145569000.000,126311000.000,107928000.000,145212000.000,161577000.000,151000000.000,171900000.000,115600000.000,155700000.000,135600000.000,184000000.000,154900000.000,192900000.000
AccruedLiabilitiesCurrent,89201000.000,95135000.000,110207000.000,92681000.000,95713000.000,94592000.000,118075000.000,111329000.000,115753000.000,126364000.000,162341000.000,154078000.000,155000000.000,166700000.000,167600000.000,164000000.000,172900000.000,188400000.000,191200000.000,182900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,105443000.000,113944000.000,111832000.000,114749000.000,120907000.000,122694000.000,125706000.000,135418000.000,139845000.000,146573000.000,156730000.000,168270000.000,169000000.000,175000000.000,171300000.000,176100000.000,168000000.000,195300000.000,191400000.000,196300000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,47650000.000,61266000.000,11309000.000,-19121000.000,3211000.000,-40562000.000,-29797000.000,-13332000.000,-36420000.000,-19924000.000,8607000.000,24540000.000,26600000.000,16700000.000,-72800000.000,-107900000.000,-220200000.000,-184500000.000,-179100000.000,-208500000.000
AdditionalPaidInCapital,665305000.000,677649000.000,685617000.000,687517000.000,690818000.000,693725000.000,699279000.000,706745000.000,708241000.000,717462000.000,723288000.000,729733000.000,686600000.000,690300000.000,697900000.000,703400000.000,708800000.000,699300000.000,702600000.000,705900000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,1408000.000,,,,1588000.000,,,,2400000.000,,,,1400000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1639000.000,1615000.000,1868000.000,1879000.000,2044000.000,1575000.000,1408000.000,1290000.000,1535000.000,1465000.000,1588000.000,1526000.000,1600000.000,2000000.000,2400000.000,2400000.000,2200000.000,2300000.000,1400000.000,1700000.000
Assets,1700174000.000,1798727000.000,1726128000.000,1451960000.000,1457864000.000,1413469000.000,1494534000.000,1567826000.000,1561272000.000,1609553000.000,1738419000.000,1780428000.000,1821000000.000,1869700000.000,1811000000.000,1793900000.000,1711900000.000,1839200000.000,1902300000.000,1873300000.000
AssetsCurrent,548630000.000,587892000.000,581424000.000,354316000.000,338117000.000,350768000.000,409280000.000,416338000.000,443370000.000,481548000.000,563084000.000,560098000.000,598000000.000,663600000.000,687100000.000,708200000.000,733700000.000,810500000.000,876600000.000,875800000.000
