,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,,61757.000,,69034.000,,70638.000,,60370.000,67115.000,62117.000,27398.000,75000.000,86000.000,64000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,50294.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2260395.000,,,,910880.000,,,,1429401.000,,,,783767.000,,,,1593353.000
CasinoRevenue,6132831.000,5079632.000,6543073.000,6050038.000,6413018.000,6992304.000,6343283.000,6536394.000,6061877.000,6604774.000,6420171.000,6932066.000,6645197.000,7032316.000,6840627.000,7381906.000,7404926.000,7388906.000,7119121.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,0.000,,
ConcessionsRevenue,1638580.000,1833892.000,932794.000,1796079.000,2429095.000,844234.000,847426.000,1931573.000,2797639.000,893450.000,968407.000,2099973.000,2954609.000,948233.000,,,,,
ConstructionAndDevelopmentCosts,,,,,,,,,,,,800000.000,,,,,,,
CostOfGoodsSold,915613.000,987386.000,535044.000,985897.000,1255335.000,579217.000,524866.000,1029947.000,1380994.000,563505.000,536734.000,1024981.000,1393160.000,543063.000,521154.000,,,,
CostOfUtilities,,,,,,,,,,,,,,,,,,,272046.000
CostsAndExpenses,,,,,,,,,,,,,,,,,,,9870318.000
Depreciation,476730.000,474900.000,473580.000,411000.000,434037.000,454143.000,446640.000,446640.000,467490.000,500932.000,526620.000,508635.000,537405.000,565118.000,564105.000,607605.000,567190.000,558713.000,576480.000
EarningsPerShareBasic,-0.090,0.060,0.130,-0.040,0.050,0.110,0.070,0.050,0.040,0.080,0.100,0.110,0.150,0.220,0.090,0.140,0.190,0.230,0.070
EarningsPerShareDiluted,-0.090,0.060,0.130,-0.040,0.050,0.100,0.070,0.050,0.040,0.080,0.100,0.110,0.150,0.210,0.090,0.140,0.190,0.220,0.070
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,-19144.000,,,,,,,,,,,,,,,,
FoodAndBeverageCostOfSales,,,,,,,,,,,,,,,,,,,547023.000
FoodAndBeverageRevenue,,,,,,,,,,,,,,,1003690.000,2518847.000,3299659.000,1127661.000,1080901.000
GainLossOnDispositionOfAssets,0.000,0.000,,,,,-4948.000,6700.000,22000.000,0.000,,,,,,,347348.000,,
GainsLossesOnSalesOfOtherAssets,,,,,,,-4948.000,,,,,,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,542000.000,,,,786000.000,,,,827000.000,,1387859.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-24822.000,-298357.000,1006073.000,-291125.000,387875.000,863653.000,506729.000,332895.000,275258.000,621611.000,693468.000,752594.000,1065497.000,1590773.000,662922.000,969656.000,,,523938.000
IncomeTaxExpenseBenefit,323234.000,-528489.000,473569.000,-124589.000,185841.000,415291.000,215648.000,139647.000,104755.000,259731.000,287461.000,309660.000,442191.000,651865.000,274242.000,398006.000,574800.000,642601.000,213186.000
IncomeTaxesPaidNet,,,226000.000,,,,271000.000,,,,45000.000,,,,732000.000,,,,85000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,1237149.000,,,,1333655.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,713525.000,,,,949721.000,,,,290080.000,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,202326.000,,,,132084.000,,,,19115.000,,,,38383.000,,,,312001.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,368980.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCompensation,,,,,,,64244.000,,,,90646.000,,,,82863.000,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,159700.000,,,,-39300.000,,,,72499.000,,,,135000.000,,,,83300.000
IncreaseDecreaseInDueToEmployeesCurrent,,,,,,,,,,,,,,,66629.000,,,,101294.000
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,,,,,,,,,85678.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,94652.000,,,,-314961.000,,,,322758.000,,,,-211486.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,-37324.000
IncreaseDecreaseInOtherOperatingAssets,,,-49029.000,,,,84227.000,,,,-140833.000,,,,-125275.000,,,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,151173.000,,,,161820.000,,,,161046.000,,,,161070.000,,,,176325.000
IncreaseDecreaseInRestrictedCash,,,232894.000,,,,-600653.000,,,,652375.000,,,,723508.000,,,,434596.000
InterestExpense,587.000,209.000,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,1000.000,,,,1000.000,,,,1000.000,,,,
InterestIncomeOther,,,,,,,1101.000,571.000,553.000,459.000,637.000,712.000,644.000,414.000,616.000,688.000,348.000,1353.000,945.000
LaborAndRelatedExpense,4899306.000,4645848.000,4187575.000,5174074.000,5444389.000,4415621.000,4408990.000,5447531.000,5639944.000,4347166.000,4209822.000,5265485.000,5598259.000,4575111.000,4575758.000,5704602.000,6129355.000,4988003.000,5037356.000
MarketingAndAdvertisingExpense,423161.000,384596.000,195812.000,484470.000,617623.000,197281.000,181323.000,686482.000,599357.000,261030.000,145885.000,674187.000,709767.000,371807.000,205608.000,703698.000,774296.000,294688.000,219992.000
NetCashProvidedByUsedInFinancingActivities,,,99733.000,,,,7933.000,,,,26904.000,,,,33495.000,,,,-111468.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,99733.000,,,,7933.000,,,,26904.000,,,,33495.000,,,,-111468.000
NetCashProvidedByUsedInInvestingActivities,,,-119772.000,,,,-1011251.000,,,,-837572.000,,,,-1448279.000,,,,-843293.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-119772.000,,,,-1011251.000,,,,-837572.000,,,,-1448279.000,,,,-843293.000
NetCashProvidedByUsedInOperatingActivities,,,2280434.000,,,,1914198.000,,,,2240069.000,,,,2198551.000,,,,2548114.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2280434.000,,,,1914198.000,,,,2240069.000,,,,2198551.000,,,,2548114.000
NetIncomeLoss,-348056.000,230132.000,532504.000,-166536.000,202034.000,448362.000,291081.000,193248.000,170503.000,361880.000,406007.000,442934.000,623306.000,938908.000,388680.000,571650.000,813059.000,953633.000,310752.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,38658.000,,,,151299.000,,,,58303.000,,,,429000.000,,,,266000.000
NonoperatingIncomeExpense,677.000,1129.000,,2225.000,1296.000,,1101.000,571.000,553.000,459.000,637.000,712.000,644.000,,,,,,
OperatingExpenses,11691019.000,11217248.000,8603751.000,12257434.000,13489713.000,9149975.000,8638940.000,12948626.000,13999754.000,9415308.000,8681623.000,13032832.000,13982105.000,8673352.000,9218732.000,13879109.000,15464147.000,,
