,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,64643.000,,,,,,,,,,,,,,
AccountsPayableCurrent,,,14710.000,28217.000,408707.000,258830.000,233563.000,232052.000,236797.000,241899.000,237839.000,,298815.000,292033.000,297929.000
AccountsReceivableNet,,2848.000,3211.000,5850.000,606.000,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,211.000,5010.000
AccruedLiabilitiesCurrent,,0.000,,,,,,,,,,,,83705.000,84325.000
AccruedSalariesCurrent,,,,,,,,,64000.000,136000.000,334668.000,,330465.000,235047.000,108971.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,830.000,1113.000,1213.000,1841.000,1013.000,0.000,1978.000,,10172.000,12630.000,17884.000
AdditionalPaidInCapital,,6800834.000,1556450.000,2057666.000,5130262.000,6378304.000,6487796.000,6513881.000,6704649.000,6810571.000,6881526.000,,7135240.000,7310663.000,7543574.000
AdditionalPaidInCapitalCommonStock,6024234.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,,,0.000,0.000,0.000,,0.000,0.000,0.000
Assets,200704.000,406791.000,377970.000,46113.000,314449.000,2448.000,7183.000,75673.000,33335.000,44175.000,72302.000,,118454.000,171079.000,220074.000
AssetsCurrent,704.000,76296.000,374959.000,43203.000,311738.000,20.000,6555.000,75673.000,33335.000,42055.000,56224.000,,23112.000,78846.000,101875.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,7678.000,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,35748.000,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,48344.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,66746.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,15705.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,3926.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,15705.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,15705.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,15705.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,-23320.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,43426.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,-819.000,,
Cash,,,,15016.000,1302.000,,,,,,,,,,25568.000
