,2014-07-31,2015-07-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalOther,19620.000,63943.000,
AdvertisingExpense,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,2416.000,-10010.000,14407.000
CostOfRevenue,,,533600.000
Depreciation,,,22830.000
EarningsPerShareBasic,0.000,,
EarningsPerShareBasicAndDiluted,,,-0.020
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,1.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.362
GainLossOnDispositionOfAssets1,,,-860.000
GainsLossesOnExtinguishmentOfDebt,,50293.000,
GeneralAndAdministrativeExpense,32359.000,91305.000,
GrossProfit,,,263077.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-91305.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,525448.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-653236.000
IncomeTaxReconciliationNondeductibleExpense,,,171517.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,-433.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-43295.000
IncreaseDecreaseInAccountsPayable,-325.000,27452.000,145407.000
IncreaseDecreaseInAccountsReceivable,,,-45430.000
IncreaseDecreaseInAccruedSalaries,,,395237.000
IncreaseDecreaseInDeferredRevenue,,,9225.000
IncreaseDecreaseInOtherCurrentAssets,,,20543.000
InterestIncomeExpenseNet,,,-222615.000
LoansAssumed1,,63943.000,
NetCashProvidedByUsedInFinancingActivities,31800.000,53843.000,946905.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,31800.000,53843.000,946905.000
NetCashProvidedByUsedInInvestingActivities,,,-133982.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-133982.000
NetCashProvidedByUsedInOperatingActivities,-29384.000,-63853.000,-798516.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29384.000,-63853.000,-798516.000
NetIncomeLoss,-29059.000,-91305.000,-1921280.000
NonoperatingIncomeExpense,,,-222137.000
OperatingExpenses,32359.000,91305.000,1943599.000
OperatingIncomeLoss,-29059.000,-91305.000,-1680522.000
OperatingLeasesRentExpenseNet,,1000.000,
OtherGeneralAndAdministrativeExpense,,,380801.000
OtherSalesRevenueNet,3300.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,148110.000
PreferredStockDividendsAndOtherAdjustments,,,18621.000
ProceedsFromConvertibleDebt,,,80000.000
ProceedsFromIssuanceOfCommonStock,21800.000,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,642000.000
ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,,,460500.000
ProceedsFromLoans,10000.000,,
ProceedsFromRelatedPartyDebt,,53843.000,11905.000
ProceedsFromSaleOfProductiveAssets,,,14128.000
ProfessionalFees,,,338104.000
ProfitLoss,-29059.000,,
Revenues,3300.000,,796677.000
SalariesWagesAndOfficersCompensation,,,1224694.000
SalesRevenueNet,3300.000,,796677.000
ShareBasedCompensation,,,283082.000
StockIssuedDuringPeriodSharesOther,2180000.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,460500.000
StockIssuedDuringPeriodValueNewIssues,,,429000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,283083.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,133584000.000,78931336.000
WeightedAverageNumberOfSharesOutstandingBasic,8188931.000,,
