,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-09-29,2013-03-30,2013-06-29,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-09-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,922000.000,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,-903000.000,,-14001000.000,,,,-2492000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,-2082000.000,,-2294000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,459000.000,,,,928000.000,,1330000.000,,1214000.000,,,1151000.000,,632000.000,,,,686000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1247000.000,,,,,,1747000.000,,1344000.000,,,280000.000,,8792000.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,1200000.000,,,3800000.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,258000.000,,,,-5221000.000,,14633000.000,,-5294000.000,,,21899000.000,,11238000.000,,,,-52028000.000
CommonStockDividendsPerShareDeclared,0.050,0.097,0.142,0.141,0.212,0.377,0.404,0.490,0.540,0.490,0.450,0.170,0.360,0.350,0.480,0.490,0.410,0.440
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,7947000.000,,,,,,,,,,,,,,,,,
CostOfGoodsSold,51446000.000,51157000.000,51385000.000,63070000.000,70544000.000,75587000.000,94596000.000,108804000.000,108761000.000,103304000.000,74589000.000,95557000.000,86860000.000,113996000.000,111250000.000,111176000.000,108352000.000,111602000.000
DeferredIncomeTaxExpenseBenefit,-1556000.000,,,,-1365000.000,,-2684000.000,,-1680000.000,,,,,,,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,3000.000,,865000.000,,,,933000.000
DefinedBenefitPlanContributionsByEmployer,,,,,,800000.000,,,,,,,,,,,,
DefinedContributionPlanAdministrativeExpenses,,,,,,500000.000,,,,,,700000.000,700000.000,1000000.000,800000.000,800000.000,,1000000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,,,800000.000,,,,,,1200000.000,1300000.000,1700000.000,1300000.000,1400000.000,1600000.000,1900000.000
Depreciation,2930000.000,,,,3388000.000,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,4501000.000,,8940000.000,,,8957000.000,,8344000.000,,,,9326000.000
