,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,895000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,3300000.000,4300000.000,4400000.000,4100000.000,3800000.000,4500000.000,4400000.000,4700000.000,4300000.000,4800000.000,2100000.000,4100000.000,3300000.000,2000000.000,1900000.000,2400000.000,2600000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,,,,536000.000
AssetRetirementObligationAccretionExpense,,,,,1101000.000,,,,1521000.000,,,,1215000.000,,,,932000.000,,,,879000.000,,,,785000.000
AssetRetirementObligationLiabilitiesIncurred,,,,,1204000.000,,,,899000.000,,,,635000.000,,,,5174000.000,,,,90000.000,,,,658000.000
AssetRetirementObligationLiabilitiesSettled,,,,,-1052000.000,,,,1688000.000,,,,548000.000,,,,760000.000,,,,375000.000,,,,630000.000
AssetRetirementObligationRevisionOfEstimate,,,,,-5050000.000,,,,-11299000.000,,,,-14600000.000,,,,-10232000.000,,,,-18182000.000,,,,-508000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,0.980,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,0.980,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,47186000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,335394000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-123000.000,,,,360000.000,,,,179000.000,,,,-17541000.000,,,,-185000.000,,,,-96000.000,,,,7577000.000
ComprehensiveIncomeNetOfTax,27174000.000,67361000.000,93845000.000,33364000.000,46915000.000,-2490000.000,26184000.000,-58872000.000,28781000.000,64554000.000,31560000.000,52264000.000,56945000.000,54360000.000,67522000.000,-42551000.000,,,,,,,,,
CostOfServicesOilAndGas,,,,,,,,,,,,,,,66727000.000,,51746000.000,36485000.000,35486000.000,32691000.000,28098000.000,19254000.000,19137000.000,21665000.000,29227000.000
CostsAndExpenses,180964000.000,210218000.000,237082000.000,261105000.000,246884000.000,360956000.000,241390000.000,411232000.000,243522000.000,255794000.000,260285000.000,267216000.000,273056000.000,301863000.000,307692000.000,480100000.000,653375000.000,643322000.000,541675000.000,674595000.000,194348000.000,220006000.000,188999000.000,143307000.000,151197000.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,-3949000.000,1533000.000,0.000,-2066000.000,2516000.000,246000.000,2517000.000,2117000.000,2111000.000,9246000.000,9795000.000,8475000.000,5451000.000,-14343000.000,65000.000,803000.000,-2584000.000,-18900000.000,0.000,0.000,0.000,15000.000,
DeferredIncomeTaxExpenseBenefit,25414000.000,31458000.000,37352000.000,31327000.000,33105000.000,-9696000.000,27268000.000,-35147000.000,22652000.000,35165000.000,19749000.000,23166000.000,26156000.000,25844000.000,35802000.000,-10517000.000,-150643000.000,-165140000.000,-121437000.000,-169112000.000,-15718000.000,-42842000.000,-14599000.000,1950000.000,13936000.000
Depreciation,,,,,,,,,,,,,,,,,,,,,12195000.000,10918000.000,11318000.000,,
DepreciationDepletionAndAmortization,61577000.000,,,,79047000.000,,,,77156000.000,,,,88432000.000,,,,103590000.000,,,,56116000.000,,,,46932000.000
DerivativeCashReceivedOnHedge,,,,,,,,,,,,,8872000.000,,,,-11012000.000,,,,-7140000.000,,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,,,,,-3838000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-4951000.000,2003000.000,,8176000.000,15670000.000,14243000.000,13764000.000,3831000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,3731000.000,2336000.000,,-1993000.000,1387000.000,-4015000.000,2005000.000,,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,-13503000.000,,,,,,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGain,,,,,,,,,,14627000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,-5924000.000,16344000.000,-13760000.000,-5034000.000,-18366000.000,-10709000.000,19841000.000,39381000.000,6586000.000,-1919000.000,8250000.000,13428000.000,10929000.000,-22672000.000,6969000.000,-18039000.000,14731000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLoss,,-346000.000,-61000.000,,0.000,0.000,0.000,1373000.000,-4575000.000,,,,-18366000.000,-10709000.000,,,,,,,,,,,
DilutiveSecurities,,0.000,0.000,,,,,,,,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasic,0.860,1.050,1.120,1.080,1.100,-0.400,0.970,-1.190,0.840,1.220,0.710,1.060,1.170,1.120,1.390,-0.880,-5.070,-5.580,-4.180,-6.290,-0.830,-1.440,-0.480,0.040,0.320
EarningsPerShareDiluted,0.860,1.040,1.110,1.070,1.090,-0.400,0.970,-1.180,0.830,1.220,0.700,1.050,1.170,1.110,1.370,-0.870,-5.070,-5.580,-4.180,-6.290,-0.830,-1.440,-0.480,0.040,0.310
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,700000.000,600000.000,,600000.000,700000.000,700000.000,700000.000,700000.000,900000.000,1000000.000,900000.000,800000.000,1000000.000,900000.000,1000000.000,900000.000,1000000.000,700000.000,900000.000,800000.000,400000.000,400000.000,500000.000,400000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,,,1.000,,,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,1000000.000,1100000.000,,900000.000,1100000.000,1200000.000,1300000.000,1300000.000,1600000.000,1800000.000,1500000.000,1500000.000,1700000.000,1700000.000,1800000.000,1700000.000,1700000.000,800000.000,1600000.000,1300000.000,700000.000,700000.000,900000.000,1000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,,,,,,,,,-376000.000,,,,0.000
GainLossOnCashFlowHedgeIneffectivenessNet,1179000.000,-2299000.000,-1437000.000,869000.000,1224000.000,-850000.000,2455000.000,-1221000.000,823000.000,-1050000.000,155000.000,188000.000,0.000,0.000,0.000,0.000,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,9426000.000,195000.000,-529000.000,-139000.000,545000.000,415000.000,-7230000.000,-959000.000,192000.000,477000.000,154000.000,1717000.000,824000.000
