,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,649666.000,2345198.000
AccountsReceivableNetCurrent,52892.000,82702.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-393831.000,-371933.000
AdditionalPaidInCapitalCommonStock,19194409.000,39730309.000
Assets,2543775.000,20023042.000
AssetsCurrent,590133.000,291020.000
Cash,,119250.000
CashAndCashEquivalentsAtCarryingValue,191090.000,119250.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000
CommonStockSharesIssued,387989570.000,915089570.000
CommonStockSharesOutstanding,387989570.000,915089570.000
CommonStockSharesSubscriptions,634000.000,675700.000
CommonStockValue,387989.000,915089.000
ConvertibleDebtCurrent,67500.000,67500.000
DeferredRevenue,,3049231.000
DepositsAssetsNoncurrent,5593.000,84219.000
Goodwill,1877479.000,1877479.000
InventoryNet,,50631.000
Liabilities,1424722.000,18119372.000
LiabilitiesAndStockholdersEquity,2543775.000,20023042.000
LiabilitiesCurrent,1424722.000,3161954.000
LiabilitiesNoncurrent,,14957418.000
NotesAndLoansReceivableNetNoncurrent,,10074.000
NotesPayable,,11908187.000
NotesPayableCurrent,73556.000,73556.000
OtherAssets,70570.000,1971772.000
PrepaidExpenseCurrent,346151.000,38437.000
PropertyPlantAndEquipmentNet,70570.000,17760250.000
RetainedEarningsAccumulatedDeficit,-18069514.000,-38369795.000
StockholdersEquity,1119053.000,1903670.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1119053.000,1903670.000
