,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccrualForEnvironmentalLossContingenciesChargesToExpenseForNewLosses,,,,,,,,,,,,,,,,,,,,,,,,,183000.000
AccrualForEnvironmentalLossContingenciesForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,640000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForCurrencyTranslation,,,,,279000.000,,,,-929000.000,,,,57000.000,,,,-2426000.000,,,,1555000.000,,,,
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,,,,,-50000.000,,,,-50000.000,,,,0.000,,,,-8000.000,,,,,,,,
AccrualForEnvironmentalLossContingenciesPayments,,,,,306000.000,,,,258000.000,,,,1322000.000,,,,975000.000,,,,387000.000,,,,
AccrualForEnvironmentalLossContingenciesPayments1,,,,,,,,,,,,,,,,,,,,,,,,,303000.000
AccrualForEnvironmentalLossContingenciesProvisionForNewLosses,,,,,,,,,,,,,,,,,111000.000,,,,217000.000,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-4700000.000,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,-195000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,4517000.000,,,,3945000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3867000.000,,,,4544000.000,,,,1901000.000,,,,586000.000,,,,-125000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,19913000.000,,,,16783000.000,,,,5740000.000
AssetImpairmentCharges,,,,,,,,,,,,,3000000.000,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,,,,,,,,,,,,,,,,230000.000,,,,,,,,
AssetRetirementObligationForeignCurrencyTranslation,,,,,,,,,,,,,,,,,-49000.000,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,52000.000,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,4900000.000,10261000.000,,59523000.000,24166000.000,42798000.000,19609000.000,21356000.000,19030000.000,6749000.000,10249000.000,0.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainOrLoss,,,,,,,,,,,,,,,,,,,,,,,,,7433000.000
BusinessExitCosts,,,,,,94703000.000,,,,,,,,,,,,,,,,,,,
BusinessExitCosts1,,,,,,,,,,,,,14000000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-88637000.000,,,,49943000.000,,,,-42792000.000,,,,46804000.000,,,,-2228347000.000,,,,38648000.000,,,,-1015220000.000
CommonStockDividendsPerShareDeclared,0.165,0.165,0.165,0.175,0.200,0.200,0.200,0.200,0.240,0.240,0.240,0.240,0.275,0.275,0.275,0.275,0.290,0.290,0.290,0.290,0.305,0.305,0.305,0.305,0.320
ComprehensiveIncomeNetOfTax,,,,,142984000.000,-5926000.000,138485000.000,60928000.000,49732000.000,87912000.000,130625000.000,175883000.000,47265000.000,15164000.000,-28501000.000,-79270000.000,-256754000.000,98023000.000,-4615000.000,139377000.000,317811000.000,-358614000.000,169245000.000,524108000.000,116644000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,4516000.000,3516000.000,4975000.000,5481000.000,5833000.000,8156000.000,7669000.000,5361000.000,7435000.000,6871000.000,8421000.000,4783000.000,3934000.000,7168000.000,5083000.000,7082000.000,7645000.000,12219000.000,9500000.000,7113000.000,11905000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,192023000.000,,,,147500000.000,-2410000.000,143460000.000,66409000.000,55565000.000,96068000.000,138294000.000,181244000.000,54700000.000,22035000.000,-20080000.000,-74487000.000,-252820000.000,105191000.000,468000.000,146459000.000,325456000.000,-346395000.000,178745000.000,531221000.000,128549000.000
CostOfGoodsSold,463514000.000,490159000.000,464965000.000,473308000.000,463817000.000,442209000.000,446469000.000,482930000.000,442035000.000,437558000.000,436989000.000,438429000.000,462393000.000,397358000.000,436972000.000,377977000.000,625938000.000,630919000.000,592883000.000,604723000.000,528000000.000,421223000.000,415038000.000,342366000.000,466975000.000
CostsAndExpensesRelatedParty,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,,
DeferredIncomeTaxExpenseBenefit,21209000.000,,,,7238000.000,,,,6506000.000,,,,4139000.000,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,9046000.000,9657000.000,,1582000.000,1570000.000,1578000.000,,16669000.000,1248000.000,4029000.000,,-1458000.000,387000.000,839000.000,,1389000.000,1412000.000,846000.000,,-26000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,,,,-800000.000,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,,,2600000.000,,,,,,,,
DepreciationAndAmortization,23004000.000,,,,24235000.000,,,,25244000.000,,,,27809000.000,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,63986000.000,,,,60552000.000,,,,45070000.000
DerivativesUsedInNetInvestmentHedgeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,,3883000.000,-4345000.000,,
DividendsCash,15123000.000,,,,25453000.000,,,,21226000.000,,,,21873000.000,,,,32532000.000,,,,34251000.000,,,,35441000.000
EarningsPerShareBasic,1.160,1.240,1.290,1.130,1.210,0.420,1.110,0.750,0.950,0.980,1.110,1.890,0.710,0.290,0.930,-0.240,0.400,0.460,0.580,1.570,2.030,-2.800,1.140,5.360,0.460
EarningsPerShareDiluted,1.150,1.230,1.280,1.110,1.200,0.420,1.100,0.750,0.940,0.980,1.110,1.870,0.710,0.280,0.930,-0.230,0.400,0.460,0.580,1.560,2.020,-2.780,1.130,5.310,0.450
EffectOfExchangeRateOnCashAndCashEquivalents,9391000.000,,,,4560000.000,,,,-2896000.000,,,,-239000.000,,,,1182000.000,,,,-5032000.000,,,,4137000.000
EffectiveIncomeTaxRateContinuingOperations,,0.217,0.251,,0.255,0.341,0.216,-0.592,0.248,0.209,0.228,-0.435,0.184,0.217,0.129,-0.443,0.278,0.242,0.207,-0.646,0.124,0.224,0.111,-0.272,0.224
EnvironmentalExpenseAndLiabilities,733000.000,,,,,,,,,,,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,2221000.000,,,,4183000.000,,,,559000.000,,,,3085000.000,,,,3048000.000,,,,200000.000,,,,2551000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3867000.000,,,,4544000.000,,,,1901000.000,,,,586000.000,,,,23000.000,,,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3867000.000,,,,4544000.000,,,,1901000.000,,,,586000.000,,,,23000.000,,,,0.000,,,,
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,12892000.000
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,47189000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,,,,,-114434000.000,,,,27065000.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,-1500000.000,-300000.000,,1800000.000,1600000.000,900000.000,-9200000.000,-4800000.000,2300000.000,-2000000.000,-6100000.000,,-1300000.000,-800000.000,,52400000.000,600000.000,-1200000.000,0.000,-100000.000,-3300000.000,300000.000,5500000.000,-4900000.000
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,121324000.000,974000.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,-52801000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,26364000.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,-21822000.000
GoodwillTranslationAdjustments,,,,,,,,,,,,,,,,,-176636000.000,,,,34322000.000,,,,
GrossProfit,233016000.000,251949000.000,258012000.000,234082000.000,247887000.000,242685000.000,214757000.000,204666000.000,199590000.000,196639000.000,211649000.000,253527000.000,194286000.000,207363000.000,205446000.000,163753000.000,258466000.000,300566000.000,312210000.000,325630000.000,337398000.000,248104000.000,238972000.000,146102000.000,255088000.000
ImpairmentOfOngoingProject,,,,,,,,,,,,,,3300000.000,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,82472000.000,79473000.000,,43115000.000,52147000.000,65392000.000,174252000.000,,83519000.000,105035000.000,,51213000.000
