,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrentAndNoncurrent,54740684.000,18759200.000,54757865.000,159830920.000,84658035.000,82492249.000,124438752.000,120099264.000,0.000,14121585.000,61461544.000,,63437176.000,,9540502.000,1198587.000,1238947.000,0.000,0.000,0.000,31829741.000
AccountsReceivableNet,,,,,,,,,,,,,,,51364775.000,,,,282636.000,3633161.000,12884982.000
AccountsReceivableNetCurrent,,,79425620.000,11147587.000,96310999.000,127678006.000,452000649.000,106233394.000,0.000,152509963.000,151919857.000,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,507451.000,668552.000,1116935.000,1312565.000,2537994.000,1649160.000,1316510.000,1100043.000,1395183.000,1779814.000,3334506.000,2285339.000,2376904.000,2227218.000,1822912.000,2074628.000,1696903.000,1548894.000,1441208.000,1068779.000,1007292.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,,,,,,,2000000.000,0.000,,,,,2700000.000,1200000.000,3200000.000,8100000.000,9200000.000,,,17200000.000,2700000.000
AdditionalPaidInCapital,198116829.000,198228694.000,302180519.000,458172393.000,552067681.000,566991782.000,585412222.000,585511504.000,585619488.000,585746580.000,585943635.000,586051751.000,586158388.000,586141440.000,586222271.000,584581995.000,583130368.000,578920591.000,576165681.000,576276322.000,576413720.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,,,351694000.000,396894000.000,0.000,0.000,0.000,0.000,
Assets,1366220398.000,1394205951.000,2475817891.000,4769339066.000,4855567281.000,4929728606.000,4735235226.000,3892042141.000,3684706374.000,3891449748.000,3618452827.000,3458405131.000,3559704682.000,3392022026.000,3365491392.000,3164076232.000,3281055422.000,3016488933.000,3008093599.000,2628644566.000,2620638328.000
AssetsFairValueDisclosure,,,,0.000,,,,,,,3312118256.000,3312202508.000,3401932910.000,3132270772.000,3134783463.000,2998475024.000,3135932118.000,2822138563.000,2811617587.000,2448842859.000,2485775209.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,3843228617.000,3911419818.000,3981826976.000,3821644190.000,2965095409.000,2891634416.000,3050138438.000,2666802121.000,2571882230.000,2522352499.000,2438476508.000,1992947952.000,1739198658.000,2050009074.000,1989457589.000,2077165194.000,1853169104.000,1835820705.000
