,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,300000.000,,,326000.000,,
AllocatedShareBasedCompensationExpense,,,,,39893.000,,42330.000,39898.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,76000.000,158000.000,120000.000,99999.000,,
AmortizationOfFinancingCosts,,,,,22488.000,,7512.000,7500.000,7500.000,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,76000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,0.000,,,0.000,0.000,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,,,,,,,,,,90000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-189728.000,,,-401716.000,,
CostOfGoodsSold,1125.000,,,202863.000,57896.000,,275407.000,274183.000,685528.000,524783.000,259800.000,1564746.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,100000.000,,,136000.000,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,64000.000,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,275000.000,,,400000.000,,
DebtInstrumentPeriodicPayment,,,,,,,1798593.000,,,1601535.000,,
DebtInstrumentPeriodicPaymentInterest,,,,,,,398593.000,,,291535.000,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,1400000.000,,,1310000.000,,
DebtIssuanceCosts,,,,,,,42000.000,,,,,
Depreciation,,,,,,,31108.000,31000.000,31000.000,31940.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,227506.000,334247.000,326258.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,-0.010,,-0.070,-0.020,-0.020,-0.010,-0.010,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,0.350,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,0.060,,
FairValueAdjustmentOfWarrants,,,,,,,253000.000,,,48000.000,,0.000
