,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,7965000.000,4721000.000,5959000.000,7792000.000,5599000.000,7484000.000,7641000.000,18834000.000,10008000.000,13541000.000,9530000.000,15013000.000,36782000.000,35143000.000,37930000.000,42319000.000,49209000.000,46860000.000
AccountsReceivableNetCurrent,33864000.000,37127000.000,40532000.000,37588000.000,39025000.000,37761000.000,46772000.000,43679000.000,48225000.000,58507000.000,57490000.000,48212000.000,97529000.000,100552000.000,100197000.000,101019000.000,128863000.000,120730000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,2900000.000,3900000.000,3600000.000,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,15983000.000,10730000.000,12310000.000,458000.000,6204000.000,13570000.000
AccruedLiabilitiesCurrent,15410000.000,13727000.000,17280000.000,15487000.000,17144000.000,14460000.000,15852000.000,16770000.000,19207000.000,22438000.000,15958000.000,21284000.000,43330000.000,47984000.000,48190000.000,43594000.000,47723000.000,58507000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,370000.000,3232000.000,3064000.000,4268000.000,6021000.000,3758000.000,1998000.000
AccruedProfessionalFeesCurrent,,2109000.000,2602000.000,2356000.000,2944000.000,2634000.000,2809000.000,2564000.000,,,,5295000.000,6113000.000,6216000.000,6091000.000,7143000.000,8727000.000,9746000.000
AccruedUtilitiesCurrent,,,,,,,,,,,,589000.000,595000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,28414000.000,30379000.000,30846000.000,31605000.000,32583000.000,34203000.000,34636000.000,35975000.000,37560000.000,39715000.000,40926000.000,44228000.000,46678000.000,51465000.000,56448000.000,65264000.000,71009000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9263000.000,9426000.000,5236000.000,6363000.000,7376000.000,6193000.000,8376000.000,7627000.000,6419000.000,4225000.000,5382000.000,3036000.000,394000.000,2911000.000,-903000.000,-3499000.000,-25325000.000,-18957000.000
AcquiredFiniteLivedIntangibleAssetAmount,,83760000.000,,5600000.000,,,,,,,,,,,,,,
AdditionalPaidInCapital,470118000.000,475952000.000,479982000.000,486284000.000,524319000.000,530611000.000,534875000.000,541948000.000,551878000.000,558590000.000,566472000.000,571550000.000,1066037000.000,1076255000.000,1087768000.000,1100449000.000,1112845000.000,1135411000.000
AllowanceForDoubtfulAccountsReceivableCurrent,3774000.000,4356000.000,4988000.000,5102000.000,4962000.000,4092000.000,4405000.000,4558000.000,4540000.000,6843000.000,7088000.000,6924000.000,7410000.000,6317000.000,6739000.000,7174000.000,11301000.000,10984000.000
Assets,550574000.000,553855000.000,582868000.000,660353000.000,873489000.000,892114000.000,896829000.000,910516000.000,917176000.000,949308000.000,940643000.000,956475000.000,2229412000.000,2218954000.000,2239169000.000,2361075000.000,2334655000.000,2341492000.000
AssetsCurrent,134445000.000,152089000.000,151808000.000,168317000.000,351508000.000,352832000.000,314075000.000,261151000.000,274090000.000,289212000.000,283259000.000,234939000.000,335360000.000,319266000.000,336449000.000,542019000.000,327687000.000,345454000.000
AssetsFairValueDisclosure,,,6656000.000,13140000.000,193002000.000,191538000.000,122181000.000,102233000.000,83465000.000,83613000.000,24294000.000,24281000.000,11404000.000,11408000.000,11429000.000,7298000.000,6000.000,6000.000
AvailableForSaleSecurities,,,,,,,,,,43808000.000,18784000.000,10589000.000,5147000.000,5131000.000,5116000.000,2101000.000,0.000,0.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,1000.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,65535000.000,53524000.000,38421000.000,43461000.000,43501000.000,18785000.000,10728000.000,5150000.000,5134000.000,5118000.000,2102000.000,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,45400000.000,34000000.000,39300000.000,43800000.000,18800000.000,,5100000.000,5100000.000,5100000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,,,,,4400000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,37900000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,65549000.000,53605000.000,38459000.000,43667000.000,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,86000.000,76000.000,2000.000,33000.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,100000.000,157000.000,40000.000,239000.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,650000.000,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,650000.000,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,5250000.000,5250000.000,5250000.000,,5417000.000
CapitalLeaseObligationsCurrent,392000.000,359000.000,317000.000,255000.000,204000.000,144000.000,122000.000,100000.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,245000.000,173000.000,126000.000,107000.000,103000.000,99000.000,124000.000,105000.000,,,,,,,,,,
CapitalLeasedAssetsGross,,,,861000.000,,,,458000.000,,,,407000.000,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,406000.000,,,,279000.000,,,,324000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,375000.000,,,,205000.000,,,,304000.000,,,,232000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,269000.000,,,,99000.000,,,,100000.000,,,,107000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,2000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,10000.000,,,,13000.000,,,,32000.000,,,,1000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,25000.000,,,,39000.000,,,,74000.000,,,,41000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,69000.000,,,,54000.000,,,,98000.000,,,,83000.000,,
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,21000.000,,,,16000.000,,,,24000.000,,,,18000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,11000.000,,,,1000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,354000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,189000.000,,,,280000.000,,,,214000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,343000.000,,,,188000.000,,,,280000.000,,,,214000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,455000.000,,,,179000.000,,,,83000.000,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,58343000.000,65297000.000,71052000.000,78667000.000,86863000.000,94913000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,128991000.000,142718000.000,155601000.000,169813000.000,183453000.000,197389000.000
CapitalizedComputerSoftwareNet,,,,,,,40348000.000,46182000.000,48892000.000,57457000.000,61596000.000,62513000.000,70648000.000,77421000.000,84549000.000,91146000.000,96590000.000,102476000.000
CashAndCashEquivalentsAtCarryingValue,57549000.000,70061000.000,64951000.000,78709000.000,257544000.000,216151000.000,163700000.000,143811000.000,131577000.000,121579000.000,145716000.000,122373000.000,144267000.000,128513000.000,141123000.000,332310000.000,87578000.000,107265000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,186422000.000,120489000.000,68576000.000,63774000.000,39798000.000,39805000.000,5510000.000,13692000.000,6257000.000,6277000.000,6313000.000,5197000.000,6000.000,6000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,5600000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,44204160.000,44450128.000,44565403.000,44957890.000,45551130.000,45766423.000,45818146.000,45998679.000,46632019.000,46826943.000,47039437.000,47154300.000,56768763.000,57042962.000,57268052.000,57562564.000,58094500.000,58759144.000
CommonStockSharesOutstanding,41107142.000,41352913.000,41467916.000,41858697.000,42428638.000,42641061.000,42691290.000,42870061.000,43482525.000,43674768.000,43882981.000,43995893.000,53523870.000,53793770.000,54013423.000,54244016.000,54721274.000,55308976.000
CommonStockValue,442000.000,445000.000,446000.000,450000.000,456000.000,458000.000,458000.000,460000.000,466000.000,468000.000,470000.000,472000.000,568000.000,570000.000,573000.000,576000.000,581000.000,588000.000
ConvertibleDebtFairValueDisclosures,,,,,213000000.000,212000000.000,209000000.000,211500000.000,214000000.000,231000000.000,259000000.000,277500000.000,284000000.000,267500000.000,259000000.000,259000000.000,236800000.000,337600000.000
ConvertibleSubordinatedDebtCurrent,,,,,,,,,,,,,172399000.000,,,,,183419000.000
ConvertibleSubordinatedDebtNoncurrent,,,,,156582000.000,158456000.000,160342000.000,162279000.000,164228000.000,166231000.000,168246000.000,170317000.000,,,,,,
CostMethodInvestments,,,,,82500000.000,82500000.000,82690000.000,82690000.000,82690000.000,82690000.000,82690000.000,82690000.000,,,,,,
CostMethodInvestmentsFairValueDisclosure,,,,,6500000.000,5500000.000,,,,,,,,,,,,
CustomerDepositsCurrent,,2397000.000,2393000.000,2390000.000,2392000.000,2343000.000,2369000.000,2360000.000,,,,2368000.000,3038000.000,2858000.000,2779000.000,2903000.000,3185000.000,3304000.000
CustomerFunds,,,,,1477000.000,2521000.000,3861000.000,1999000.000,3540000.000,5262000.000,28177000.000,25901000.000,35601000.000,32130000.000,36243000.000,33568000.000,40807000.000,37692000.000
DebtCurrent,,,,,,,,,,,,,,7551000.000,4852000.000,23906000.000,4778000.000,741000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,886563000.000,889341000.000,708476000.000
DebtInstrumentConvertibleConversionPrice1,,,,,37.370,37.370,37.370,37.370,37.370,37.370,37.370,37.370,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,0.068,,,,,,
