,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,29912000.000,29169000.000,33131000.000,33389000.000,31627000.000,32627000.000,43456000.000,39739000.000,23036000.000,20563000.000,20448000.000,21429000.000,25176000.000,30364000.000
AccountsPayableCurrent,6178000.000,4498000.000,5031000.000,6139000.000,5922000.000,6625000.000,7842000.000,9030000.000,9852000.000,10842000.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,200000.000,100000.000,,100000.000,,,,,,,0.000,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,50166000.000,54386000.000,54194000.000,53045000.000,49721000.000,52792000.000,43488000.000,40107000.000,38757000.000,37939000.000,36030000.000,36867000.000,35879000.000,37841000.000
AccountsReceivableNetCurrent,24778000.000,25853000.000,27089000.000,31468000.000,32690000.000,32836000.000,37328000.000,42495000.000,44819000.000,46655000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,330000.000,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8668000.000,,,,9717000.000,,,,12171000.000,,,,14395000.000,,,,16869000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-181000.000,-179000.000,-14000.000,-75000.000,21000.000,-68000.000,-287000.000,-54000.000,-166000.000,-177000.000,-150000.000,-63000.000,48000.000,-140000.000,-242000.000,-509000.000,-661000.000,-902000.000,-1034000.000,-775000.000,-184000.000,-235000.000,-224000.000,-136000.000
AdditionalPaidInCapital,914549000.000,915160000.000,909983000.000,945882000.000,939322000.000,941163000.000,942825000.000,939662000.000,940267000.000,1133350000.000,1135644000.000,1130857000.000,1128064000.000,1150716000.000,1148908000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,1145659000.000,1144029000.000,1142182000.000,1140875000.000,1139181000.000,1091228000.000,1089350000.000,1090331000.000,1196031000.000
AggregateIndebtedness,,,,,,,23443000.000,,,,28020000.000,,,,23511000.000,,,,,,,,,
Assets,151314000.000,151362000.000,286379000.000,278116000.000,286673000.000,311979000.000,332749000.000,314732000.000,342600000.000,601634000.000,644954000.000,585827000.000,640679000.000,696001000.000,698773000.000,680374000.000,721998000.000,826763000.000,859729000.000,781304000.000,975003000.000,929564000.000,824388000.000,1013423000.000
AssetsCurrent,79800000.000,81420000.000,92595000.000,86602000.000,102227000.000,134277000.000,164826000.000,154211000.000,200825000.000,461138000.000,,,,,,,,,,,,,,
AssetsFairValueDisclosure,,,,,,55000000.000,61245000.000,61485000.000,67213000.000,121382000.000,303450000.000,332429000.000,228535000.000,227433000.000,257368000.000,172436000.000,190446000.000,126056000.000,101578000.000,113441000.000,207216000.000,225451000.000,129335000.000,299868000.000
AssetsHeldInTrust,,,,,,,3000000.000,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,,,,,177702000.000,167923000.000,160521000.000,141775000.000,140496000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,2221000.000,2261000.000,2469000.000,2509000.000,2715000.000,2612000.000,2656000.000,2816000.000,2713000.000,2684000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,21000.000,-68000.000,,-54000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,500000.000,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,6148000.000,,,,6600000.000,,,,7330000.000,
CashAndCashEquivalentsAtCarryingValue,36635000.000,39225000.000,45267000.000,32821000.000,48685000.000,43235000.000,,45931000.000,70885000.000,244727000.000,271545000.000,237338000.000,170728000.000,173764000.000,203304000.000,168089000.000,195706000.000,128847000.000,97384000.000,59251000.000,247670000.000,179273000.000,82687000.000,251753000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,270262000.000,234181000.000,167586000.000,171934000.000,202054000.000,123565000.000,141034000.000,80950000.000,54772000.000,28617000.000,121552000.000,138303000.000,48620000.000,223087000.000
CashEquivalentsAtCarryingValue,,,,,,42288000.000,63432000.000,45874000.000,70851000.000,244683000.000,271014000.000,234795000.000,170367000.000,172709000.000,202847000.000,166031000.000,194334000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
