,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfFinancingCostsAndDiscounts,3016000.000,,,,3510000.000,,,,4089000.000,,,,6242000.000,,,,1559000.000,,,,1651000.000,,,,1749000.000,
AmortizationOfIntangibleAssets,1979000.000,,,,7616000.000,7900000.000,8000000.000,6829000.000,7040000.000,7000000.000,7400000.000,7469000.000,6797000.000,6800000.000,6700000.000,6321000.000,6322000.000,6322000.000,6300000.000,6130000.000,,8200000.000,10200000.000,,,10500000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,-0.350,0.040,,,,,,,,,,,,,,,,,,,0.030,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,-41027000.000,4708000.000,,,,,,,,,,,,,,,,,,,3876000.000,,,,
BusinessAcquisitionsProFormaRevenue,,68268000.000,100263000.000,,,,,,,,,,,,,,,,,,,76501000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-33028000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,-27796000.000,-32238000.000,-58090000.000,-16123000.000,-10416000.000,-7826000.000,-5729000.000,-9782000.000,7812000.000,4984000.000,5525000.000,7783000.000,9555000.000,6844000.000,182046000.000,13718000.000,1055000.000,-1871000.000,1433000.000,-7678000.000,4245000.000,6257000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-10551000.000,399000.000,,,,,,,,,,,,,,,,,,,,,,,
ContractRevenueCost,3149000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ContractsRevenue,3292000.000,5244000.000,4047000.000,776000.000,820000.000,492000.000,169000.000,185000.000,644000.000,910000.000,2281000.000,3555000.000,4651000.000,6777000.000,5703000.000,7906000.000,5951000.000,10425000.000,6956000.000,10531000.000,9805000.000,13666000.000,21557000.000,26955000.000,28395000.000,16329000.000
CostOfGoodsSold,,,,,,,,,,,,,,,,,,,,,,,,,,7480000.000
CostOfRevenue,,6058000.000,7425000.000,,7163000.000,7340000.000,7529000.000,6340000.000,5249000.000,7365000.000,8958000.000,11643000.000,10022000.000,10637000.000,10540000.000,10748000.000,10756000.000,12137000.000,11111000.000,11340000.000,12207000.000,14089000.000,19424000.000,21370000.000,19731000.000,14337000.000
CostsAndExpenses,54157000.000,68722000.000,89527000.000,101493000.000,80421000.000,77964000.000,104630000.000,61470000.000,65425000.000,52175000.000,64229000.000,67208000.000,55099000.000,56414000.000,55244000.000,54455000.000,55022000.000,57258000.000,56139000.000,56439000.000,63388000.000,64493000.000,78039000.000,97035000.000,83917000.000,86476000.000
DeferredIncomeTaxExpenseBenefit,-46000.000,,,,,,,,263000.000,,,,5967000.000,,,,644000.000,,,,1142000.000,,,,-214000.000,
Depreciation,2803000.000,,,,3099000.000,,,,3791000.000,,,,3481000.000,,,,3227000.000,,,,2969000.000,,,,3392000.000,
EarningsPerShareBasic,-0.040,,,,,,,,,,,,0.070,0.040,0.050,0.070,0.080,0.060,1.560,0.140,0.020,0.040,0.040,-0.040,0.030,0.020
EarningsPerShareBasicUndistributed,,-0.100,0.000,,-0.250,-0.290,-0.520,-0.150,-0.090,-0.070,-0.050,-0.090,,,,,,,,,,,,,,
EarningsPerShareDiluted,-0.040,,,,,,,,,,,,0.070,0.040,0.050,0.060,0.080,0.060,1.520,0.140,0.020,0.030,0.040,-0.030,0.030,0.020
EarningsPerShareDilutedUndistributed,,-0.100,0.000,,-0.250,-0.290,-0.520,-0.150,-0.090,-0.070,-0.050,-0.090,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,373000.000,
