,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsAndNotesReceivableNet,,,,,,,,,27000000.000,27000000.000,,,,,
AccountsPayableCurrent,44565000.000,35227000.000,30666000.000,28593000.000,54305000.000,38925000.000,45657000.000,24879000.000,37239000.000,42259000.000,53767000.000,28440000.000,10409000.000,,
AccountsPayableRelatedPartiesCurrent,46581000.000,43109000.000,34200000.000,43430000.000,8279000.000,,,,,,,,,,
AccountsReceivableNetCurrent,36976000.000,46939000.000,62959000.000,68386000.000,68714000.000,497707000.000,421555000.000,454735000.000,261061000.000,162059000.000,164721000.000,127714000.000,92312000.000,,
AccountsReceivableRelatedPartiesCurrent,441038000.000,351136000.000,312480000.000,314987000.000,308940000.000,408123000.000,326700000.000,,,,109600000.000,,,,
AccruedEmployeeBenefitsCurrent,41782000.000,33137000.000,47796000.000,37445000.000,56155000.000,58323000.000,47711000.000,39635000.000,34805000.000,30694000.000,21561000.000,15807000.000,5143000.000,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,1231000.000,1431000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,88538000.000,,,,29760000.000,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,7100000.000,,,,12400000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,666697000.000,715342000.000,773282000.000,814548000.000,900801000.000,958251000.000,982833000.000,1054861000.000,1006500000.000,1056558000.000,1116026000.000,1180554000.000,1223171000.000,,
AdditionalPaidInCapital,,,,,267177000.000,291856000.000,301644000.000,314700000.000,329726000.000,341466000.000,350770000.000,356178000.000,361436000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,628000.000,545000.000,524000.000,624000.000,1647000.000,2588000.000,3311000.000,5891000.000,5319000.000,4646000.000,3680000.000,4160000.000,2937000.000,,
Assets,2150753000.000,1986125000.000,2026893000.000,2063090000.000,2246753000.000,2375514000.000,2312552000.000,2285305000.000,2107203000.000,2028369000.000,1902618000.000,1793868000.000,1712762000.000,,
AssetsCurrent,554289000.000,477167000.000,447771000.000,456585000.000,439865000.000,563797000.000,474054000.000,514600000.000,419790000.000,356486000.000,332562000.000,243198000.000,218363000.000,,
AssetsHeldForSalePropertyPlantAndEquipment,1350000.000,25500000.000,29408000.000,58302000.000,0.000,,,,,,,,,,
AssetsNoncurrent,89278000.000,83680000.000,81646000.000,79258000.000,75915000.000,73482000.000,71445000.000,71102000.000,97662000.000,95797000.000,39636000.000,40164000.000,38970000.000,,
BankOverdrafts,,,7700000.000,,,,4500000.000,,,,,,,,
Cash,1646000.000,2345000.000,1678000.000,3291000.000,8476000.000,5333000.000,891000.000,3974000.000,118335000.000,156219000.000,130648000.000,74671000.000,79639000.000,,
CashAndCashEquivalentsAtCarryingValue,1646000.000,2345000.000,1678000.000,3291000.000,8476000.000,5333000.000,891000.000,3974000.000,118335000.000,156219000.000,130648000.000,74671000.000,79639000.000,,
CommonStockParOrStatedValuePerShare,,,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,
CommonStockSharesAuthorized,,,,,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,,
CommonStockSharesIssued,,,,,46932933.000,50750941.000,51158968.000,55186059.000,56248249.000,56908357.000,59397831.000,59041492.000,58968427.000,,
CommonStockSharesOutstanding,,,,,,,51158968.000,,56248249.000,56908357.000,59397831.000,59041492.000,58968427.000,,
CommonStockValue,,,,,469000.000,508000.000,512000.000,552000.000,563000.000,569000.000,594000.000,590000.000,590000.000,,
DebtLongtermAndShorttermCombinedAmount,,,,,1572400000.000,1592600000.000,1598500000.000,1613300000.000,1605750000.000,1594500000.000,1593250000.000,1592000000.000,490750000.000,,
DeferredFinanceCostsGross,,,20400000.000,,,,31000000.000,,,,37300000.000,,,,
DeferredFinanceCostsNet,,,,,,,,,,,23658000.000,22506000.000,10066000.000,,
DeferredFinanceCostsNoncurrentNet,15498000.000,14816000.000,14080000.000,13343000.000,27086000.000,26004000.000,23851000.000,22823000.000,27508000.000,26138000.000,1238000.000,1150000.000,0.000,,
DeferredGainOnSaleOfProperty,12187000.000,10647000.000,2115000.000,50000.000,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,358744000.000,,,,237553000.000,,,,249131000.000,,,,
DeferredRevenueCurrent,7625000.000,,,2411000.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,218315000.000,,,,85743000.000,,,,190007000.000,,,,
DeferredTaxAssetsNetCurrent,4819000.000,2709000.000,5318000.000,4879000.000,8119000.000,7912000.000,7463000.000,1093000.000,4031000.000,1992000.000,1499000.000,1444000.000,13235000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,200200000.000,,,,62826000.000,,,,172822000.000,,,,
DeferredTaxAssetsOther,,,2249000.000,,,,3395000.000,,,,3919000.000,,,,
DeferredTaxAssetsStateTaxes,,,3125000.000,,,,0.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,5068000.000,,,,9682000.000,,,,10035000.000,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,6871000.000,,,,9840000.000,,,,3231000.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,0.000,,0.000,0.000,0.000,0.000,11600000.000,49000000.000,12900000.000,
DeferredTaxLiabilities,,,140429000.000,,,,151810000.000,,,,59124000.000,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,2801000.000,,,,2032000.000,,,,1551000.000,,,,
DeferredTaxLiabilitiesNoncurrent,165376000.000,152490000.000,145747000.000,133929000.000,158045000.000,153998000.000,159273000.000,136670000.000,98930000.000,79347000.000,60623000.000,52502000.000,41338000.000,,
DeferredTaxLiabilitiesOther,,,2584000.000,,,,779000.000,,,,1121000.000,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,2697000.000,,,,4262000.000,,,,3580000.000,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,350662000.000,,,,230480000.000,,,,242879000.000,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,0.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,6000000.000,,,,6600000.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,31200000.000,35000000.000,29700000.000,,,,69000000.000,,,,38100000.000,,,,
EnvironmentalCostsRecognizedCapitalized,,,,,,,,,,,0.000,,,,
EquityMethodInvestments,,,,,7949000.000,7684000.000,7816000.000,8875000.000,9036000.000,8806000.000,0.000,,,,
FairValueConcentrationOfRiskAccountsReceivable,,,,,,,,344900000.000,177500000.000,100500000.000,,77900000.000,68300000.000,68200000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,13571000.000,,,,15580000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,3360000.000,,,,2880000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,2009000.000,,,,620000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,480000.000,,,,480000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,480000.000,,,,480000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,480000.000,,,,480000.000,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,620000.000,,,,480000.000,,,,,,,,
FiniteLivedIntangibleAssetsGross,,,21000000.000,,,,21000000.000,,,,,,,,
Goodwill,42447000.000,42447000.000,42447000.000,42447000.000,27434000.000,27434000.000,27434000.000,27434000.000,27434000.000,27434000.000,0.000,,,,
IntangibleAssetsNetExcludingGoodwill,9405000.000,8417000.000,7429000.000,6441000.000,5730000.000,5575000.000,5420000.000,5265000.000,0.000,0.000,0.000,,,,
InterestPayableCurrent,5970000.000,16673000.000,5862000.000,16633000.000,6114000.000,27798000.000,25035000.000,25779000.000,23237000.000,26437000.000,22950000.000,26171000.000,3909000.000,,
InventoryNet,50342000.000,53559000.000,45035000.000,47979000.000,30041000.000,30457000.000,25073000.000,32164000.000,22895000.000,16096000.000,18553000.000,18903000.000,15499000.000,,
InventoryRawMaterials,,,40725000.000,,,,25073000.000,,,,,,,,
InventoryWorkInProcess,,,4310000.000,,,,0.000,,,,,,,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,0.000,0.000,0.000,,0.000,0.000,,
Liabilities,,,,,1979107000.000,2084920000.000,2021529000.000,2018787000.000,1900318000.000,1858267000.000,1783778000.000,1729187000.000,1727329000.000,,
LiabilitiesAndStockholdersEquity,2150753000.000,1986125000.000,2026893000.000,2063090000.000,2246753000.000,2375514000.000,2312552000.000,2285305000.000,2107203000.000,2028369000.000,1902618000.000,1793868000.000,1712762000.000,,
LiabilitiesCurrent,318006000.000,300647000.000,274989000.000,283751000.000,249061000.000,339975000.000,265409000.000,270777000.000,198710000.000,187820000.000,157085000.000,110271000.000,30486000.000,,
LiabilitiesNoncurrent,1227484000.000,1100197000.000,1204712000.000,1250704000.000,1730046000.000,1744945000.000,1756120000.000,1748010000.000,1701608000.000,1670447000.000,1626693000.000,1618916000.000,1696843000.000,,
LiabilitiesSubjectToCompromise,,,,,,,,,,,,,1178873000.000,,
LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,15320000.000,,
LiabilitiesSubjectToCompromiseEmployeeAndDeemedClaims,,,,,,,,,,,,,8333000.000,,
LiabilitiesSubjectToCompromiseIncomeTaxContingencies,,,,,,,,,,,,,3378000.000,,
LiabilitiesSubjectToCompromiseOtherLiabilities,,,,,,,,,,,,,8778000.000,,
LiabilityForUncertainTaxPositionsCurrent,,,,,,,,,,,0.000,,,,
LiabilityForUncertainTaxPositionsNoncurrent,,,,,,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,
LineOfCreditFacilityAmountOutstanding,398900000.000,285500000.000,405000000.000,464300000.000,,,,,,,,,,,
LongTermDebtCurrent,,,,,,,4000000.000,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,
LongTermDebtNoncurrent,,,,,1568400000.000,1588600000.000,1594500000.000,1609300000.000,1600750000.000,1589500000.000,1564592000.000,1564494000.000,475684000.000,,
LongTermInvestments,17306000.000,13240000.000,13236000.000,12405000.000,,,,,,,,,,,
MembersEquity,605263000.000,585281000.000,547192000.000,528635000.000,0.000,0.000,0.000,,,,,,,,
