,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-117000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2130000.000
AllocatedShareBasedCompensationExpense,2130000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2393829.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000
CapitalExpendituresIncurredButNotYetPaid,21000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,17029000.000
ComprehensiveIncomeNetOfTax,-37320000.000
ConversionOfStockAmountConverted1,66904000.000
Depreciation,317000.000
DepreciationDepletionAndAmortization,317000.000
EarningsPerShareBasicAndDiluted,-5.800
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,22000.000
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.360
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.016
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.014
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.065
FairValueAdjustmentOfWarrants,525000.000
GainLossOnSaleOfPropertyPlantEquipment,-34000.000
GeneralAndAdministrativeExpense,6961000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-34977000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-2200000.000
IncomeTaxExpenseBenefit,0.000
IncreaseDecreaseInAccountsPayable,-115000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,3395000.000
IncreaseDecreaseInOtherNoncurrentAssets,4000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1800000.000
IncreaseInCarryingAmountOfRedeemablePreferredStock,558000.000
InvestmentIncomeInterest,242000.000
NetCashProvidedByUsedInFinancingActivities,106307000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,106307000.000
NetCashProvidedByUsedInInvestingActivities,-59328000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-59328000.000
NetCashProvidedByUsedInOperatingActivities,-29972000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-29972000.000
NetIncomeLoss,-37177000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-37735000.000
OperatingExpenses,32666000.000
OperatingIncomeLoss,-32666000.000
OperatingLeasesRentExpenseNet,408000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-67000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-76000.000
OtherComprehensiveIncomeLossNetOfTax,-143000.000
OtherNonoperatingIncomeExpense,-34000.000
PaymentsToAcquireAvailableForSaleSecurities,73169000.000
PaymentsToAcquirePropertyPlantAndEquipment,379000.000
ProceedsFromIssuanceInitialPublicOffering,83648000.000
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,22488000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,14188000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,32000.000
ProceedsFromStockOptionsExercised,151000.000
ResearchAndDevelopmentExpense,25705000.000
ShareBasedCompensation,2130000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,0.648
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.625
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.013
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,169000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,8.200
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,66904000.000
StockIssuedDuringPeriodValueNewIssues,83648000.000
StockIssuedDuringPeriodValueStockOptionsExercised,151000.000
TemporaryEquityAccretionToRedemptionValue,558000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,558000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,619000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,707000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,13400000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6501796.000
