,2011-06-25,2012-06-30,2013-06-29,2014-06-28,2015-06-27,2016-06-25
AdjustmentForAmortization,,,49519000.000,82173000.000,90443000.000,67236000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,30546000.000,3112000.000,8197000.000,-68000.000,8155000.000,7375000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,93623000.000,88958000.000,83678000.000,85324000.000,79381000.000,69539000.000
AllocatedShareBasedCompensationExpense,94297000.000,89867000.000,83808000.000,85452000.000,79491000.000,69701000.000
AllocatedShareBasedCompensationExpenseNetOfTax,68840000.000,69652000.000,69063000.000,70207000.000,65360000.000,58387000.000
AmortizationOfDebtDiscountPremium,,,,,2000000.000,1900000.000
AmortizationOfIntangibleAssets,18752000.000,16737000.000,15525000.000,17690000.000,16077000.000,12205000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,14900000.000,13800000.000,10300000.000,9400000.000,3600000.000,500000.000
AssetImpairmentCharges,0.000,30095000.000,24929000.000,11644000.000,67042000.000,160582000.000
BusinessCombinationAcquisitionRelatedCosts,,,,6983000.000,0.000,0.000
BusinessCombinationConsiderationTransferred1,,,13800000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,-13781000.000,-4705000.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,22841000.000,26079000.000,16825000.000,14474000.000,4921000.000,2810000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,136029000.000,-81481000.000,293926000.000,147486000.000,228493000.000,554264000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,56607000.000,0.000,0.000,35550000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-45372000.000,-3285000.000,0.000,-35849000.000,-58944000.000
CommonStockDividendsPerShareCashPaid,,,,,,1.200
CommonStockDividendsPerShareDeclared,0.840,0.880,0.960,1.040,1.120,1.200
ComprehensiveIncomeNetOfTax,486682000.000,385561000.000,454599000.000,353384000.000,205977000.000,230490000.000
CostOfGoodsSold,942377000.000,952677000.000,944892000.000,1068898000.000,1034997000.000,950331000.000
CostOfGoodsSoldAmortization,30164000.000,36693000.000,33994000.000,64483000.000,74366000.000,55031000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,,,,6200000.000,,
CurrentFederalTaxExpenseBenefit,44579000.000,143903000.000,84996000.000,93012000.000,108736000.000,98810000.000
CurrentForeignTaxExpenseBenefit,2810000.000,14757000.000,17228000.000,6692000.000,8294000.000,10278000.000
CurrentStateAndLocalTaxExpenseBenefit,781000.000,2877000.000,322000.000,2676000.000,3791000.000,1808000.000
DebtInstrumentRedemptionPricePercentageOfPrincipalAmountRedeemed,,,,,1.010,1.010
DebtIssuanceCosts,,,,,,10193000.000
DeferredFederalIncomeTaxExpenseBenefit,118351000.000,16767000.000,13207000.000,-42875000.000,-74190000.000,-52240000.000
DeferredForeignIncomeTaxExpenseBenefit,1937000.000,-4012000.000,-1357000.000,-3624000.000,-3230000.000,1329000.000
DeferredIncomeTaxesAndTaxCredits,140084000.000,30759000.000,25372000.000,-32159000.000,-72507000.000,-48138000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,4204000.000,3523000.000,3574000.000,-1465000.000,-3269000.000,-2406000.000
DeferredTaxExpenseFromStockOptionsExercised,,,8197000.000,-68000.000,8155000.000,7375000.000
DefinedBenefitPlanActuarialGainLoss,,,2369000.000,3819000.000,-524000.000,0.000
DefinedBenefitPlanActuarialNetGainsLosses,521000.000,1507000.000,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,-364000.000,-388000.000,-734000.000,-457000.000,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,3100000.000,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,0.000,356000.000,356000.000,,
DefinedBenefitPlanContributionsByEmployer,241000.000,150000.000,424000.000,738000.000,,
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,0.000,0.000,0.000,0.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.095,,,,,
DefinedBenefitPlanInterestCost,471000.000,500000.000,877000.000,858000.000,,
