,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,19744000.000,20693000.000,20292000.000,20151000.000,19133000.000,18659000.000,18302000.000,19279000.000,18199000.000,19598000.000,18572000.000,19908000.000,,20154000.000,21030000.000,24563000.000,,25893000.000,25879000.000,26494000.000,28018000.000,27020000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,54349000.000,72370000.000,82800000.000,49174000.000,37593000.000,46573000.000,57485000.000,48965000.000,54728000.000,83862000.000,85524000.000,81829000.000,77121000.000,84759000.000,78427000.000,107367000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,94225000.000,,,,94829000.000,,,94928000.000,,,,101110000.000,,,,110356000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,2556000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,-21885000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,-4311000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26309000.000,-3309000.000,-9065000.000,-17106000.000,-16344000.000,-23640000.000,-22825000.000,-13786000.000,-24164000.000,-19844000.000,-18768000.000,17721000.000,-18790000.000,10676000.000,-16968000.000,-15128000.000,-25452000.000,-17758000.000,-3995000.000,-342000.000,-26483000.000,-18959000.000
AdditionalPaidInCapital,1052690000.000,1054940000.000,1056135000.000,1056819000.000,1056998000.000,1057951000.000,1059222000.000,1057931000.000,1077536000.000,1078676000.000,1091696000.000,1091555000.000,1080508000.000,1081110000.000,1123730000.000,1284877000.000,1286361000.000,1286884000.000,1279383000.000,1274909000.000,1275849000.000,1275954000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,120125000.000,,,270125000.000,,,,430125000.000,,,,709209000.000,
AmountAvailableForDividendDistributionWithApprovalFromRegulatoryAgencies,,,,,,24000000.000,,,,,,,,,,,,,,,,
Assets,7159123000.000,6983420000.000,7173693000.000,6737106000.000,6699235000.000,6802259000.000,6849368000.000,7162635000.000,7243293000.000,7425419000.000,7398237000.000,7525889000.000,7566986000.000,7663903000.000,8246303000.000,9413996000.000,9626108000.000,9781331000.000,9928473000.000,10297615000.000,10708655000.000,10731803000.000
AssetsSoldUnderAgreementsToRepurchaseRepurchaseLiability,,,,200000000.000,325000000.000,315000000.000,264556000.000,,,,,,,,,,,,,,,
AvailableForSaleSecurities,1769083000.000,1790047000.000,1898815000.000,1701583000.000,1761994000.000,1834593000.000,1909426000.000,1937264000.000,1963424000.000,1832217000.000,1837676000.000,1789667000.000,1782734000.000,1801973000.000,1942319000.000,2099868000.000,2291511000.000,2405467000.000,2335511000.000,2215113000.000,2432438000.000,2436591000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,23543000.000,14581000.000,24246000.000,38660000.000,40055000.000,12515000.000,13898000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,9426000.000,17561000.000,14268000.000,6865000.000,3869000.000,20228000.000,15214000.000
AvailableForSaleSecuritiesAmortizedCost,,,,1684240000.000,1738837000.000,1817774000.000,1890440000.000,1938238000.000,1977807000.000,1835459000.000,1835773000.000,1781115000.000,1772535000.000,1779021000.000,1931484000.000,2085751000.000,2294491000.000,2395489000.000,2303716000.000,2178927000.000,2440151000.000,2437907000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,3090000.000,2973000.000,2582000.000,1533000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,6865000.000,3869000.000,20228000.000,15214000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,313872000.000,331616000.000,527508000.000,570852000.000,904321000.000,942507000.000,894151000.000,826504000.000,652158000.000,734155000.000,451502000.000,676467000.000,640206000.000,1260371000.000,748751000.000,522534000.000,352112000.000,1477554000.000,1213251000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,3775000.000,896000.000,17646000.000,13681000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,200937000.000,200955000.000,433595000.000,493835000.000,794412000.000,732740000.000,641786000.000,564894000.000,338485000.000,420951000.000,202246000.000,463501000.000,410113000.000,1081551000.000,583738000.000,303815000.000,121908000.000,1320363000.000,1097590000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,112935000.000,130661000.000,93913000.000,77017000.000,109909000.000,209767000.000,252365000.000,261610000.000,313673000.000,313204000.000,249256000.000,212966000.000,230093000.000,178820000.000,165013000.000,218719000.000,230204000.000,157191000.000,115661000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,1701583000.000,1761994000.000,1834593000.000,1909426000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,10098000.000,7173000.000,10033000.000,8009000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,5671000.000,5616000.000,7039000.000,3941000.000,,,,,,,,,,,,,,,
