,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,632720.000,4971000.000,9187000.000,20330000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,270814.000,,,
AllocatedShareBasedCompensationExpense,,4971000.000,9187000.000,20330000.000
AmortizationOfDebtDiscountPremium,33471.000,,,
AmortizationOfIntangibleAssets,,3232000.000,2073000.000,1489000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2529000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,360000.000,321000.000
CashAcquiredFromAcquisition,50107364.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,45517141.000,-36349000.000,38254000.000,20516000.000
ComprehensiveIncomeNetOfTax,,-42939000.000,-95515000.000,-192829000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,2388000.000
ConversionOfStockAmountConverted1,108081069.000,,,
CurrentFederalTaxExpenseBenefit,,,,332000.000
CurrentForeignTaxExpenseBenefit,,,,208000.000
CurrentIncomeTaxExpenseBenefit,,,,540000.000
DebtConversionConvertedInstrumentAmount1,12500000.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,0.000
DeferredForeignIncomeTaxExpenseBenefit,,,,0.000
DeferredIncomeTaxExpenseBenefit,,,,0.000
DefinedContributionPlanCostRecognized,,200000.000,500000.000,1100000.000
Depreciation,,,3500000.000,
DepreciationAndAmortization,,,,4600000.000
DepreciationDepletionAndAmortization,999816.000,4272000.000,5566000.000,6071000.000
EarningsPerShareBasic,,-1.900,-3.400,-5.890
EarningsPerShareBasicAndDiluted,-8.580,-1.900,-3.400,-5.890
EarningsPerShareDiluted,,-1.900,-3.400,-5.890
EffectOfExchangeRateOnCashAndCashEquivalents,-4049.000,-6000.000,9000.000,-106000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,3500000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,332000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,,208000.000
GeneralAndAdministrativeExpense,9267765.000,17396000.000,,
GoodwillAndIntangibleAssetImpairment,,0.000,,
GoodwillImpairmentLoss,,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-95588000.000,-37256000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-95402000.000,-192108000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,186000.000,-154852000.000
IncomeLossFromEquityMethodInvestments,,,,-616000.000
IncomeTaxExpenseBenefit,,,48000.000,540000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,17887000.000,53155000.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,2161000.000,215000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-14603000.000,-32453000.000,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,335000.000,564000.000,
IncomeTaxReconciliationOtherReconcilingItems,,24000.000,507000.000,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-1149000.000,-3580000.000,
IncomeTaxReconciliationTaxCreditsResearch,,15784000.000,21186000.000,
IncreaseDecreaseInAccountsPayable,,,-149000.000,32000.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,1079375.000,1069000.000,,
IncreaseDecreaseInAccountsReceivable,-1586184.000,388000.000,-1226000.000,-387000.000
IncreaseDecreaseInAccruedLiabilities,,,7294000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1850485.000,109000.000,,11426000.000
IncreaseDecreaseInDeferredRevenue,2740178.000,2651000.000,-5159000.000,-232000.000
IncreaseDecreaseInOtherOperatingAssets,-2081.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,466396.000,1324000.000,3076000.000,3392000.000
IncreaseDecreaseInRestrictedCash,,,1935000.000,216000.000
InterestExpense,33471.000,,,
InterestIncomeExpenseNonoperatingNet,,72000.000,342000.000,263000.000
InvestmentIncomeAmortizationOfDiscount,,-310000.000,,
InvestmentIncomeAmortizationOfPremium,,,2486000.000,3798000.000
InvestmentIncomeInterest,4669.000,,,
LeaseAndRentalExpense,,1000000.000,1600000.000,2100000.000
LicenseAndServicesRevenue,639762.000,7875000.000,6332000.000,492000.000
NetCashProvidedByUsedInFinancingActivities,12686178.000,194097000.000,286352000.000,215364000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12686178.000,194097000.000,286352000.000,215364000.000
NetCashProvidedByUsedInInvestingActivities,49424443.000,-199505000.000,-173105000.000,-44618000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,49424443.000,-199505000.000,-173105000.000,-44618000.000
NetCashProvidedByUsedInOperatingActivities,-16589431.000,-30935000.000,-75002000.000,-150124000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-16589431.000,-30935000.000,-75002000.000,-150124000.000
NetIncomeLoss,-25305882.000,-42949000.000,-95450000.000,-192648000.000
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,69868695.000,,,
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,72379057.000,,,
NoncashOrPartNoncashAcquisitionValueOfLiabilitiesAssumed1,-2510362.000,,,
OperatingExpenses,27117322.000,57975000.000,109277000.000,198625000.000
OperatingIncomeLoss,-25018542.000,-43021000.000,-95903000.000,-192133000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-3532.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-28000.000,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,15000.000,-37000.000,-75000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,-65000.000,-181000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-5000.000,-28000.000,-106000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,10000.000,-65000.000,-181000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-37000.000,-75000.000
OtherExpenses,,,,600000.000
OtherNonoperatingIncomeExpense,-258538.000,,159000.000,-238000.000
OtherSalesRevenueNet,376370.000,56000.000,,
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,0.000,0.000,
