,2014-02-28,2014-05-31,2014-10-16,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-05-31,2016-08-31,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,799.000,2018.000,,,,,,,,,,
AccountsPayableCurrent,100.000,1600.000,,4679.000,16879.000,9099.000,10299.000,11799.000,12799.000,12851.000,139083.000,738574.000
AccountsPayableRelatedPartiesCurrent,,,,,,100.000,100.000,,,,80018.000,
AccountsReceivableNetCurrent,,,,,,,,,,,,16187.000
AccruedLiabilitiesCurrent,,,,5026.000,6579.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,48835.000
AdditionalPaidInCapital,15000.000,64500.000,,64500.000,64500.000,64500.000,64500.000,64500.000,64500.000,66500.000,1534015.000,8051924.000
Assets,9636.000,53633.000,,10945.000,15154.000,10737.000,15578.000,4413.000,11183.000,11484.000,1397762.000,8986184.000
AssetsCurrent,9636.000,53633.000,,6195.000,10879.000,6937.000,12253.000,1563.000,9283.000,10059.000,1352247.000,4080621.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,1510000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,3240000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,1527358.000
CapitalizedComputerSoftwareNet,,,,4750.000,4275.000,3800.000,3325.000,2850.000,1900.000,1425.000,,
Cash,9636.000,53633.000,,6195.000,10879.000,6937.000,12253.000,1563.000,1783.000,5059.000,1350580.000,4024315.000
CashAndCashEquivalentsAtCarryingValue,,,,,,6937.000,12253.000,1563.000,1783.000,5059.000,1350580.000,4024315.000
ClassOfWarrantOrRightOutstanding,,,,0.000,,,,,,,,
CommercialPaperAtCarryingValue,,,,5000.000,5000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
CommonStockSharesAuthorized,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
CommonStockSharesIssued,5000000.000,5000000.000,,5500000.000,5500000.000,5500000.000,500000.000,5500000.000,5500000.000,5500000.000,6400000.000,
CommonStockSharesOutstanding,5000000.000,5000000.000,,5500000.000,5500000.000,5500000.000,500000.000,5500000.000,5500000.000,5500000.000,6400000.000,
CommonStockValue,5000.000,5500.000,,5500.000,5500.000,5500.000,500.000,5500.000,5500.000,5500.000,6400.000,
ConvertibleLongTermNotesPayable,,,,,,,,,,197358.000,1282.000,
DebtInstrumentCarryingAmount,,,,,,,,,,,197358.000,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,-667000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,-196076.000,
DeferredAdvertisingCosts,,,,0.000,,,,,,,,
DeferredTaxAssetsGross,,,,57412.000,,,,76184.000,,,,
DeferredTaxAssetsNet,,,,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,57412.000,,,,76184.000,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,168860.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,57412.000,,,,-76184.000,,,87614.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,78430.000,260130.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-61263.000,104985.000,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,100.000,100.000,118000.000,133000.000,133000.000,156000.000,197358.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,98750.000
