,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,4495926.000,5323707.000,5910711.000,5934187.000,4652627.000,7115758.000
AccountsPayableInterestBearingCurrent,,,,,,30440.000
AccountsPayableTradeCurrentAndNoncurrent,,,,,,7106973.000
AccountsReceivableNetCurrent,5137984.000,4853876.000,4506676.000,3592821.000,4804536.000,2923418.000
AccruedLiabilitiesCurrent,87895.000,247668.000,300000.000,409364.000,5200.000,200.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,307659.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,-5428.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4387.000,-4406.000,-14550.000,-11161.000,-4282.000,-5428.000
AdditionalPaidInCapital,10982221.000,11187176.000,11460748.000,12544597.000,12782448.000,13000761.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000
Assets,7206449.000,7683651.000,8123194.000,9873990.000,8085906.000,10290984.000
AssetsCurrent,6945750.000,7402173.000,7816815.000,9058701.000,7289349.000,9513158.000
AssetsNoncurrent,5535.000,5535.000,45535.000,703227.000,702707.000,702188.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,541046.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,535618.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,5428.000
CashAndCashEquivalentsAtCarryingValue,849842.000,348030.000,201082.000,372435.000,943529.000,346830.000
ClassOfWarrantOrRightOutstanding,,,,,,2738574.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,61320774.000,61320774.000,61320774.000,62066928.000,62416048.000,62416048.000
CommonStockSharesOutstanding,61320774.000,61320774.000,61320774.000,62066928.000,62416048.000,62416048.000
CommonStockValue,61321.000,61321.000,61321.000,62067.000,62416.000,62416.000
DeferredFinanceCostsNoncurrentNet,,,,658262.000,658262.000,658262.000
DeferredRevenueCurrent,577286.000,370806.000,331351.000,291051.000,202619.000,147651.000
DepositsAssetsCurrent,21000.000,,,,,
DepositsAssetsNoncurrent,5535.000,5535.000,5535.000,5535.000,5535.000,5535.000
DueToRelatedPartiesCurrent,101118.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,2382166.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,1609.000
FiniteLivedIntangibleAssetsGross,,,,,,40000.000
FiniteLivedIntangibleAssetsNet,,,,,,38391.000
IndefiniteLivedLicenseAgreements,,,40000.000,39430.000,38910.000,38391.000
InventoryFinishedGoods,,,,,,653609.000
InventoryNet,374654.000,1642939.000,2567703.000,4508686.000,963475.000,5379209.000
InventoryRawMaterials,,,,,,4725600.000
LiabilitiesAndStockholdersEquity,7206449.000,7683651.000,8123194.000,9873990.000,8085906.000,10290984.000
LiabilitiesCurrent,5262225.000,5942181.000,6542062.000,6634602.000,4860446.000,7263609.000
MarketableSecuritiesCurrent,509509.000,514970.000,509304.000,518576.000,531285.000,535618.000
NotesAndLoansReceivableNetCurrent,,,,,,300000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,227894.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,54495.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,29328.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,49202.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,48014.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,46855.000
OperatingLossCarryforwards,,,,,,3400000.000
PrepaidExpenseAndOtherAssetsCurrent,52761.000,42358.000,32050.000,66183.000,46524.000,28083.000
PropertyPlantAndEquipmentGross,,,,,,383297.000
PropertyPlantAndEquipmentNet,255164.000,275943.000,260844.000,112062.000,93850.000,75638.000
RetainedEarningsAccumulatedDeficit,-9094931.000,-9502621.000,-9926387.000,-9356115.000,-9615122.000,-10030374.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,1940000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,1.380
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,4050000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,1.380
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,1940000.000
StockholdersEquity,1944224.000,1741470.000,1581132.000,3239388.000,3225460.000,3027375.000
