,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AllocatedShareBasedCompensationExpense,,,195000.000,210000.000,,,215000.000,217000.000
AmortizationOfIntangibleAssets,,81235.000,,,,81235.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2176078.000,,,,-830816.000,,
CostOfRevenue,1190879.000,1865631.000,2548247.000,2704140.000,2920028.000,2918915.000,2837111.000,2979106.000
DeferredRevenueRevenueRecognized,,,,209000.000,,223000.000,214000.000,216000.000
Depreciation,,285875.000,422000.000,519000.000,567036.000,555528.000,565000.000,587000.000
DividendsPreferredStockCash,,,,,,-19163.000,,
EarningsPerShareBasic,-0.010,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.040,-0.020,-0.010,-0.010,-0.020,-0.020,-0.010
EarningsPerShareDiluted,-0.010,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,,,0.990,,
GainLossOnDerivativeInstrumentsNetPretax,303222.000,0.000,,,,,,
GeneralAndAdministrativeExpense,806544.000,1091865.000,1152704.000,955840.000,876123.000,1250557.000,1388153.000,1374689.000
GrossProfit,995341.000,1236627.000,1855229.000,2268336.000,2191153.000,1838819.000,2118425.000,2226195.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-225585.000,-1298099.000,-524623.000,-184909.000,-118595.000,-679673.000,-426209.000,-384303.000
IncomeTaxExpenseBenefit,2543.000,3712.000,,546.000,,,,253.000
IncomeTaxesPaid,,3712.000,,,,,,
IncreaseDecreaseInAccountsPayable,,663754.000,,,,-75659.000,,
IncreaseDecreaseInAccountsReceivable,,635949.000,,,,575751.000,,
IncreaseDecreaseInAccruedLiabilities,,-59087.000,,,,-616583.000,,
IncreaseDecreaseInDeferredRevenue,,558146.000,,,,-199613.000,,
IncreaseDecreaseInInventories,,489173.000,,,,-387747.000,,
IncreaseDecreaseInOtherOperatingAssets,,-3001.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,-136700.000,,,,-192232.000,,
InterestExpenseRelatedParty,,,,35926.000,,68717.000,75103.000,
InterestIncomeExpenseNonoperatingNet,347.000,3878.000,-795.000,672.000,,2122.000,1371.000,1191.000
NetCashProvidedByUsedInFinancingActivities,,-19223.000,,,,222594.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-19223.000,,,,222594.000,,
NetCashProvidedByUsedInInvestingActivities,,-1599236.000,,,,-312620.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1599236.000,,,,-312620.000,,
NetCashProvidedByUsedInOperatingActivities,,-557619.000,,,,-740790.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-557619.000,,,,-740790.000,,
NetIncomeLoss,-228128.000,-1301811.000,-524623.000,-185455.000,-189641.000,-679673.000,-426209.000,-384556.000
NetIncomeLossAvailableToCommonStockholdersBasic,-353626.000,-1432334.000,-656992.000,-319670.000,-325701.000,-822079.000,-568615.000,-526962.000
NonoperatingIncomeExpense,303569.000,3878.000,-795.000,-35254.000,-76106.000,-66595.000,-73732.000,151191.000
OperatingExpenses,1524495.000,2538604.000,2379057.000,2417991.000,2233642.000,2451897.000,2470902.000,2761689.000
OperatingIncomeLoss,-529154.000,-1301977.000,-523828.000,-149655.000,-42489.000,-613078.000,-352477.000,-535494.000
OtherNonoperatingIncome,,,,,,,,150000.000
PaymentsOfStockIssuanceCosts,,0.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,1599236.000,,,,-312620.000,,
PreferredStockDividendsIncomeStatementImpact,125498.000,130523.000,132369.000,134215.000,136060.000,142406.000,142406.000,142406.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,
ProceedsFromStockOptionsExercised,,,,,,365000.000,0.000,17000.000
ResearchAndDevelopmentExpense,1460.000,147643.000,141842.000,111227.000,179542.000,133411.000,160958.000,168563.000
Revenues,2186220.000,3102258.000,4403476.000,4972476.000,5111181.000,4757734.000,4955536.000,5205301.000
SalesRevenueNet,2186220.000,3102258.000,4403476.000,4972476.000,5111181.000,4757734.000,4955536.000,5205301.000
SellingAndMarketingExpense,716491.000,1299096.000,1084511.000,1350924.000,1177977.000,1067929.000,921791.000,1218437.000
ShareBasedCompensation,,199690.000,,,,189747.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,1.260,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.011,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,,,,,,0.890,,
WeightedAverageNumberOfDilutedSharesOutstanding,33782033.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,35260243.000,35260243.000,,37283879.000,37597108.000,38752500.000
WeightedAverageNumberOfSharesOutstandingBasic,33782033.000,,,,,,,
