,2011-06-30,2012-03-31,2012-06-30
ComprehensiveIncomeNetOfTax,,-922000.000,-459000.000
CostOfRevenue,33000.000,15000.000,20000.000
CostsAndExpenses,2425000.000,1414000.000,1585000.000
DepreciationDepletionAndAmortization,,2000.000,
EarningsPerShareBasic,-0.020,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.010
EarningsPerShareDiluted,-0.020,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,0.000
IncreaseDecreaseInAccountsPayable,,733000.000,
IncreaseDecreaseInAccountsReceivable,,-81000.000,
IncreaseDecreaseInAccruedLiabilities,,-127000.000,
IncreaseDecreaseInDeferredRevenue,,-40000.000,
IncreaseDecreaseInInventories,,0.000,
IncreaseDecreaseInOtherOperatingLiabilities,,0.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,48000.000,
IncreaseDecreaseInRestrictedCash,,0.000,
IncreaseDecreaseInUnbilledReceivables,,-19000.000,
InterestExpense,196000.000,80000.000,84000.000
InvestmentIncomeInterest,,0.000,0.000
LicenseCosts,,80000.000,
NetCashProvidedByUsedInContinuingOperations,,-869000.000,
NetCashProvidedByUsedInFinancingActivities,,-687000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-687000.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-182000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-182000.000,
NetIncomeLoss,,-922000.000,-459000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1771000.000,-922000.000,-459000.000
OperatingIncomeLoss,-1616000.000,-863000.000,-1008000.000
OtherNonoperatingIncome,,45000.000,633000.000
OtherPreferredStockDividendsAndAdjustments,,0.000,0.000
PaymentsForRepurchaseOfOtherEquity,,0.000,
PaymentsOfDebtIssuanceCosts,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,
PaymentsToAcquireShortTermInvestments,,0.000,
ProceedsFromIssuanceInitialPublicOffering,,0.000,
ProceedsFromIssuanceOfDebt,,375000.000,
ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,,0.000,
ProceedsFromOtherEquity,,0.000,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,,0.000,
ProceedsFromStockOptionsExercised,,0.000,
ProfitLoss,-1771000.000,,
RepaymentsOfDebt,,1062000.000,
ResearchAndDevelopmentExpense,982000.000,329000.000,353000.000
RevenueFromGrants,427000.000,227000.000,243000.000
Revenues,809000.000,551000.000,577000.000
SalesRevenueGoodsNet,109000.000,121000.000,159000.000
SalesRevenueNet,809000.000,551000.000,577000.000
SalesRevenueServicesNet,273000.000,203000.000,175000.000
SellingGeneralAndAdministrativeExpense,1410000.000,1070000.000,1212000.000
ShareBasedCompensation,,16000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,85350069.000,86852739.000,87171016.000
WeightedAverageNumberOfSharesOutstandingBasic,85350069.000,86852739.000,87171016.000
