,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-43748000.000,,,,-48126000.000,,,50674000.000,,,,53668000.000,,,,55057000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,2654000.000,2924000.000,2007000.000,1819000.000,685000.000,-1231000.000,-1232000.000,-1047000.000,,-421000.000,,,,-709000.000,,,,-1947000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3859000.000,-8682000.000,-8332000.000,-8161000.000,-7836000.000,-176000.000,-362000.000,-1487000.000,-3393000.000,1900000.000,2064000.000,1932000.000,-578000.000,-445000.000,-1059000.000,-710000.000,-3550000.000,-3023000.000,-1728000.000,-1551000.000,-5107000.000,-4222000.000
Assets,3302698000.000,3290474000.000,3337006000.000,3328755000.000,3322677000.000,3244910000.000,3280945000.000,3247410000.000,3172440000.000,3185070000.000,3314823000.000,3195611000.000,3218383000.000,3219588000.000,3211519000.000,3272841000.000,3362065000.000,3382966000.000,3466546000.000,3537480000.000,3614862000.000,4441846000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,3998000.000,,,,3999000.000,,154952000.000,158619000.000,172673000.000,215794000.000,179520000.000,166690000.000,247406000.000,217956000.000,197109000.000,202331000.000,216480000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,9195000.000,7952000.000,5026000.000,3985000.000,3985000.000,3985000.000,3984000.000,6107000.000,6105000.000,6105000.000,5960000.000,89000.000,88000.000,88000.000,83000.000,83000.000,83000.000,83000.000,
AvailableForSaleSecurities,159870000.000,182626000.000,159182000.000,171907000.000,161407000.000,167352000.000,170214000.000,186634000.000,172535000.000,173041000.000,180190000.000,159254000.000,164034000.000,178190000.000,214450000.000,178765000.000,165614000.000,247140000.000,219762000.000,199156000.000,199329000.000,214743000.000
AvailableForSaleSecuritiesAmortizedCost,,,,167559000.000,156613000.000,164063000.000,167232000.000,185511000.000,174553000.000,175061000.000,181907000.000,161057000.000,164724000.000,178633000.000,215883000.000,179608000.000,166778000.000,247489000.000,218039000.000,197192000.000,202414000.000,216480000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,5060000.000,790000.000,27100000.000,36043000.000,70676000.000,87498000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,26330000.000,35219000.000,70045000.000,83830000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,5060000.000,790000.000,770000.000,824000.000,631000.000,3668000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,3000000.000,,,,,,3932000.000,3935000.000,,,,28231000.000,20223000.000,20216000.000,56862000.000,41853000.000,28842000.000,28833000.000,29322000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,3000000.000,,,,,,3876000.000,3918000.000,,,,27773000.000,20088000.000,20026000.000,56919000.000,42366000.000,29556000.000,28682000.000,29411000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,26497000.000,20497000.000,14498000.000,14498000.000,17498000.000,20498000.000,17499000.000,21499000.000,18546000.000,27546000.000,44291000.000,50291000.000,27789000.000,19000000.000,10639000.000,3000000.000,3000000.000,17497000.000,19498000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,26679000.000,20704000.000,14669000.000,14653000.000,17515000.000,20412000.000,17412000.000,21413000.000,18465000.000,27521000.000,44365000.000,50276000.000,27850000.000,18972000.000,10635000.000,2997000.000,2999000.000,17490000.000,19426000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,10189000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,10046000.000,760000.000,740000.000,800000.000,600000.000,600000.000,555000.000,640000.000,890000.000,865000.000,900000.000,4960000.000,4860000.000,4920000.000,4880000.000,5010000.000,5015000.000,4918000.000,5120000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,158364000.000,148661000.000,159037000.000,163247000.000,181526000.000,170568000.000,171077000.000,175800000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,3004000.000,3000000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,3040000.000,3007000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,115674000.000,124164000.000,143539000.000,147749000.000,163028000.000,149070000.000,148646000.000,149366000.000,135406000.000,130073000.000,127382000.000,132272000.000,126508000.000,122474000.000,174905000.000,168103000.000,160267000.000,151001000.000,162660000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,119536000.000,128533000.000,146926000.000,150773000.000,164527000.000,147523000.000,147187000.000,148081000.000,133769000.000,129510000.000,126930000.000,131309000.000,125836000.000,121553000.000,174579000.000,169256000.000,161443000.000,148065000.000,160786000.000
