,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1218000.000,1327000.000,1293000.000,1847000.000,1581000.000,1360000.000,1160000.000,1128000.000,975000.000,1158000.000,1114000.000,1210000.000,1079000.000,1304000.000,1239000.000,1331000.000,1374000.000,1224000.000,1274000.000,1257000.000,1224000.000,1457000.000,2782000.000,3194000.000
AccountsPayableCurrent,,,,,,,,320000.000,,,,269000.000,,,,437000.000,,,,393000.000,,,,1241000.000
AccountsPayableOtherCurrent,,,,,,,,69000.000,,,,79000.000,,,,29000.000,,,,14000.000,,,,126000.000
AccountsReceivableNetCurrent,927000.000,730000.000,964000.000,783000.000,780000.000,749000.000,722000.000,,1057000.000,1392000.000,1810000.000,1475000.000,1264000.000,987000.000,1181000.000,874000.000,1197000.000,1294000.000,1446000.000,1348000.000,927000.000,709000.000,793000.000,663000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,1774000.000,,,,1722000.000,,,,1521000.000,,,,1225000.000,,,,1129000.000
AdditionalPaidInCapitalCommonStock,99485000.000,99570000.000,99677000.000,99737000.000,99863000.000,99875000.000,99883000.000,,115479000.000,115520000.000,115561000.000,115605000.000,115651000.000,115696000.000,115781000.000,115890000.000,116001000.000,116088000.000,116152000.000,116192000.000,116272000.000,116402000.000,125054000.000,125053000.000
AdditionalPaidInCapitalPreferredStock,,,,,,,,,,,,,,,,,,,,,,,4282000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,62000.000,,62000.000,62000.000,,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,55000.000,55000.000,45000.000,30000.000,20000.000,20000.000,15000.000,15000.000,15000.000
Assets,1650000.000,1572000.000,1655000.000,1557000.000,1597000.000,1416000.000,1396000.000,,1426000.000,1763000.000,2412000.000,2033000.000,1934000.000,1711000.000,1759000.000,1605000.000,2220000.000,1994000.000,2080000.000,2034000.000,1581000.000,1375000.000,1640000.000,1343000.000
AssetsCurrent,1237000.000,1140000.000,1186000.000,1107000.000,1350000.000,1183000.000,1132000.000,,1267000.000,1609000.000,2262000.000,1883000.000,1586000.000,1351000.000,1395000.000,1244000.000,1860000.000,1636000.000,1710000.000,1664000.000,1210000.000,878000.000,1218000.000,1005000.000
