,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,47491000.000,45945000.000,50404000.000,47796000.000,42352000.000,47345000.000,,,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilities,,,,10196000.000,10869000.000,13774000.000,13980000.000,9687000.000,15927000.000,16354000.000,14016000.000,14875000.000,6801000.000,7915000.000,9629000.000,5176000.000,6289000.000,8165000.000,9447000.000,6505000.000,6866000.000,,,4977000.000,7585000.000
AccountsPayableCurrentAndNoncurrent,18308000.000,19634000.000,14871000.000,16450000.000,19835000.000,19514000.000,14325000.000,14773000.000,17590000.000,17469000.000,14761000.000,12083000.000,16352000.000,18223000.000,8311000.000,12554000.000,14826000.000,12149000.000,6469000.000,6159000.000,3333000.000,5968000.000,2724000.000,4376000.000,6164000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,4385000.000,3786000.000,4404000.000,4401000.000,4382000.000,4575000.000,4344000.000,4134000.000,4625000.000,3858000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,1610000.000,1541000.000,1515000.000,1071000.000,500000.000,500000.000,500000.000,475000.000,,,,,,,,,
AccrualForEnvironmentalLossContingenciesComponentAmount,,1600000.000,1500000.000,,1500000.000,1600000.000,1600000.000,1600000.000,1600000.000,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,4294000.000,,,,,,,,,,,,3800000.000,,1200000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,89000.000,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxes,1736000.000,67000.000,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,1687000.000,1834000.000,2540000.000,3508000.000,3529000.000,1962000.000,2442000.000,3558000.000,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,3900000.000,2300000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,36514000.000,36528000.000,36685000.000,37170000.000,37614000.000,,37600000.000,38200000.000,62206000.000,60500000.000,60700000.000,61100000.000,60284000.000,61400000.000,61300000.000,61300000.000,,57700000.000,57800000.000,57200000.000,,59800000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,5400000.000,,,,0.000,,,,0.000,,,,0.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10377000.000,-5854000.000,-7793000.000,-9880000.000,-9442000.000,-9662000.000,-9738000.000,-8652000.000,-8555000.000,-6938000.000,-7375000.000,-7517000.000,-7777000.000,-7115000.000,-7834000.000,-1325000.000,-552000.000,648000.000,139000.000,-686000.000,-740000.000,-685000.000,1294000.000,2507000.000,3219000.000
