,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-04-06,2013-07-06,2013-10-05,2014-01-04,2014-04-05,2014-07-05,2014-10-04,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableCurrent,17463000.000,15856000.000,17783000.000,16520000.000,18700000.000,13076000.000,16638000.000,18209000.000,18628000.000,15127000.000,14096000.000,20022000.000,16969000.000,16831000.000,15531000.000,12595000.000,13936000.000,14760000.000,16149000.000,11263000.000,10864000.000,12987000.000,12491000.000
AccountsReceivableNetCurrent,6513000.000,6143000.000,6196000.000,9190000.000,8808000.000,8436000.000,8261000.000,7051000.000,7053000.000,7780000.000,4620000.000,4814000.000,6447000.000,5503000.000,6206000.000,7122000.000,6351000.000,6055000.000,8447000.000,8502000.000,8956000.000,8411000.000,7862000.000
AccruedIncomeTaxesCurrent,1364000.000,,,,60000.000,,,,121000.000,150000.000,172000.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,27204000.000,32186000.000,29735000.000,31668000.000,26012000.000,30028000.000,26194000.000,29647000.000,26698000.000,30404000.000,26873000.000,39252000.000,31502000.000,34696000.000,28428000.000,28217000.000,25588000.000,25407000.000,21512000.000,21510000.000,17905000.000,24027000.000,19708000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,5638000.000,,,,5456000.000,,,,5176000.000,,,,4984000.000,,,,4784000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,164648000.000,,,,163885000.000,,,,172090000.000,,,,176301000.000,,,,175916000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2747000.000,-1899000.000,-879000.000,152000.000,2606000.000,2439000.000,981000.000,784000.000,3251000.000,2257000.000,1559000.000,3161000.000,1413000.000,244000.000,-1762000.000,-1776000.000,-2775000.000,,681000.000,728000.000,659000.000,561000.000,602000.000
AdditionalPaidInCapitalCommonStock,142491000.000,143332000.000,144477000.000,144180000.000,145023000.000,142368000.000,136783000.000,138307000.000,139278000.000,140251000.000,142196000.000,142868000.000,143652000.000,143850000.000,144759000.000,145499000.000,146228000.000,146929000.000,147278000.000,147512000.000,147988000.000,147966000.000,147048000.000
AllowanceForDoubtfulAccountsReceivable,,,,1255000.000,,,,97000.000,,,,413000.000,,,,515000.000,,,,669000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1251000.000,1259000.000,1255000.000,1255000.000,1255000.000,1356000.000,120000.000,97000.000,97000.000,97000.000,97000.000,413000.000,,,,515000.000,,,,669000.000,,,
Assets,441142000.000,448206000.000,447705000.000,450420000.000,445152000.000,430141000.000,362071000.000,344816000.000,332805000.000,322807000.000,292101000.000,270355000.000,246203000.000,246067000.000,225176000.000,216413000.000,196063000.000,189589000.000,160078000.000,179445000.000,167012000.000,168885000.000,109603000.000
AssetsCurrent,251469000.000,259682000.000,251332000.000,245636000.000,236912000.000,228899000.000,185986000.000,180366000.000,177770000.000,206483000.000,178414000.000,160299000.000,140384000.000,142346000.000,121190000.000,114040000.000,97108000.000,97444000.000,79184000.000,103261000.000,96048000.000,103619000.000,97317000.000
AvailableForSaleSecurities,,,,76400000.000,64400000.000,64100000.000,,34200000.000,27000000.000,11100000.000,11500000.000,11900000.000,5400000.000,5500000.000,5300000.000,5200000.000,5300000.000,5200000.000,,,5300000.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,76428000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,85294000.000,87582000.000,79926000.000,76428000.000,64423000.000,64086000.000,41084000.000,38945000.000,39487000.000,21977000.000,11504000.000,18665000.000,17841000.000,19996000.000,19681000.000,17880000.000,15454000.000,,2689000.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,76428000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,60000000.000,41400000.000,39290000.000,38700000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,64942000.000,64047000.000,64410000.000,60002000.000,61323000.000,59240000.000,58621000.000,54181000.000,46927000.000,11124000.000,11506000.000,11941000.000,5403000.000,5455000.000,5343000.000,5241000.000,5290000.000,,0.000,0.000,0.000,0.000,
CapitalLeaseObligations,,,,,,,,,,,,6400000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,396668000.000,,,,352120000.000,,,,,,,,,,,,,,,
