,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,9657000.000,5198000.000,7321000.000,5958000.000,5234000.000,5726000.000,7513000.000,6540000.000,8365000.000,7436000.000,9449000.000,7748000.000,7693000.000,6814000.000,7947000.000
AccountsReceivableNetCurrent,12478000.000,9591000.000,10399000.000,10333000.000,10724000.000,9403000.000,9601000.000,8429000.000,10404000.000,9807000.000,11406000.000,9921000.000,10101000.000,10850000.000,10081000.000
AccruedIncomeTaxesCurrent,,,,,,160000.000,,,,332000.000,,,,408000.000,
AccruedLiabilitiesCurrent,13015000.000,14463000.000,13590000.000,13521000.000,13208000.000,,11431000.000,12445000.000,13111000.000,,11422000.000,12588000.000,12060000.000,12472000.000,9548000.000
AccruedVacationCurrent,,,,,,2627000.000,,,,2442000.000,,,,2580000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,90031000.000,,,,87666000.000,,,,68112000.000,
AdditionalPaidInCapital,1823834000.000,1824433000.000,1825321000.000,1826884000.000,1827977000.000,1829976000.000,1849952000.000,1851644000.000,1889778000.000,1891661000.000,1892642000.000,1894305000.000,1922468000.000,1924984000.000,1925774000.000
AllowanceForDoubtfulAccountsReceivable,,,,,700000.000,300000.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,
Assets,72027000.000,60994000.000,58843000.000,58337000.000,57143000.000,56616000.000,70736000.000,68852000.000,104557000.000,98961000.000,83351000.000,79998000.000,103179000.000,104824000.000,67544000.000
AssetsCurrent,59257000.000,50209000.000,48271000.000,48967000.000,48183000.000,47479000.000,62239000.000,60873000.000,96813000.000,91259000.000,75251000.000,71536000.000,95118000.000,97386000.000,61309000.000
CapitalLeaseObligationsCurrent,,,,11000.000,11000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,18156000.000,17318000.000,17049000.000,19212000.000,20586000.000,23891000.000,37078000.000,36914000.000,71335000.000,68863000.000,48355000.000,48201000.000,70812000.000,71903000.000,31745000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,19500000.000,19500000.000,19500000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesOutstanding,24454924.000,24470280.000,24621616.000,25291058.000,25315000.000,25812000.000,36770000.000,36770000.000,36770000.000,57545000.000,57829000.000,58715634.000,67341895.000,67703000.000,68426000.000
CommonStockValue,245000.000,245000.000,246000.000,253000.000,253000.000,258000.000,368000.000,375000.000,564000.000,575000.000,578000.000,587000.000,673000.000,677000.000,684000.000
