,2011-06-30,2011-09-30
AccountsPayableCurrent,149000.000,141000.000
AccountsReceivableNetCurrent,8000.000,11000.000
AccruedLiabilitiesCurrent,267000.000,150000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,212000.000,263000.000
AdditionalPaidInCapital,77989000.000,78030000.000
Assets,3178000.000,2450000.000
AssetsCurrent,2174000.000,1570000.000
CashAndCashEquivalentsAtCarryingValue,1186000.000,645000.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000
CommonStockSharesIssued,49816073.000,49816073.000
CommonStockSharesOutstanding,49816073.000,49816073.000
CommonStockValue,49000.000,49000.000
ConvertibleDebtNoncurrent,478000.000,568000.000
DeferredFinanceCostsCurrentNet,172000.000,172000.000
DeferredFinanceCostsNoncurrentNet,172000.000,133000.000
DerivativeLiabilitiesCurrent,53000.000,53000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,409000.000,432000.000
IntangibleAssetsNetExcludingGoodwill,651000.000,617000.000
InterestPayableCurrent,3000.000,
InterestPayableCurrentAndNoncurrent,,27000.000
InventoryNet,320000.000,465000.000
Liabilities,950000.000,939000.000
LiabilitiesAndStockholdersEquity,3178000.000,2450000.000
LiabilitiesCurrent,472000.000,344000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PrepaidExpenseCurrent,488000.000,277000.000
PropertyPlantAndEquipmentNet,181000.000,130000.000
RetainedEarningsAccumulatedDeficit,-75810000.000,-76568000.000
StockholdersEquity,2228000.000,1511000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2228000.000,1511000.000
