,2012-03-31,2013-03-31,2014-03-31,2015-03-31,2016-03-31
AllocatedShareBasedCompensationExpense,,0.000,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,-4540000.000,-1286000.000,1422000.000
AmortizationOfIntangibleAssets,76000.000,0.000,0.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,1000000.000,5000000.000,1000000.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,478000.000,672000.000,-4615000.000,3723000.000,738000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,-2335000.000,-1090000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,-2437000.000,-57000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,174000.000,513000.000,8000.000,2000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,0.000,2000.000,0.000,1000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,0.000,102000.000,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,-4772000.000,-1147000.000,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,-4768000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,47619000.000,12949000.000,17908000.000,-71562000.000,12668000.000
ComprehensiveIncomeNetOfTax,,1066000.000,-5451000.000,4087000.000,568000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,1066000.000,,,
ConversionOfStockAmountIssued1,0.000,,,,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,,,128000.000
CurrentFederalTaxExpenseBenefit,,149000.000,-35000.000,0.000,4000.000
CurrentStateAndLocalTaxExpenseBenefit,,179000.000,137000.000,166000.000,124000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.030,,0.030
DeferredFederalIncomeTaxExpenseBenefit,,-1024000.000,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,229000.000,,,
DefinedBenefitPlanActualReturnOnPlanAssetsStillHeld,,160000.000,120000.000,0.000,
