,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,4100000.000,,,,,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,8600000.000,11700000.000,,9400000.000,9100000.000,8100000.000,6300000.000,9400000.000,10300000.000,8000000.000,9500000.000,7000000.000,7500000.000,6800000.000,,6800000.000,7300000.000,7900000.000,,9900000.000,19200000.000,18700000.000,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,59400000.000,75100000.000,,102000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,11900000.000,3300000.000,,,,,,,,,,,,,,600000.000,,,,100000.000,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,100000.000,,,,19900000.000,,,,-9600000.000,,,,-89500000.000,,,,16000000.000,,,,7906100000.000,,,,100000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,0.000,,,,200000.000,,,,3200000.000,,,,8100000.000,,,,10000000.000,,,,5.000
CommonStockDividendsPerShareCashPaid,0.050,0.080,0.080,0.080,0.080,0.100,0.100,0.150,0.150,0.150,0.150,0.150,0.150,0.170,0.170,0.170,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190,0.190
ComprehensiveIncomeNetOfTax,,,,,125000000.000,66800000.000,138500000.000,-11000000.000,32200000.000,102200000.000,234400000.000,249600000.000,62400000.000,165600000.000,53900000.000,-53300000.000,-39100000.000,175900000.000,85700000.000,88100000.000,100000.000,128200000.000,186700000.000,1800000.000,734600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,160900000.000,-249800000.000,,,,,,,,,,,,,,,,,,,,,,
CostOfRevenue,811800000.000,982900000.000,970600000.000,894100000.000,821800000.000,935000000.000,953000000.000,963800000.000,767200000.000,892000000.000,922300000.000,932800000.000,762900000.000,912600000.000,907800000.000,940300000.000,776500000.000,939900000.000,931100000.000,963600000.000,809300000.000,2762900000.000,2679800000.000,2613200000.000,2149100000.000
DeferredIncomeTaxExpenseBenefit,35400000.000,,,,19600000.000,,,,38900000.000,,,,14600000.000,,,,17900000.000,,,,7000000.000,,,,-161700000.000
DefinedBenefitPlanInterestCost,,2100000.000,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanServiceCost,,300000.000,,,,,,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,,,,,,,67000000.000,63000000.000,,68600000.000
DepreciationAndAmortization,40700000.000,,,,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,39400000.000,,,,39800000.000,,,,38100000.000,,,,42200000.000,,,,42800000.000,,,,170600000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-3400000.000,-1800000.000,,100000.000,100000.000,-1700000.000,-1700000.000,300000.000,1500000.000,500000.000,800000.000,1700000.000,400000.000,100000.000,-7700000.000,4100000.000,3800000.000,,,,,,,-300000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-1900000.000,5400000.000,,-3000000.000,2400000.000,-5200000.000,-3400000.000,3600000.000,2500000.000,-2900000.000,1400000.000,2700000.000,-5000000.000,10100000.000,7100000.000,8400000.000,500000.000,900000.000,200000.000,-103200000.000,-2500000.000,-4400000.000,40300000.000,-15400000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,,,,,,,,,,,,800000.000,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,108800000.000,,-2200000.000,-2600000.000,,,0.000,,,,900000.000,,,,784000000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,1700000.000,,,,76600000.000,,1500000.000,1600000.000,-1000000.000,1300000.000,0.000,0.000,0.000,95600000.000,600000.000,0.000,0.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-11700000.000,-9900000.000,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,-4900000.000,,-1100000.000,500000.000,300000.000,2500000.000,-4400000.000,500000.000,400000.000,-4200000.000,-600000.000,-700000.000,0.000,-600000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,0.000,,,,-5600000.000,,-700000.000,-100000.000,400000.000,1800000.000,-2800000.000,400000.000,200000.000,-2700000.000,-400000.000,-600000.000,0.000,-300000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,-2100000.000,-3100000.000,,,,,,,,,,,,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,2000000.000,,,0.000,0.000,,,,700000.000,,-400000.000,600000.000,-100000.000,700000.000,-1600000.000,100000.000,200000.000,-1500000.000,-200000.000,-100000.000,0.000,-300000.000,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,1300000.000,,,,3400000.000,,,,,,700000.000,1000000.000,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,0.000,0.000,,69200000.000,75600000.000,48600000.000,1300000.000,2100000.000,2000000.000,19300000.000,60000000.000,17300000.000,15000000.000,16200000.000,8000000.000,0.000,0.000,0.000,0.000,0.000
EarningsPerShareBasic,0.260,0.500,-0.610,0.280,0.270,0.380,0.370,0.360,0.190,0.380,0.670,0.400,0.190,0.540,0.450,0.190,0.200,0.550,0.500,0.050,0.150,0.300,0.390,0.410,1.320
EarningsPerShareDiluted,0.250,0.490,-0.610,0.290,0.270,0.380,0.370,0.350,0.190,0.370,0.660,0.410,0.190,0.540,0.440,0.180,0.200,0.550,0.500,0.040,0.150,0.300,0.380,0.420,1.310
EffectOfExchangeRateOnCashAndCashEquivalents,1700000.000,,,,3400000.000,,,,-700000.000,,,,-39100000.000,,,,1200000.000,,,,-1100000.000,,,,17500000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,,,0.192
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,10600000.000,,,,9100000.000,,,,5600000.000,,,,15200000.000,,,,9500000.000,,,,
GainsLossesOnExtinguishmentOfDebt,-4800000.000,0.000,0.000,0.000,0.000,0.000,-6800000.000,17700000.000,,,0.000,,,,,,,,,,-45900000.000,-1200000.000,0.000,-500000.000,-27800000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,,,,,,,,,,,,14100000.000
GoodwillAndIntangibleAssetImpairment,,,382600000.000,,,,0.000,,,,,,,,,,,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,24900000.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,,,,,,,,,4500000.000
GoodwillOtherIncreaseDecrease,,,,,,,,,,,,,,,,,,,,,,,,,67700000.000
GrossProfit,490900000.000,589900000.000,579300000.000,545100000.000,510600000.000,581200000.000,582300000.000,555000000.000,473600000.000,582700000.000,564900000.000,557000000.000,469300000.000,608400000.000,576700000.000,549000000.000,487500000.000,621000000.000,598900000.000,597200000.000,505600000.000,1095700000.000,1274800000.000,1522700000.000,1117200000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,12400000.000,,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,-166400000.000,,79300000.000,111800000.000,106600000.000,101900000.000,63800000.000,116600000.000,122300000.000,117400000.000,52100000.000,149100000.000,122900000.000,48900000.000,56900000.000,148100000.000,134000000.000,-79700000.000,40300000.000,135800000.000,186500000.000,165900000.000,638500000.000
