,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,249000.000,,,,160000.000,,,,58000.000,,
AmortizationOfAcquiredIntangibleAssets,,,,,,-178000.000,,,,,,
AmortizationOfFinancingCosts,,,,,,12000.000,,,,25000.000,,
AmortizationOfIntangibleAssets,,,,,,436000.000,431000.000,428000.000,425000.000,422000.000,410000.000,413000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,16500000.000,,0.000,0.000,0.000,0.000,17976000.000,19029000.000,17726000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1241000.000,,,,-722000.000,,,,710000.000,,
ComprehensiveIncomeNetOfTax,,-1289000.000,,-6599000.000,,49000.000,-190000.000,-284000.000,458000.000,-396000.000,-1266000.000,547000.000
ConvertiblePreferredDividendsNetOfTax,22000.000,50000.000,,,,,,59000.000,,0.000,0.000,0.000
CostOfGoodsAndServicesSold,9119000.000,8651000.000,7834000.000,8015000.000,6157000.000,5306000.000,6046000.000,5225000.000,5691000.000,5419000.000,5327000.000,5049000.000
CostOfGoodsAndServicesSoldAmortization,,,,100000.000,,,,,,,,
CostsAndExpenses,17656000.000,18259000.000,17965000.000,22084000.000,15353000.000,13853000.000,14193000.000,13192000.000,13821000.000,13172000.000,13515000.000,12727000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,100000.000,,,,,,,,
Depreciation,,,,,,1230000.000,1214000.000,1235000.000,1220000.000,1232000.000,1168000.000,1128000.000
DepreciationDepletionAndAmortization,,1955000.000,,,,1690000.000,,,,1714000.000,,
DividendsPreferredStock,,-54000.000,,,,75000.000,,,,-59000.000,,
EarningsPerShareBasic,-0.040,,,,,0.020,0.010,0.020,0.010,0.000,-0.070,0.000
EarningsPerShareBasicAndDiluted,,-0.160,-0.200,-0.590,-0.020,,,,,,,
EarningsPerShareDiluted,-0.040,,,,,0.010,0.010,0.010,-0.000,0.000,-0.070,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,-4000.000,,,,2000.000,,,,5000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.016,,,,0.173,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,,75000.000,,
