,2011-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-420185.000
BankOwnedLifeInsuranceIncome,338443.000
CashAndCashEquivalentsPeriodIncreaseDecrease,10319435.000
CommonStockDividendsPerShareDeclared,0.100
ComprehensiveIncomeNetOfTax,-1897967.000
DeferredIncomeTaxExpenseBenefit,-717331.000
DepreciationAmortizationAndAccretionNet,694742.000
DividendsCommonStockCash,171897.000
EarningsPerShareBasic,-0.960
EquipmentExpense,634934.000
FeesAndCommissionsDepositorAccounts,1116208.000
FeesAndCommissionsOther,662230.000
ForeclosedRealEstateExpense,744540.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,603990.000
GainLossOnSaleOfSecuritiesNet,603990.000
GainsLossesOnSalesOfOtherRealEstate,-363871.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2860119.000
IncomeTaxExpenseBenefit,-1214279.000
IncomeTaxesPaid,-45100.000
IncreaseDecreaseInAccruedInterestReceivableNet,-617209.000
IncreaseDecreaseInDeposits,-14565082.000
IncreaseDecreaseInInterestPayableNet,-80924.000
IncreaseDecreaseInOtherOperatingAssets,896190.000
IncreaseDecreaseInOtherOperatingLiabilities,-99959.000
InterestAndDividendIncomeOperating,15388305.000
InterestAndFeeIncomeLoansAndLeasesHeldInPortfolio,13866149.000
InterestExpense,4867155.000
InterestExpenseBorrowings,1101041.000
InterestExpenseDeposits,3766114.000
InterestIncomeDepositsWithFinancialInstitutions,7264.000
InterestIncomeExpenseAfterProvisionForLoanLoss,5736261.000
InterestIncomeExpenseNet,10521150.000
InterestIncomeFederalFundsSold,72813.000
InterestIncomeSecuritiesTaxExempt,442721.000
InterestIncomeSecuritiesTaxable,999358.000
InterestPaid,-4948079.000
LaborAndRelatedExpense,6337182.000
LoanProcessingFee,-93726.000
NetCashProvidedByUsedInFinancingActivities,-19736979.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-19736979.000
NetCashProvidedByUsedInInvestingActivities,27576391.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,27576391.000
NetCashProvidedByUsedInOperatingActivities,2480023.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2480023.000
NetIncomeLoss,-1645840.000
NoninterestExpense,11412896.000
NoninterestIncome,2816516.000
NoninterestIncomeOtherOperatingIncome,1919.000
OccupancyNet,473014.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-1064301.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,-548276.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,398633.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,-205357.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1210807.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,623749.000
OtherNoncashExpense,-18196.000
OtherNoninterestExpense,2280007.000
PaymentsForProceedsFromLoansAndLeases,-26715981.000
PaymentsForProceedsFromProductiveAssets,1301309.000
PaymentsOfDividendsCommonStock,171897.000
PaymentsToAcquireAvailableForSaleSecurities,33237818.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,14912399.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,340000.000
ProceedsFromSaleOfAvailableForSaleSecurities,17584257.000
ProceedsFromSaleOfHeldToMaturitySecurities,0.000
ProceedsFromSaleOfOtherRealEstate,2326281.000
ProceedsFromSaleOfRestrictedInvestments,236600.000
ProvisionForLoanAndLeaseLosses,4784889.000
RepaymentsOfLongTermDebt,5000000.000
TransferOfOtherRealEstate,-2785288.000
UnrealizedGainLossOnSecurities,-812174.000
WeightedAverageNumberOfSharesOutstandingBasic,1718968.000
