,2011-03-26,2011-06-25,2011-12-24,2012-03-24,2012-06-23,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3003000.000,3516000.000,5693000.000,4420000.000,6110000.000,8962000.000,6131000.000,4878000.000,7082000.000,,,,10391000.000,,,,9295000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,3909000.000,,,2975000.000,,,,4509000.000,,,,12328000.000,,,,881000.000
AllocatedShareBasedCompensationExpense,,,,,,,9000000.000,6100000.000,,7082000.000,8637000.000,7606000.000,7348000.000,10391000.000,11100000.000,9332000.000,1111000.000,8900000.000
AmortizationOfFinancingCosts,,,1513000.000,,,1513000.000,,,,1413000.000,,,,1413000.000,,,,368000.000
AmortizationOfIntangibleAssets,,,11453000.000,,,11535000.000,11400000.000,11300000.000,11144000.000,11152000.000,10700000.000,10700000.000,10480000.000,10110000.000,13100000.000,12600000.000,12338000.000,12108000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,360000.000,287962.000,417000.000,1198000.000,1416402.000,953000.000,607000.000,-2154402.000,483400.000,419000.000,300000.000,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.370,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,56348000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,717210000.000,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,36770000.000,,,,21112000.000,,,,68292000.000,,,,18203000.000
CapitalLeaseObligationsIncurred,,,10974000.000,,,6607000.000,,,,12148000.000,,,,375000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,155575000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,0.250,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,0.250,0.250,0.250,0.250,0.287,0.287,0.287,0.289,0.325
ComprehensiveIncomeNetOfTax,76382000.000,51128000.000,109535000.000,103550000.000,58503000.000,99751000.000,120274000.000,95331000.000,138491000.000,113159000.000,153745000.000,179733000.000,115005000.000,104223000.000,74279000.000,131240000.000,43297000.000,78154000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,696000.000,561000.000,360000.000,473000.000,-64000.000,165000.000,-164000.000,-349000.000,504000.000,-358000.000,-218000.000,795000.000,-422000.000,-404000.000,504000.000,188000.000,-275000.000,58000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,77078000.000,51689000.000,109895000.000,104023000.000,58439000.000,99916000.000,120110000.000,94982000.000,138995000.000,112801000.000,153527000.000,180528000.000,114583000.000,103819000.000,74783000.000,131428000.000,43022000.000,78212000.000
CostOfGoodsSold,404803000.000,453130000.000,821612000.000,572014000.000,565883000.000,919896000.000,589646000.000,559454000.000,669718000.000,922623000.000,645640000.000,577779000.000,745778000.000,922236000.000,668376000.000,620265000.000,701630000.000,898424000.000
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,,,,,,,0.014
DeferredCompensationArrangementWithIndividualCompensationExpense,,,100000.000,30000.000,100000.000,100000.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,5636000.000,,,2934000.000,,,,-33000.000,,,,3000.000,,,,-416000.000
Depreciation,,19200000.000,25611000.000,,,43810000.000,44000000.000,49900000.000,46104000.000,47996000.000,56200000.000,55000000.000,55411000.000,51049000.000,50700000.000,52600000.000,63166000.000,60609000.000
DepreciationAndAmortization,,,25600000.000,30200000.000,33400000.000,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,30979000.000,37064000.000,41779000.000,44874000.000,55345000.000,55414000.000,61209000.000,57225000.000,59148000.000,67016000.000,65653000.000,65822000.000,61159000.000,63730000.000,65217000.000,75557000.000,72717000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-392000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-4295000.000,,,,,,,,,,,,,,,,
