,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,44955000.000,55227000.000,98015000.000,78890000.000,88789000.000,86555000.000,91210000.000,106681000.000,102063000.000,72364000.000,75478000.000,68817000.000,68789000.000,68636000.000,85089000.000,56471000.000,60740000.000,59837000.000,75803000.000,67177000.000,72486000.000,88141000.000,84086000.000,69320000.000
AccountsReceivableNetCurrent,46036000.000,47145000.000,58589000.000,57086000.000,59599000.000,56354000.000,62040000.000,59964000.000,59426000.000,57395000.000,65569000.000,61063000.000,64619000.000,26873000.000,27235000.000,30655000.000,28728000.000,25176000.000,25289000.000,24056000.000,26765000.000,26936000.000,30371000.000,28050000.000
AccruedIncomeTaxesCurrent,340000.000,3122000.000,5630000.000,5877000.000,867000.000,515000.000,8129000.000,656000.000,0.000,0.000,2879000.000,2588000.000,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,295459000.000,314748000.000,317315000.000,345448000.000,364542000.000,412894000.000,370776000.000,362525000.000,341947000.000,339369000.000,341835000.000,251109000.000,239266000.000,246899000.000,248331000.000,262923000.000,249518000.000,243117000.000,257908000.000,270712000.000,251082000.000,266986000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2060649000.000,2100553000.000,2125230000.000,2180422000.000,2214175000.000,2257427000.000,2297661000.000,2354777000.000,2403347000.000,1813811000.000,1844918000.000,1888157000.000,1914048000.000,1951307000.000,1985014000.000,2027501000.000,2060735000.000,2115400000.000,2131751000.000,2180584000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,,,,-962000.000,-667000.000,-846000.000,-795000.000,-1517000.000,-978000.000,-907000.000,-226000.000,-53000.000,218000.000,-816000.000,-174000.000,-316000.000,206000.000,21000.000,438000.000,-615000.000,-44000.000
AdditionalPaidInCapital,640661000.000,642243000.000,644174000.000,647137000.000,649944000.000,651508000.000,655694000.000,659780000.000,675454000.000,894222000.000,902496000.000,909533000.000,913102000.000,914391000.000,922112000.000,927515000.000,930567000.000,936197000.000,945041000.000,946914000.000,950514000.000,953511000.000,953440000.000,953231000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,25693000.000,,,,23908000.000,,,,1971000.000,,,,2087000.000,,,,1971000.000,
Assets,5636535000.000,5638822000.000,5883054000.000,5833416000.000,6038948000.000,6385652000.000,6332193000.000,6154985000.000,5849077000.000,5773081000.000,5741731000.000,5680091000.000,5656411000.000,4509581000.000,4478924000.000,4426784000.000,4419473000.000,4409152000.000,4350900000.000,4797083000.000,4829320000.000,4456654000.000,4670751000.000,4681896000.000
AssetsCurrent,305135000.000,333540000.000,342894000.000,313237000.000,526879000.000,893288000.000,355593000.000,561362000.000,343071000.000,324870000.000,334680000.000,324401000.000,336652000.000,230451000.000,241950000.000,232034000.000,230881000.000,228168000.000,257232000.000,712684000.000,735877000.000,270300000.000,307947000.000,283843000.000
