,2011-07-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,1317537.000,1545148.000,1717529.000,1880294.000,1853151.000,1926376.000,1477646.000,743662.000,683339.000,631107.000,627757.000,758293.000,620150.000,1355403.000
AccountsPayableOtherCurrent,169217.000,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,130778.000,193385.000,231647.000,281352.000,218240.000,255079.000,308754.000,340844.000,395539.000,227529.000,224221.000,503260.000,573568.000,1338440.000
AccountsReceivableNetCurrent,,65391.000,55159.000,87599.000,118408.000,93337.000,102991.000,137007.000,68152.000,52731.000,81009.000,65678.000,26474.000,15903.000,900982.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,19955.000,,,
AccruedPayrollTaxesCurrent,,460108.000,376542.000,414209.000,456875.000,500875.000,542875.000,5000.000,172500.000,220000.000,240097.000,220000.000,250000.000,21892.000,14984.000
AccruedProfessionalFeesCurrent,18000.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,19252.000,24667.000,31436.000,38205.000,47972.000,,,,-72408.000,78312.000,82719.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,186314.000,47973.000,41276.000,40042.000,48105.000,5889.000,-60626.000,-60626.000,-54544.000,-63315.000,-63315.000,-63588.000,-31583.000,-25205.000
AdditionalPaidInCapital,,15072641.000,15492921.000,17282851.000,16610912.000,17721847.000,16954766.000,17845064.000,19047754.000,19786596.000,19829152.000,19866377.000,19939518.000,22086582.000,22086582.000
AdditionalPaidInCapitalCommonStock,6015076.000,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,48412.000,5271867.000,4997793.000,5616789.000,4019782.000,3839142.000,3174405.000,3009901.000,501473.000,427449.000,408027.000,360019.000,188972.000,190398.000,1105985.000
AssetsCurrent,17999.000,232168.000,81519.000,101749.000,141774.000,237841.000,223933.000,402407.000,466726.000,370871.000,301281.000,205572.000,178661.000,185991.000,1105985.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,600000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,600000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,2822.000,,,,,,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,16260.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,10437.000,166327.000,23310.000,11100.000,20066.000,141204.000,117642.000,262100.000,307774.000,299900.000,206532.000,136594.000,148887.000,67738.000,53453.000
CashAndCashEquivalentsFairValueDisclosure,,,,,325286.000,712834.000,,,936536.000,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.130,,0.050,,,0.050,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,,,,,,,,,,1.000,,,13600000.000,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,13600000.000,,,,,
ClassOfWarrantOrRightOutstanding,,160000.000,160000.000,2975111.000,,,,4875000.000,,,,,,,
CommonStockNoParValue,,,,,,,,0.001,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,1000000000.000
CommonStockSharesIssued,73035119.000,58347779.000,60850512.000,73703454.000,84980282.000,88664744.000,106803524.000,113977503.000,133687500.000,149994879.000,149416379.000,149837879.000,155521500.000,241651943.000,241651943.000
CommonStockSharesOutstanding,73035119.000,58347779.000,60850512.000,73703454.000,84980282.000,88664744.000,106803524.000,113977503.000,133687500.000,149994879.000,149416379.000,149837879.000,155521500.000,241651943.000,241651943.000
CommonStockValue,73035.000,58348.000,60850.000,73703.000,84980.000,88664.000,106803.000,113977.000,133688.000,149995.000,149416.000,149838.000,155522.000,241652.000,241652.000
ConvertibleDebtFairValueDisclosures,,,,,305220.000,,,,-628762.000,,,,,,
ConvertibleLongTermNotesPayable,,,,,2605.000,265024.000,504813.000,707028.000,690210.000,753762.000,,,,,
ConvertibleNotesPayableCurrent,12632.000,280000.000,280000.000,60000.000,,60000.000,0.000,,,,850735.000,947708.000,1044681.000,,241500.000
DebtInstrumentConvertibleConversionPrice1,,0.150,0.150,,0.200,0.100,0.100,,,,,,,,
DebtInstrumentFairValue,,,,,,,,,,,,,148887.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.120,0.060,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,0.000,0.000,0.000,0.000,,,,,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,279265.000,182292.000,85319.000,85319.000,0.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,0.000,,
DeferredRevenueCurrent,,30843.000,38326.000,31038.000,45565.000,35603.000,26262.000,9197.000,26494.000,16994.000,7844.000,,17250.000,17250.000,17250.000
DeferredTaxAssetsGross,,,,,1682796.000,,,,2600092.000,,,,3531470.000,,
DeferredTaxAssetsNet,,,,,0.000,,,,0.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,10332000.000,,
