,2016-01-31,2017-01-31
AmortizationOfFinancingCosts,4000000.000,4300000.000
AmortizationOfIntangibleAssets,23700000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000
AssetImpairmentCharges,640200000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-19400000.000,-150500000.000
ComprehensiveIncomeNetOfTax,-404500000.000,38900000.000
CostOfGoodsAndServicesSold,1202400000.000,1126100000.000
CostOfGoodsSold,284300000.000,183900000.000
CostOfServices,918100000.000,942200000.000
CurrentFederalTaxExpenseBenefit,700000.000,
CurrentForeignTaxExpenseBenefit,3800000.000,-1300000.000
CurrentIncomeTaxExpenseBenefit,3000000.000,-1000000.000
CurrentStateAndLocalTaxExpenseBenefit,-1500000.000,300000.000
DeferredFederalIncomeTaxExpenseBenefit,-213300000.000,14400000.000
DeferredForeignIncomeTaxExpenseBenefit,-600000.000,-9400000.000
DeferredIncomeTaxExpenseBenefit,-229300000.000,6200000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-17400000.000,1300000.000
Depreciation,51300000.000,47300000.000
DepreciationAndAmortization,75000000.000,66900000.000
EarningsPerShareBasic,-7.390,0.930
EarningsPerShareDiluted,-7.390,0.920
EffectOfExchangeRateOnCashAndCashEquivalents,-2700000.000,-1700000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-200000.000,
GainLossOnSaleOfPropertyPlantEquipment,-2900000.000,-3300000.000
GoodwillAcquiredDuringPeriod,2500000.000,50800000.000
GoodwillImpairmentLoss,310400000.000,0.000
GoodwillPurchaseAccountingAdjustments,-10300000.000,-2500000.000
GoodwillTranslationAndPurchaseAccountingAdjustments,-13400000.000,-6800000.000
ImpairmentOfIntangibleAssetsFinitelived,177800000.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-624400000.000,41300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,53500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,10300000.000,12200000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-614100000.000,
IncomeTaxExpenseBenefit,-228300000.000,5300000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1600000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,2800000.000,100000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-214900000.000,18700000.000
IncomeTaxReconciliationNondeductibleExpenseOther,1600000.000,1300000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-17800000.000,1500000.000
IncomeTaxesPaid,13200000.000,
IncomeTaxesPaidNet,,6100000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3400000.000,
IncreaseDecreaseInAccountsPayableTrade,,11000000.000
IncreaseDecreaseInAccountsReceivable,-40300000.000,-6900000.000
IncreaseDecreaseInInventories,-25700000.000,5000000.000
