,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,36984000.000,37571000.000,27352000.000,27376000.000,37849000.000,30794000.000,20789000.000,25937000.000,35891000.000,42700000.000,65367000.000,49724000.000,46094000.000,39234000.000,42864000.000,39737000.000,39274000.000,60338000.000,93278000.000,58471000.000,60730000.000,49687000.000,59543000.000,54610000.000
AccountsReceivableNetCurrent,83423000.000,84802000.000,93213000.000,97869000.000,106005000.000,104874000.000,127704000.000,145137000.000,113271000.000,118515000.000,132159000.000,147299000.000,162860000.000,167845000.000,162092000.000,149360000.000,152906000.000,169676000.000,164308000.000,134677000.000,151212000.000,157491000.000,166486000.000,157953000.000
AccruedLiabilitiesCurrent,168462000.000,196128000.000,175298000.000,160053000.000,156866000.000,160261000.000,152467000.000,167010000.000,151923000.000,150741000.000,194292000.000,231412000.000,233079000.000,229072000.000,251594000.000,264705000.000,261342000.000,257954000.000,293138000.000,294570000.000,302889000.000,317115000.000,320887000.000,394885000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,602420000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,1300000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10000.000,-14471000.000,-15683000.000,-15919000.000,-15446000.000,-14763000.000,-14263000.000,-13926000.000,-13451000.000,-12790000.000,-10677000.000,-10407000.000,-9891000.000,-9762000.000,-9572000.000,-9228000.000,-9119000.000,-8726000.000,-6063000.000,-5785000.000,-5515000.000,-5246000.000,-4993000.000,-4737000.000
AdditionalPaidInCapital,519208000.000,522650000.000,525670000.000,530889000.000,535206000.000,538461000.000,544421000.000,518644000.000,536747000.000,557078000.000,561481000.000,562404000.000,565310000.000,569230000.000,573133000.000,578504000.000,618911000.000,623554000.000,625244000.000,630151000.000,635588000.000,652163000.000,657082000.000,661290000.000
AirlineRelatedInventoryNet,,,26100000.000,,,,27500000.000,,,,30900000.000,,,,17500000.000,,,,18100000.000,,,,24200000.000,
AirlineRelatedInventoryValuationReserves,,,6300000.000,,,,8900000.000,,,,11700000.000,,,,16600000.000,,,,19700000.000,,,,22300000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1668000.000,1644000.000,1931000.000,3146000.000,2815000.000,2970000.000,3172000.000,4009000.000,2006000.000,1539000.000,1402000.000,1327000.000,1618000.000,1748000.000,1658000.000,1168000.000,1631000.000,1163000.000,1247000.000,2288000.000,2182000.000,1192000.000,997000.000,1644000.000
