,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,33305.000
CostOfRevenue,1958064.000
Depreciation,239353.000
DividendsCommonStock,54081.000
EarningsPerShareBasicAndDiluted,-0.030
GeneralAndAdministrativeExpense,1482180.000
GrossProfit,940906.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-583644.000
IncreaseDecreaseInAccountsReceivable,-185322.000
IncreaseDecreaseInAccruedLiabilities,9834.000
IncreaseDecreaseInOtherOperatingLiabilities,86449.000
IncreaseDecreaseInPrepaidExpense,22668.000
InterestExpense,42370.000
InterestPaid,42370.000
NetCashProvidedByUsedInFinancingActivities,470514.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,470514.000
NetCashProvidedByUsedInInvestingActivities,-351855.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-351855.000
NetCashProvidedByUsedInOperatingActivities,-85354.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-85354.000
NetIncomeLoss,-583644.000
OperatingIncomeLoss,-541274.000
PaymentsOfDividends,54081.000
PaymentsToAcquirePropertyPlantAndEquipment,351855.000
ProceedsFromIssuanceOfLongTermDebt,261371.000
ProceedsFromRelatedPartyDebt,53133.000
ProceedsFromShortTermDebt,171021.000
SalesRevenueServicesNet,2898970.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20525205.000
