,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AllocatedShareBasedCompensationExpense,,,,1600000.000,1400000.000,,3000000.000,2100000.000,2200000.000,2137000.000,4100000.000,0.000,,
AmortizationOfFinancingCosts,,,5296000.000,,,,3159000.000,,,,2270000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3400000.000,7900000.000,,9000000.000,6300000.000,7400000.000,-22699992.800,7800000.000,1400000.000,4800000.000,-8400000.000
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,,,,,,,,,,40000.000,,,
AvailableForSaleDebtSecuritiesGrossUnrealizedLoss,,,,,,,,,,,-61000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,0.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,61000.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,61000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,0.000,2000.000,0.000,2000.000,7000.000,0.000,5000.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CapitalExpendituresIncurredButNotYetPaid,,,228000.000,,,,3000.000,,,,65000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-33428000.000,,,,1885000.000,,,,2022000.000,,,
ComprehensiveIncomeNetOfTax,,,-10471000.000,7361000.000,-3297000.000,-12227000.000,-7785000.000,-12466000.000,-1007000.000,7805000.000,-6585000.000,1838000.000,-3672000.000,-2615000.000
ConversionOfStockSharesIssued1,,,,0.000,0.000,,,,,,,,,
CostOfGoodsSold,,0.000,,,,,65000.000,473000.000,1077000.000,1972000.000,1877000.000,2737000.000,3180000.000,6854000.000
DebtConversionOriginalDebtAmount1,,,19584000.000,,,,6278000.000,,,,8676000.000,,,
DepreciationDepletionAndAmortization,,,247000.000,,,,342000.000,,,,781000.000,,,
EarningsPerShareBasic,-0.070,-0.140,-0.120,0.080,-0.040,,-0.090,-0.130,-0.010,0.090,-0.060,0.020,-0.020,-0.020
EarningsPerShareDiluted,,,,0.080,-0.040,,-0.090,-0.130,-0.010,0.090,-0.060,0.020,-0.020,-0.020
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,-7000.000,,,,2000.000,,,,-2000.000,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,3500000.000,3600000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,,,,,2.860,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,54000.000,211000.000,,,,,,,,,,,,
GainLossOnInvestments,0.000,0.000,,0.000,0.000,,,,,,,,,
