,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,2075000.000,1068000.000,1315000.000,1458000.000,1960000.000,1670000.000,868000.000,1113000.000,2494000.000,3043000.000,742000.000,612000.000,757000.000,639000.000,1077000.000,704000.000,1105000.000,1247000.000,998000.000
AccountsPayableAndAccruedLiabilitiesCurrent,1062000.000,688000.000,855000.000,6669000.000,9455000.000,4415000.000,3349000.000,7573000.000,8353000.000,6510000.000,5368000.000,5924000.000,9218000.000,7131000.000,6522000.000,5587000.000,6716000.000,6673000.000,5364000.000,6483000.000,8189000.000,6746000.000,7250000.000
AccountsReceivableNetCurrent,890000.000,1209000.000,917000.000,1660000.000,2029000.000,1046000.000,1305000.000,1458000.000,1960000.000,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,363000.000,252000.000,261000.000,117000.000,0.000,0.000,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,127000.000,170000.000,170000.000,147000.000,193000.000,153000.000,182000.000,,,140000.000,,,,128000.000,,,,151000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,251000.000,,,,230000.000,,,,242000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-7000.000,-14000.000,-16000.000,-20000.000,-44000.000,-50000.000,-28000.000,-35000.000,-34000.000,-64000.000,-63000.000,-59000.000,-54000.000,-62000.000,-59000.000,-67000.000,-71000.000,-72000.000
AdditionalPaidInCapital,278162000.000,278288000.000,278408000.000,281602000.000,283124000.000,283281000.000,283441000.000,283618000.000,283084000.000,283207000.000,283330000.000,283452000.000,283570000.000,283691000.000,283811000.000,283964000.000,284005000.000,284046000.000,284085000.000,284107000.000,284121000.000,284149000.000,284220000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,0.000,,,,,,,,,,,,,,,,71000.000
AllowanceForDoubtfulAccountsReceivableCurrent,186000.000,186000.000,186000.000,186000.000,,,,,,,,,,31.000,31000.000,31000.000,,44000.000,,,,36000.000,
AllowanceForNotesAndLoansReceivableCurrent,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,
Assets,18122000.000,20090000.000,47147000.000,54779000.000,60932000.000,61310000.000,55127000.000,58060000.000,57687000.000,49995000.000,23716000.000,29131000.000,32972000.000,31870000.000,29419000.000,27345000.000,24551000.000,18802000.000,17639000.000,18076000.000,16452000.000,15144000.000,15866000.000
AssetsCurrent,12548000.000,14574000.000,11833000.000,15292000.000,21060000.000,12950000.000,7964000.000,10364000.000,9919000.000,7324000.000,4598000.000,4323000.000,7649000.000,7575000.000,5595000.000,4066000.000,4419000.000,4264000.000,3169000.000,7244000.000,5669000.000,4433000.000,5223000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,4198000.000,4287000.000,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,650000.000,803000.000,803000.000,513000.000,1353000.000,865000.000,851000.000,414000.000,1053000.000,961000.000,868000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,4198000.000,3548000.000,3395000.000,3484000.000,3737000.000,2472000.000,2592000.000,2674000.000,1786000.000,877000.000,1772000.000,1976000.000
CashAndCashEquivalentsAtCarryingValue,7374000.000,7917000.000,6672000.000,5630000.000,6077000.000,4314000.000,1230000.000,5569000.000,4543000.000,3213000.000,2802000.000,2357000.000,4400000.000,3633000.000,3810000.000,2707000.000,2657000.000,2777000.000,1323000.000,2041000.000,3341000.000,2530000.000,3846000.000
CommitmentsAndContingencies,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,27083030.000,27109305.000,27117450.000,28135228.000,28945228.000,28945228.000,28945228.000,28966728.000,28166728.000,28167248.000,28167408.000,28167408.000,28167408.000,28167408.000,28167408.000,28467648.000,28467648.000,28467648.000,28487648.000,28507648.000,28507648.000,28470148.000,28480148.000
CommonStockSharesOutstanding,27083030.000,27109305.000,27117450.000,28135228.000,28945228.000,28945228.000,28945228.000,28966728.000,28166728.000,28167248.000,28167408.000,28167408.000,28167408.000,28167408.000,28167408.000,28467648.000,28467648.000,28467648.000,28487648.000,28507648.000,28507648.000,28470148.000,28480148.000
CommonStockValue,270000.000,271000.000,271000.000,281000.000,290000.000,290000.000,290000.000,290000.000,282000.000,282000.000,282000.000,282000.000,282000.000,282000.000,282000.000,285000.000,285000.000,285000.000,285000.000,285000.000,285000.000,285000.000,285000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,,,,,,,,,40.000,40.000,40.000,40.000,40.000
CustomerDepositsCurrent,,,,,,,862000.000,1517000.000,191000.000,50000.000,5000.000,,,503000.000,,,,108000.000,,,,,
DebtCurrent,921000.000,2362000.000,3091000.000,456000.000,,,,,,,,,,,,,,,4221000.000,4245000.000,1090000.000,,538000.000
DeferredIncomeTaxLiabilities,,,,,2178000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,33000.000,90000.000,95000.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,24976000.000,25178000.000,24847000.000,27822000.000,,,,30962000.000,,,,30698000.000,
DeferredTaxAssetsInventory,,,,,,,,,,,452000.000,452000.000,452000.000,456000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,27204000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,27578000.000,27904000.000,28328000.000,28055000.000,24667000.000,0.000,0.000,0.000,,,,,,,,,,
DeferredTaxAssetsNetCurrent,2088000.000,2488000.000,2419000.000,2415000.000,2421000.000,1956000.000,1949000.000,1952000.000,1953000.000,1366000.000,0.000,0.000,0.000,0.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,26364000.000,26129000.000,24783000.000,25622000.000,25955000.000,26376000.000,26102000.000,23301000.000,0.000,0.000,0.000,0.000,,,,,,,,,
