,2011-10-01,2011-12-31,2012-03-31,2012-09-29,2012-12-29,2013-03-31,2013-06-30,2013-09-28,2013-12-28,2014-04-05,2014-07-05,2014-10-04,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,103427000.000,120228000.000,104459000.000,118928000.000,128544000.000,,,110138000.000,129829000.000,119189000.000,125196000.000,122462000.000,128437000.000,121072000.000,133038000.000,134712000.000,151831000.000,134318000.000,159872000.000,170343000.000,173745000.000,187292000.000
AccountsPayableCurrent,,,,,86297000.000,,,,92372000.000,,,,89922000.000,,,,110847000.000,,,,89034000.000,
AccountsReceivableGrossCurrent,,,,,115737000.000,,,,111593000.000,,,,128465000.000,,,,119904000.000,,,,122916000.000,
AccountsReceivableNetCurrent,112863000.000,94177000.000,113221000.000,115979000.000,113314000.000,,,120630000.000,109917000.000,137035000.000,133022000.000,136662000.000,125896000.000,128277000.000,133696000.000,127572000.000,117412000.000,135167000.000,151299000.000,173880000.000,157369000.000,168852000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,100445000.000,,,,115100000.000,,,,111690000.000,,,,92150000.000,,,,105611000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,931000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,,-12581000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2377000.000,2382000.000,3376000.000,795000.000,1537000.000,,,2528000.000,3397000.000,3146000.000,2812000.000,-661000.000,-1778000.000,-6045000.000,-4971000.000,-3977000.000,-6113000.000,-4295000.000,-11367000.000,-10699000.000,-13104000.000,-11650000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,9347000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,13771000.000,14134000.000,14718000.000,16147000.000,16855000.000,,,18438000.000,19323000.000,19879000.000,20471000.000,21261000.000,22490000.000,22352000.000,20108000.000,21852000.000,22327000.000,23366000.000,23901000.000,24931000.000,25522000.000,25151000.000
AllowanceForDoubtfulAccountsReceivable,,,,,2423000.000,,,,1676000.000,,,,2569000.000,,,,2492000.000,,,,2947000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,2423000.000,,,,1676000.000,,,,2569000.000,,,,2492000.000,,,,2947000.000,
