,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,6300000.000,7200000.000,5200000.000,,
AccountsPayableCurrent,,,,,,,,3000000.000
AccountsPayableRelatedPartiesCurrent,,,,4800000.000,9100000.000,3000000.000,,5000000.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,0.000
AccountsReceivableNetCurrent,,,,10000000.000,11700000.000,12000000.000,,18000000.000
AccountsReceivableNetNoncurrent,,,,3200000.000,3000000.000,2800000.000,,
AccountsReceivableRelatedPartiesCurrent,,,,21000000.000,33000000.000,28700000.000,,2000000.000
AccountsReceivableRelatedPartiesNoncurrent,,,,,,,,0.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,284000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,100000.000,
AssetRetirementObligation,16800000.000,11900000.000,13300000.000,13500000.000,13800000.000,14000000.000,,
AssetRetirementObligationsNoncurrent,,,,13500000.000,13800000.000,14000000.000,,
Assets,,,,576700000.000,589300000.000,696300000.000,,634000000.000
AssetsCurrent,,,,54600000.000,74400000.000,77400000.000,,28000000.000
CashAndCashEquivalentsAtCarryingValue,,,,20300000.000,16500000.000,15400000.000,,8000000.000
DebtInstrumentInterestRateStatedPercentage,0.060,0.060,0.060,,,,,
DeferredCompensationCashbasedArrangementsLiabilityCurrentAndNoncurrent,,,,800000.000,600000.000,500000.000,,
DeferredRevenue,5800000.000,7000000.000,8500000.000,9900000.000,11600000.000,13200000.000,,
DeferredRevenueCurrent,,,,11000000.000,12900000.000,14700000.000,,
DeferredRevenueNoncurrent,,,,11600000.000,11700000.000,11200000.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,200000.000,
EquityMethodInvestmentOwnershipPercentage,,,,0.400,0.400,0.400,,0.050
EquityMethodInvestments,,,,,,,267300000.000,
GasImbalanceAssetLiability,,,,3300000.000,13200000.000,21300000.000,,
GasImbalancePayableCurrent,,,,3300000.000,13200000.000,21300000.000,,
GeneralPartnersCapitalAccount,,,,2400000.000,2300000.000,-1500000.000,,-1000000.000
GeneralPartnersCapitalAccountUnitsIssued,,,,,,,1100000.000,1090495.000
GeneralPartnersCapitalAccountUnitsOutstanding,,1090000.000,,,,,1100000.000,1090495.000
InvestmentsAndOtherNoncurrentAssets,,,,,,,,0.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,27500000.000,25700000.000,134300000.000,,136000000.000
Liabilities,,,,51100000.000,68900000.000,300900000.000,,
LiabilitiesAndStockholdersEquity,,,,576700000.000,589300000.000,696300000.000,,634000000.000
LiabilitiesCurrent,,,,26000000.000,43400000.000,45700000.000,,10000000.000
LiabilitiesNoncurrent,,,,25100000.000,25500000.000,255200000.000,,222000000.000
LimitedPartnersCapitalAccount,,,,,,,,395000000.000
LimitedPartnersCapitalAccountUnitsIssued,,,,,,,26700000.000,26743881.000
LimitedPartnersCapitalAccountUnitsOutstanding,,39500.000,38250.000,,,,26700000.000,26743881.000
LongTermLineOfCredit,,,,,,230000000.000,,197000000.000
LongtermDebtWeightedAverageInterestRate,,,,,,0.019,,
MinorityInterest,,,,44600000.000,44100000.000,43500000.000,,
OtherLiabilitiesCurrent,,,,600000.000,1000000.000,1500000.000,,2000000.000
OtherLiabilitiesNoncurrent,,,,,,,,25000000.000
OtherOwnershipInterestsCapitalAccount,,,,,,,,-34000000.000
OtherOwnershipInterestsUnitsIssued,,,,,,,26700000.000,26705000.000
OtherOwnershipInterestsUnitsOutstanding,,,,,,,26700000.000,26705000.000
PartnersCapital,,,,481000000.000,476300000.000,351900000.000,,360000000.000
PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,,,0.260,0.270,0.280,,,
PartnersCapitalAccountUnits,,54500000.000,54505865.000,54514323.000,54514323.000,54524735.000,,
PartnersCapitalAttributableToNoncontrollingInterest,,,,,,,,42000000.000
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,,516300000.000,,,,,,402000000.000
PropertyPlantAndEquipmentGross,,,,743400000.000,746100000.000,,,754000000.000
PropertyPlantAndEquipmentNet,,,,491400000.000,486200000.000,481800000.000,,470000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,22.460,22.460,22.580,23.150,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,51689.000,51689.000,38085.000,18107.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,5341000.000,5341000.000,5341000.000,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,525600000.000,520400000.000,395400000.000,,
