,2011-04-02,2012-03-31,2013-03-30,2014-03-29
AccretionAmortizationOfDiscountsAndPremiumsInvestments,272000.000,219000.000,101000.000,40000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,-9579000.000,-1777000.000,,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,1251000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,25426000.000,26200000.000,,
AdvertisingExpense,,300000.000,400000.000,100000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,100000.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,100000.000
AmortizationOfFinancingCostsAndDiscounts,13875000.000,9378000.000,5793000.000,5101000.000
AmortizationOfIntangibleAssets,18457000.000,18390000.000,23107000.000,28638000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,6300000.000,,7200000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,100000.000,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,0.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,100000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,25830000.000,3909000.000,-32895000.000,70236000.000
ComprehensiveIncomeNetOfTax,,,-53336000.000,12355000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,124876000.000,303000.000,,
CostOfGoodsSold,662085000.000,582586000.000,658332000.000,743304000.000
CostsAndExpenses,912237000.000,,,
CurrentFederalTaxExpenseBenefit,,-1106000.000,515000.000,875000.000
CurrentForeignTaxExpenseBenefit,,11667000.000,9862000.000,9939000.000
CurrentIncomeTaxExpenseBenefit,,10488000.000,10304000.000,10790000.000
CurrentStateAndLocalTaxExpenseBenefit,,-73000.000,-73000.000,-24000.000
DeferredFederalIncomeTaxExpenseBenefit,,615000.000,214000.000,-488000.000
DeferredForeignIncomeTaxExpenseBenefit,,3668000.000,16569000.000,988000.000
DeferredIncomeTaxExpenseBenefit,-21633000.000,4283000.000,16796000.000,441000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,13000.000,-59000.000
Depreciation,63093000.000,57949000.000,49357000.000,45698000.000
EarningsPerShareBasic,0.460,0.000,-0.190,0.040
EarningsPerShareDiluted,0.440,0.000,-0.190,0.040
EffectOfExchangeRateOnCashAndCashEquivalents,1152000.000,-145000.000,-967000.000,665000.000
EffectiveIncomeTaxRateContinuingOperations,,0.945,-1.046,0.470
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,1.306,-1.571,-0.247
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.100,-0.048,0.003
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.479,0.124,-0.027
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,-0.081,0.027
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.018,-0.020,0.007
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.054,-0.032,-0.003
EffectiveIncomeTaxRateReconciliationTaxContingencies,,-0.133,-0.020,0.062
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,,0.024
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-0.219,0.242,0.133
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,11300000.000,3800000.000,17100000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,111000.000,,,50000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,111000.000,,,50000.000
ForeignCurrencyTransactionGainLossUnrealized,1181000.000,507000.000,-10000.000,507000.000
FutureAmortizationExpenseYearFive,,4280000.000,,
FutureAmortizationExpenseYearFour,,4280000.000,,
FutureAmortizationExpenseYearOne,,18270000.000,,
FutureAmortizationExpenseYearThree,,13236000.000,,
FutureAmortizationExpenseYearTwo,,17942000.000,,
GainLossOnDispositionOfIntangibleAssets,,,,-11300000.000
GainLossOnSaleOfPropertyPlantEquipment,-15000.000,1410000.000,,
GainsLossesOnExtinguishmentOfDebt,-2412000.000,-908000.000,-2756000.000,0.000
GeneralAndAdministrativeExpense,48003000.000,50107000.000,64242000.000,76732000.000
GoodwillAcquiredDuringPeriod,,,10191000.000,
GoodwillImpairmentLoss,0.000,,,
GoodwillPurchaseAccountingAdjustments,,,,63000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,973000.000,1008000.000
GrossProfit,,288766000.000,305815000.000,404927000.000
ImpairmentOfIntangibleAssetsFinitelived,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-45031000.000,-72895000.000,-7120000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,60659000.000,46996000.000,30993000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,123505000.000,15628000.000,-25899000.000,23873000.000
IncomeLossFromEquityMethodInvestments,544000.000,1631000.000,-44000.000,2146000.000
IncomeTaxExpenseBenefit,-1053000.000,14771000.000,27100000.000,11231000.000
IncomeTaxExpenseBenefitContinuingOperations,,14771000.000,27100000.000,
IncomeTaxHolidayAggregateDollarAmount,,100000.000,100000.000,0.000
IncomeTaxHolidayIncomeTaxBenefitsPerShare,,0.001,0.001,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,20408000.000,40675000.000,-5890000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,1568000.000,1250000.000,65000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-7486000.000,-3218000.000,-636000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,5470000.000,-9065000.000,8355000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,2108000.000,635000.000
IncomeTaxReconciliationOtherAdjustments,,278000.000,517000.000,164000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-849000.000,827000.000,-75000.000
IncomeTaxReconciliationTaxContingencies,,-2084000.000,515000.000,1482000.000
IncomeTaxReconciliationTaxCreditsForeign,,,,574000.000
IncomeTaxReconciliationTaxCreditsResearch,,3422000.000,6257000.000,3177000.000
IncomeTaxesPaid,21427000.000,14554000.000,8941000.000,15350000.000
IncreaseDecreaseInAccountsPayable,6736000.000,-21375000.000,46821000.000,-43393000.000
