,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AmortizationOfFinancingCosts,5660.000,4289.000,4289.000,4289.000,4289.000,4289.000,1555.000,0.000,0.000,0.000,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,16933.000,,
AssetImpairmentCharges,,,,,,,,,,199629.000,,,,
AssetRetirementObligationAccretionExpense,,,,,,,,,,,,81.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,35698.000,,,-53714.000,,,,-1653.000,,,,-3748.000,,
CostsAndExpenses,62126.000,44378.000,87498.000,62249.000,145807.000,65937.000,106285.000,73182.000,59478.000,745015.000,110068.000,196916.000,222662.000,537968.000
Depletion,,,,1867.000,,,,18098.000,20460.000,24092.000,,3257.000,2968.000,2225.000
DepletionOfOilAndGasProperties,,,,,,,,,,,,3338.000,2968.000,2308.000
DepreciationDepletionAndAmortization,,,7628.000,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,9732.000,-67799.000,-164042.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.000,-0.001,-0.005,-0.000,-0.000,-0.012,-0.068,-0.170,-0.010,-0.010
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,,88500.000,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,,,,,,,,-33542.000,-48370.000,14389.000
GainsLossesOnRecourseDebt,,,,,,,,,,,,4629257.000,,
GeneralAndAdministrativeExpense,42253.000,24055.000,67169.000,45799.000,123161.000,46466.000,44048.000,42395.000,26861.000,45323.000,58463.000,189938.000,217277.000,534260.000
ImpairmentOfOilAndGasProperties,,,,,,,,,,663179.000,,,,
IncomeTaxesPaid,0.000,,,0.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,93054.000,,
IncreaseDecreaseInAccountsReceivable,-14000.000,,,2000.000,,,,1000.000,,,,1000.000,,
IncreaseDecreaseInOtherCurrentAssets,1250.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,-2000.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,6000.000,,,,74093.000,,
InterestExpense,,,,,,,,15000.000,,,,,,
InterestExpenseDebt,13152.000,13152.000,12866.000,13152.000,13152.000,12861.000,13908.000,30345.000,16111.000,15586.000,15544.000,19144.000,40411.000,-66234.000
InterestPaid,0.000,,,0.000,,,,0.000,,,,,,
LeaseOperatingExpense,4746.000,5193.000,5201.000,4017.000,5557.000,1791.000,2419.000,2117.000,1585.000,1846.000,4216.000,3640.000,2417.000,1400.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,0.000,,,,90000.000,,,,88500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,0.000,,,,90000.000,,,,88500.000,,
NetCashProvidedByUsedInInvestingActivities,-6796.000,,,-10855.000,,,,-69017.000,,,,-33.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6796.000,,,-10855.000,,,,-69017.000,,,,-33.000,,
NetCashProvidedByUsedInOperatingActivities,42494.000,,,-42859.000,,,,-22636.000,,,,-92215.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,42494.000,,,-42859.000,,,,-22636.000,,,,-92215.000,,
NetIncomeLoss,-20386.000,5283.000,-44210.000,-68707.000,-118091.000,-53324.000,-93904.000,-72269.000,101047.000,-751844.000,-266769.000,-4861014.000,-376708.000,-451781.000
NonoperatingIncomeExpense,-18812.000,17441.000,-17155.000,-17441.000,,,,,,,,,,
OilAndGasRevenue,60552.000,67102.000,,10983.000,45157.000,,,31258.000,28658.000,,,8113.000,2534.000,2768.000
OilAndGasSalesRevenue,60552.000,67102.000,60443.000,10983.000,45157.000,29763.000,27844.000,31258.000,28658.000,8757.000,5610.000,8113.000,2534.000,2768.000
OperatingIncomeLoss,-1574.000,22724.000,-27055.000,-51266.000,-100650.000,-36174.000,-78441.000,-41924.000,-30820.000,-736258.000,-104458.000,-188803.000,-220128.000,-535200.000
OtherDepreciationAndAmortization,7627.000,7630.000,,1933.000,6589.000,7180.000,49318.000,18170.000,20532.000,24167.000,3308.000,,,
OtherNonoperatingExpense,,,,,17441.000,17150.000,,30345.000,16111.000,15586.000,15544.000,4672211.000,156580.000,-83419.000
PaymentsToAcquireOilAndGasProperty,6796.000,,,10855.000,,,,69017.000,,,,33.000,,
ProceedsFromConvertibleDebt,,,,,,,,,,,,4629257.000,,
ProceedsFromNotesPayable,0.000,,,0.000,,,,90000.000,,,,88500.000,,
ProceedsFromRelatedPartyDebt,,,,,,,,15000.000,,,,,,
ProfessionalFees,,,,,10500.000,10500.000,,,,,,,,
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,7500.000,7500.000,7500.000,10500.000,10500.000,10500.000,10500.000,10500.000,10500.000,10500.000,10500.000,,,
ShareBasedCompensation,,,,,,0.000,,,,,,,,325185.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,,,,,,,,,,,,0.150,,
StockIssued1,0.000,,,,,,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,-77500.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,60800000.000,,60800000.000,60800000.000,60800000.000,-170240000.000,28972617.000,32471828.000,33213111.000
