,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2014-09-30,2014-12-31
AccruedInvestmentIncomeReceivable,,,,,,,6260000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,31977000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5864000.000,9553000.000,8801000.000,9132000.000,10079000.000,4114000.000,5955000.000
AdditionalPaidInCapitalCommonStock,15331000.000,15331000.000,15331000.000,15331000.000,15331000.000,15331000.000,31946000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,1000000.000,353000.000,244000.000
Assets,998400000.000,1031393000.000,1053549000.000,1073457000.000,1082806000.000,1210655000.000,1481438000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,573730000.000
AvailableForSaleSecurities,324433000.000,335014000.000,365465000.000,372743000.000,408310000.000,437789000.000,583346000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,391978000.000,431121000.000,573730000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,17543000.000,177842000.000,178761000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,16931000.000,44192000.000,56870000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,612000.000,133650000.000,121891000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,98875000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,103139000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,17082000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,17945000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,455083000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,459484000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,3062000.000,2547000.000,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,3105000.000,2578000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,327546000.000,341760000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,339258000.000,343601000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,52725000.000,69750000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,56592000.000,73550000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,8622000.000,17054000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,9306000.000,17999000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,2680000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,2724000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,583346000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,408310000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-1592000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,-1531000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,-1592000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,-61000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,17924000.000,,
AvailableforsaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions1,,,,,,74.000,
BankOwnedLifeInsurance,21951000.000,21250000.000,21438000.000,21570000.000,21696000.000,22786000.000,25924000.000
CashAndCashEquivalentsAtCarryingValue,15448000.000,18213000.000,34133000.000,46239000.000,16435000.000,25215000.000,33182000.000
CashAndDueFromBanks,13261000.000,13082000.000,19460000.000,13979000.000,14840000.000,15074000.000,18932000.000
CashCashEquivalentsAndFederalFundsSold,15448000.000,18213000.000,34133000.000,46239000.000,16435000.000,25215000.000,33182000.000
CashSurrenderValueOfLifeInsurance,,,,,21700000.000,22800000.000,25900000.000
CommonStockSharesAuthorized,10000000000.000,10000000.000,10000000000.000,10000000.000,10000000.000,10000000.000,
CommonStockSharesIssued,3717593000.000,3717593.000,3717593000.000,3717593.000,3717593.000,3717593.000,
CommonStockSharesOutstanding,3717593000.000,3717593.000,3717593000.000,3717593.000,3717593.000,3569379.000,
CommonStockValue,3718000.000,,,3718000.000,3718000.000,3681000.000,
CommonStockValueOutstanding,,3718000.000,3718000.000,,,,
CommonStockholdersEquity,95113000.000,101192000.000,101413000.000,,,,
DeferredCompensationCashbasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,,2800000.000
DeferredRevenue,287000.000,343000.000,334000.000,,,,423000.000
