,2011-04-29,2011-07-29,2011-10-28,2012-05-04,2012-08-03,2012-11-02,2013-02-01,2013-05-03,2013-08-02
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-5000000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossGross,27000000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,20000000.000,,,,,,,,
AmortizationOfIntangibleAssets,92000000.000,95000000.000,100000000.000,,150000000.000,165000000.000,,196000000.000,196000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,167000000.000,138000000.000,137000000.000,106000000.000,135000000.000,132000000.000,-252000000.000,83000000.000,86000000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,2000000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1000000.000,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,0.270,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,0.270,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,474000000.000,,,
BusinessAcquisitionsProFormaRevenue,,,,,,13861000000.000,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,-67000000.000,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,227000000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,148000000.000,,,-1038000000.000,,,,-2150000000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,21000000.000,23000000.000,23000000.000,20000000.000,19000000.000,19000000.000,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,0.000,0.000,0.000,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,35000000.000,24000000.000,8000000.000,0.000,10000000.000,7000000.000,,,
CommonStockDividendsPerShareDeclared,,,,,,0.080,,0.080,0.080
ComprehensiveIncomeNetOfTax,951000000.000,1004000000.000,848000000.000,614000000.000,693000000.000,490000000.000,577000000.000,112000000.000,128000000.000
CostOfGoodsSold,9436000000.000,9935000000.000,9797000000.000,9330000000.000,9280000000.000,8904000000.000,9169000000.000,9244000000.000,9767000000.000
CostOfRevenue,11585000000.000,12133000000.000,11896000000.000,11355000000.000,11345000000.000,10849000000.000,11205000000.000,11327000000.000,11825000000.000
CostOfServices,2149000000.000,2198000000.000,2099000000.000,2025000000.000,2065000000.000,1945000000.000,2036000000.000,2083000000.000,2058000000.000
DeferredIncomeTaxExpenseBenefit,-63000000.000,,,47000000.000,,,,-28000000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-174000000.000,-96000000.000,-7000000.000,-14000000.000,40000000.000,-51000000.000,-32000000.000,32000000.000,44000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,0.000,2000000.000,1000000.000,0.000,0.000,-2000000.000,0.000,2000000.000,-1000000.000
