,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,74069000.000,82074000.000,82554000.000,66063000.000,66915000.000,77313000.000,87120000.000,64072000.000,92091000.000,107047000.000,106622000.000,89212000.000,91544000.000,101050000.000,97367000.000,79390000.000,84017000.000,88321000.000,86388000.000,86463000.000,87429000.000,93279000.000,90548000.000,87600000.000,90780000.000
AccruedLiabilitiesCurrent,36154000.000,42197000.000,34694000.000,30793000.000,30175000.000,35662000.000,39116000.000,41139000.000,57565000.000,63070000.000,69893000.000,60684000.000,53156000.000,63134000.000,65390000.000,60436000.000,62513000.000,76957000.000,91868000.000,77801000.000,72706000.000,76533000.000,71758000.000,71562000.000,74866000.000
AccruedProfessionalFeesCurrent,,,,1423000.000,,,,2512000.000,,,,2215000.000,,,,1978000.000,,,,2082000.000,,,,2645000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,266228000.000,,,,322403000.000,,,,386455000.000,,,,437792000.000,,,464685000.000,479898000.000,,,,535407000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-5843000.000,,,,-11254000.000,,,,-28164000.000,,,,-35719000.000,,,,-31320000.000,,,,-39097000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-29919000.000,,,,-22663000.000,,,,-16210000.000,,,,-32683000.000,,,,-36164000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-33042000.000,-33718000.000,-44333000.000,-35762000.000,-34789000.000,-39320000.000,-34072000.000,-33856000.000,-42870000.000,-41070000.000,-32807000.000,-44374000.000,-46966000.000,-45070000.000,-58847000.000,-68402000.000,-76873000.000,-67118000.000,-77564000.000,-84416000.000,-81612000.000,-97352000.000,-105735000.000,-112666000.000,-101841000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,15000000.000,,17000000.000,17000000.000,17000000.000,,,,,,,,,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,,,3000000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,237435000.000,240988000.000,244677000.000,263455000.000,267422000.000,271649000.000,275198000.000,280571000.000,283876000.000,288284000.000,292505000.000,289668000.000,293136000.000,298920000.000,305143000.000,314942000.000,324023000.000,330339000.000,335835000.000,344086000.000,346131000.000,349363000.000,353539000.000,354574000.000,361390000.000
AllowanceForDoubtfulAccountsReceivable,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,2000000.000,,,,3000000.000,,,,2100000.000,
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,,,,,,,,,,2386000.000,2625000.000,2729000.000,2481000.000,2670000.000,2141000.000,2096000.000
Assets,,,,,847808000.000,859793000.000,923167000.000,920063000.000,1144638000.000,1171574000.000,1202120000.000,1162258000.000,1140604000.000,1185735000.000,1188240000.000,1179157000.000,1175030000.000,1205184000.000,1213193000.000,1601030000.000,1579933000.000,1542866000.000,1552440000.000,1528552000.000,1541005000.000
AssetsCurrent,569013000.000,588829000.000,429300000.000,426798000.000,477936000.000,486489000.000,518510000.000,491410000.000,611889000.000,642886000.000,672265000.000,650085000.000,643377000.000,688192000.000,695730000.000,686805000.000,671598000.000,681546000.000,663088000.000,750551000.000,744530000.000,718250000.000,739512000.000,732782000.000,739249000.000
AssetsNet,881798000.000,923064000.000,773729000.000,793064000.000,,,,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,46654000.000,,,,53068000.000,,,,107342000.000,,,,124920000.000,,,,183174000.000,,,,192290000.000,
