,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27
AccountsPayableCurrent,30109000.000,22306000.000,15265000.000,15897000.000,12465000.000,12983000.000,11838000.000,13825000.000,10182000.000
AccountsReceivableNetCurrent,21806000.000,13353000.000,12089000.000,20128000.000,18322000.000,16905000.000,17761000.000,18178000.000,14370000.000
AccruedLiabilitiesAndOtherLiabilities,1303000.000,886000.000,,,,,,,
AccruedLiabilitiesCurrent,11436000.000,12672000.000,7679000.000,9916000.000,9151000.000,11829000.000,9934000.000,11658000.000,11203000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,4382000.000,5743000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,23723000.000,25136000.000,26633000.000,28046000.000,29760000.000,31500000.000,33176000.000,34935000.000,35934000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-255000.000,-199000.000,-190000.000,-188000.000,-187000.000,-200000.000,-203000.000,-190000.000,-310000.000
AdditionalPaidInCapital,,,,344085000.000,346837000.000,,351313000.000,353321000.000,357972000.000
AllowanceForDoubtfulAccountsReceivable,,100000.000,,,,100000.000,,,
Assets,213995000.000,197918000.000,164170000.000,168320000.000,165240000.000,160875000.000,150389000.000,152870000.000,152489000.000
AssetsCurrent,172434000.000,155945000.000,124197000.000,133798000.000,119007000.000,118763000.000,108218000.000,108380000.000,101235000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,21316000.000,15821000.000,,20788000.000,15802000.000,41638000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,9000.000,12000.000,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,14000.000,20000.000,,,,,,
CapitalLeaseObligations,34000.000,29000.000,,,,,,,
CapitalLeaseObligationsCurrent,12000.000,11000.000,10000.000,9000.000,10000.000,0.000,,,
CapitalLeaseObligationsNoncurrent,22000.000,18000.000,13000.000,21000.000,18000.000,0.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,31000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,12000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,7000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,12000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,2000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,58007000.000,44106000.000,14167000.000,18590000.000,17206000.000,16249000.000,12385000.000,19730000.000,18041000.000
CommonStockCapitalSharesReservedForFutureIssuance,,11600000.000,,,,12016000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,31830000.000,31855000.000,32034000.000,32271000.000,32645000.000,32712000.000,33154000.000,33423000.000,34056000.000
CommonStockSharesOutstanding,31830000.000,31855000.000,32034000.000,32271000.000,32645000.000,32712000.000,33154000.000,33423000.000,34056000.000
CommonStockValue,32000.000,32000.000,32000.000,32000.000,33000.000,33000.000,33000.000,33000.000,34000.000
CustomerAdvancesAndDeposits,12000000.000,,10213000.000,8119000.000,4954000.000,916000.000,916000.000,916000.000,916000.000
CustomerAdvancesNoncurrent,29791000.000,24425000.000,2332000.000,,,,,,
CustomerDepositsCurrent,41791000.000,24425000.000,10213000.000,8119000.000,4954000.000,916000.000,916000.000,0.000,0.000
DeferredOfferingCosts,4398000.000,4494000.000,,,,,,,
DeferredRevenueCurrent,12800000.000,12755000.000,7548000.000,7765000.000,5627000.000,6131000.000,7106000.000,10243000.000,11044000.000
DeferredTaxAssetsGross,,69380000.000,,,,74746000.000,,,
DeferredTaxAssetsLiabilitiesNet,,12000.000,,,,-32000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,148152000.000,,,,147545000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,94190000.000,,,,102481000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,6378000.000,,,,9559000.000,,,
DeferredTaxAssetsValuationAllowance,,66450000.000,,,,71077000.000,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,32000.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,774000.000,,,
DepositAssets,,,,1909000.000,942000.000,245000.000,0.000,0.000,0.000
EmployeeRelatedLiabilitiesCurrent,4387000.000,5726000.000,2833000.000,4326000.000,3664000.000,4542000.000,3603000.000,4125000.000,3994000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,11471000.000,,,,13108000.000,,,
FairValueAssumptionsExercisePrice,,8.370,,,,5.260,,,
InventoryAdjustments,,,,,1374000.000,2041000.000,533000.000,,
InventoryFinishedGoods,20636000.000,27436000.000,18981000.000,19390000.000,9388000.000,9124000.000,6178000.000,5843000.000,4106000.000
InventoryNet,56526000.000,57017000.000,60275000.000,60209000.000,52311000.000,53489000.000,44928000.000,39965000.000,34970000.000
InventoryRawMaterials,9596000.000,14087000.000,23126000.000,18015000.000,19938000.000,22265000.000,18962000.000,13298000.000,10312000.000
InventoryWorkInProcess,26294000.000,15494000.000,18168000.000,22804000.000,22985000.000,22100000.000,19788000.000,20824000.000,20552000.000
InvestmentOwnedAtCost,106277000.000,93354000.000,61851000.000,,,63172000.000,,,
InvestmentOwnedAtFairValue,106256000.000,93359000.000,61859000.000,,,63172000.000,,,
LiabilitiesAndStockholdersEquity,213995000.000,197918000.000,164170000.000,168320000.000,165240000.000,160875000.000,150389000.000,152870000.000,152489000.000
LiabilitiesCurrent,100535000.000,77895000.000,43548000.000,46032000.000,35871000.000,36401000.000,33397000.000,39851000.000,36423000.000
LineOfCreditFacilityAmountOutstanding,,0.000,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,14414000.000,,,,19178000.000,,,
LossContingencyAccrualAtCarryingValue,,,,,,0.000,0.000,0.000,
MarketableSecurities,20152000.000,18892000.000,16525000.000,10636000.000,22664000.000,18888000.000,20591000.000,23989000.000,28472000.000
