,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfDebtDiscountPremium,,,1183000.000,,,,979000.000,,,,,,,,,,
AmortizationOfFinancingCosts,,,993000.000,,,,723000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6300000.000,6200000.000,,,,,,,,,,,,
AssetImpairmentCharges,,,,47523000.000,60693000.000,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,-0.250,0.160,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,-0.250,0.160,,,,,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,,,,,,,0.020,0.110,,,,,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,,,,,,0.020,0.110,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,-40000000.000,25500000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,207500000.000,224000000.000,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,14876000.000,0.000,,,0.000,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,30706000.000,,,,-89778000.000,,,,-1194000.000,,,,10235000.000,,
ComprehensiveIncomeNetOfTax,-23430000.000,-16992000.000,,,,,,,,,,,,,,,
ContractRevenueCost,114328000.000,111372000.000,111237000.000,121089000.000,85608000.000,,,,,,,,,,,,
CostOfServicesOilAndGas,,,,,,,130637000.000,118857000.000,122728000.000,89110000.000,140752000.000,126725000.000,146297000.000,129462000.000,99599000.000,76991000.000,72970000.000
CostsAndExpenses,174159000.000,166024000.000,171889000.000,217520000.000,202844000.000,181116000.000,191233000.000,178206000.000,180052000.000,257377000.000,199062000.000,192914000.000,292782000.000,303992000.000,152577000.000,139432000.000,142338000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,,,,2774000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,,,,,,,,,11535000.000
DeferredIncomeTaxExpenseBenefit,,,-16872000.000,,,,-36616000.000,,,,-4616000.000,,,,-278000.000,,
DepreciationDepletionAndAmortization,,,42978000.000,,,,40815000.000,,,,40083000.000,,,,37218000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,-43777000.000,5696000.000,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,176000.000,-2397000.000,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,24765000.000,1510000.000,,,,,,,,
EarningsPerShareBasic,-0.180,-0.120,,,,,0.220,-0.170,0.160,,0.120,0.040,-0.550,,-0.350,-0.550,
EarningsPerShareBasicAndDiluted,,,-0.280,-0.350,-0.240,0.040,,,,,,,,,,,-0.590
EarningsPerShareDiluted,-0.180,-0.120,,,,,0.220,-0.170,0.160,,0.120,0.040,-0.550,,-0.350,-0.550,
GainLossOnDispositionOfAssets,,,274000.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,16820000.000,10757000.000,17674000.000,6513000.000,15738000.000,20718000.000,19781000.000,21421000.000,19284000.000,18939000.000,18227000.000,22519000.000,19659000.000,14703000.000,15760000.000,24990000.000,31839000.000
IncomeLossFromContinuingOperations,-14303000.000,-17044000.000,-38342000.000,-55071000.000,-37858000.000,4267000.000,,16592000.000,17180000.000,,19916000.000,6646000.000,-88553000.000,-154119000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-25572000.000,-25017000.000,-47230000.000,-68939000.000,-37149000.000,3309000.000,-4198000.000,28575000.000,25559000.000,-87689000.000,19763000.000,19427000.000,-96260000.000,-150535000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-54498000.000,-87004000.000,-94268000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,16574000.000,17159000.000,,,6646000.000,-88553000.000,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,-0.280,-0.350,-0.240,0.040,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,-0.110,-0.120,,,,,,0.100,0.110,,0.120,0.040,-0.550,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.110,-0.120,,,,,,0.100,0.110,,0.120,0.040,-0.550,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-9127000.000,52000.000,,,,,,-43953000.000,8093000.000,,0.000,0.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.070,,,,,,,-0.270,0.050,,0.000,0.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.070,,,,,,,-0.270,0.050,,0.000,0.000,0.000,,,,
IncomeLossFromEquityMethodInvestments,-136000.000,-34000.000,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,-11269000.000,-7973000.000,-8888000.000,-13868000.000,709000.000,,,,8400000.000,,-153000.000,12781000.000,-7707000.000,3584000.000,2617000.000,1246000.000,1083000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,,,,-39360000.000,12001000.000,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,8378000.000,,,,13751000.000,,,,1887000.000,,,,-6528000.000,,
IncreaseDecreaseInAccountsReceivable,,,-13214000.000,,,,-8607000.000,,,,3834000.000,,,,-58779000.000,,
IncreaseDecreaseInDeferredChargesInvesting,,,,,,,3083000.000,,,,,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,-3325000.000,,,,-16119000.000,,,,-7573000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-1114000.000,,,,-1983000.000,,,,-2472000.000,,,,54000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,4451000.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,9606000.000,,,,3293000.000,,,,-9879000.000,,,,-11439000.000,,
IncreaseDecreaseInRestrictedCash,,,3628000.000,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,2194000.000,1868000.000,2108000.000,,1813000.000,1082000.000,0.000,,0.000,0.000,
InsuredEventGainLoss,,,,,,,0.000,,,,,,,,,,
InterestExpenseDebt,20140000.000,20389000.000,19669000.000,20293000.000,19869000.000,19341000.000,18488000.000,18040000.000,19360000.000,17360000.000,22901000.000,26069000.000,25194000.000,24978000.000,24960000.000,24737000.000,11476000.000
NetCashProvidedByUsedInFinancingActivities,,,79565000.000,,,,768000.000,,,,-2853000.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,79565000.000,,,,768000.000,,,,-2853000.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,-46963000.000,,,,-139225000.000,,,,-38986000.000,,,,-26338000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-46963000.000,,,,-139225000.000,,,,-38986000.000,,,,-26338000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-1896000.000,,,,48679000.000,,,,40645000.000,,,,36573000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1896000.000,,,,48679000.000,,,,40645000.000,,,,36573000.000,,
NetIncomeLoss,-23430000.000,-16992000.000,-38342000.000,-55071000.000,-37858000.000,4267000.000,35162000.000,-27361000.000,25273000.000,-101152000.000,19916000.000,6646000.000,-88553000.000,-154119000.000,-57115000.000,-88250000.000,-95351000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,-18000.000,-21000.000,,,0.000,0.000,,,,
OperatingIncomeLoss,-3958000.000,-3033000.000,-28570000.000,-38569000.000,-17956000.000,21518000.000,14094000.000,33250000.000,45256000.000,-41168000.000,57672000.000,50049000.000,-70898000.000,-125322000.000,-29958000.000,-60183000.000,-68534000.000
