,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,,,,,,,2120519.000,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,,2034595.000,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,,,,,14566024.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-12628698.000,,1969244.000,,,,-8933505.000,,,,1041239.000,,,,-9242111.000,,,,-2721571.000
CommonStockDividendsPerShareDeclared,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
ComprehensiveIncomeNetOfTax,,,,,,,747304.000,,750342.000,2698789.000,1854312.000,951510.000,1887489.000,2221259.000,1773148.000,1585828.000,2051625.000,2201807.000,-1875980.000,1566859.000,2631228.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,126649.000,,128136.000,143639.000,105716.000,121143.000,112741.000,103454.000,75550.000,112365.000,124071.000,41369.000,-1111082.000,-238398.000,-51776.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,878478.000,2842428.000,1960028.000,1072653.000,2000230.000,2324713.000,1848698.000,1698193.000,2175696.000,2243176.000,-2987062.000,1328461.000,2579452.000
CostOfRevenue,9584667.000,8797802.000,10780878.000,10825369.000,10334690.000,10171859.000,10211696.000,9598007.000,10378185.000,10561786.000,11320741.000,10182868.000,8611187.000,8617727.000,9059258.000,7901472.000,7857741.000,8806256.000,8466030.000,8494794.000,8843538.000
CostOfServices,181373.000,125187.000,82678.000,71225.000,312525.000,254338.000,270082.000,243315.000,335264.000,546389.000,1261946.000,436661.000,284887.000,212748.000,662201.000,469385.000,617743.000,1307679.000,1079027.000,837524.000,102166.000
DebtInstrumentPeriodicPayment,,,,,,,,,10000000.000,,,,,,,,,,,,
DecreaseInRestrictedCash,,,,,,,,,,,,,,,,,423405.000,,,,
Dividends,,,,,,,,,,,,,1107834.000,,,,1111795.000,,,,1119355.000
DividendsPreferredStock,,,,-2421.000,2232.000,2996.000,2885.000,3109.000,2806.000,3139.000,2777.000,2763.000,2763.000,3418.000,2937.000,2910.000,2850.000,3390.000,2680.000,2643.000,2642.000
EarningsPerShareBasic,0.130,0.090,0.160,0.130,0.260,0.190,0.060,0.080,0.040,0.190,0.130,0.070,0.130,0.150,0.120,0.110,0.140,0.150,-0.130,0.110,0.180
EarningsPerShareDiluted,0.130,0.090,0.160,0.130,0.260,0.190,0.060,0.070,0.040,0.190,0.130,0.060,0.130,0.150,0.120,0.110,0.140,0.150,-0.130,0.110,0.180
EffectOfExchangeRateOnCash,,,,,,,,,64103.000,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,121308.000,,,,647.000,,,,0.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,727200.000,,,,0.000,,,,,,,,1136250.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,,,,,,,,,,310000.000,275000.000,225000.000,250000.000,50000.000,0.000,875000.000,0.000,0.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,,,,,466462.000,461820.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,,,,,,,,,,208510.000,254876.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,197196.000,187183.000,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,,,,1201641.000,1153994.000,,,,,,,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,-165000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,-117309.000,,165854.000,-119174.000,-61918.000,-96171.000,-175095.000,-97438.000,-388456.000,175698.000,154409.000,-64113.000,1734.000,-41731.000,65147.000
GeneralAndAdministrativeExpense,3180879.000,3031951.000,3514685.000,3442283.000,3568936.000,3594762.000,4308851.000,4371754.000,5342633.000,3781161.000,3984956.000,3545689.000,3799589.000,3564222.000,3392615.000,3702068.000,4460986.000,4935774.000,4528679.000,4752145.000,4797192.000
GoodwillImpairmentLoss,,,,3587754.000,,,,,,,,,,,,,,,1750000.000,,
GrossProfit,5251205.000,4008850.000,5947849.000,5405410.000,6220507.000,6397521.000,5226885.000,5660966.000,5970425.000,6370046.000,5700315.000,5074712.000,6054925.000,5867942.000,5546391.000,5457300.000,6177031.000,6592379.000,5919323.000,5562153.000,6833568.000
ImpairmentOfInvestments,,,,,,,,,,,,,,275000.000,,,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,,,,,,2000000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,2105602.000,2075442.000,-3122052.000,1182264.000,2439755.000
IncomeLossFromEquityMethodInvestments,88978.000,159250.000,56938.000,44823.000,287459.000,76332.000,55359.000,560566.000,54489.000,85840.000,81480.000,81571.000,75155.000,62668.000,73294.000,83251.000,45364.000,85858.000,101301.000,105286.000,26866.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,-73269.000,-170393.000,-146198.000,-146197.000,-139697.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,,,,0.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,23670.000,23627.000,,8572.000,18782.000,12879.000,7162.000,42161.000,39811.000,0.000,14441.000,128132.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,274.000,7359.000,15601.000,50496.000,-38287.000,42833.000,37990.000,39348.000,-82247.000,36840.000,38459.000,40194.000,-76881.000,38584.000,39255.000,37719.000,-77852.000,35225.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,24082.000,29879.000,31998.000,39680.000,-66730.000,37408.000,,,,,,,,,,,,
InterestExpense,343913.000,170659.000,383635.000,206815.000,132425.000,124845.000,117242.000,109545.000,295737.000,47531.000,70515.000,74987.000,69532.000,67929.000,66566.000,65063.000,64046.000,30323.000,1246.000,8433.000,2223.000
InterestIncomeOther,,,,,,,,,172932.000,366772.000,334499.000,566428.000,233582.000,258201.000,270830.000,250639.000,216835.000,159891.000,137806.000,95218.000,122191.000
InterestPaid,,,286922.000,,104503.000,,,,110330.000,,,,39962.000,,,,32896.000,,,,0.000
InvestmentIncomeInterest,314292.000,265934.000,215430.000,235460.000,180088.000,169796.000,232820.000,,,,,,,,,,,,,,
InvestmentsInAndAdvancesToAffiliatesAtFairValueGrossAdditions,,,,,,,,,,,,,101480.000,,,,,,,,
LegalFees,,,,,,,,,,,,,,,,,196000.000,143000.000,18000.000,-154000.000,0.000
ManufacturingCosts,,,,,,,,,,,,,,,,,,,,,1041297.000
NetCashProvidedByUsedInFinancingActivities,,,-9993773.000,,-1288958.000,,,,-6404914.000,,,,-1460709.000,,,,-1076332.000,,,,-725111.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-9993773.000,,-1288958.000,,,,-6404914.000,,,,-1460709.000,,,,-1076332.000,,,,-725111.000
NetCashProvidedByUsedInInvestingActivities,,,-710550.000,,80431.000,,,,-466646.000,,,,-99007.000,,,,-7809781.000,,,,-140718.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-710550.000,,80431.000,,,,-466646.000,,,,-99007.000,,,,-7809781.000,,,,-140718.000
NetCashProvidedByUsedInOperatingActivities,,,-1924375.000,,3177771.000,,,,-2126048.000,,,,2479647.000,,,,-356645.000,,,,-1855742.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1924375.000,,3177771.000,,,,-2126048.000,,,,2479647.000,,,,-356645.000,,,,-1855742.000
NetIncomeLoss,1929662.000,1286068.000,2342666.000,1957492.000,3742003.000,2853850.000,908690.000,1089976.000,654909.000,2759693.000,1882692.000,968064.000,1921261.000,2228100.000,1775500.000,1593840.000,2054641.000,2204333.000,-1865332.000,1566859.000,2631228.000
NetIncomeLossAttributableToNoncontrollingInterest,277614.000,15580.000,90366.000,123135.000,121684.000,161388.000,141809.000,129089.000,123113.000,146845.000,107209.000,122015.000,114518.000,103815.000,75673.000,112787.000,124230.000,41502.000,-1110522.000,-238398.000,-51776.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,1955071.000,3739771.000,2850854.000,905805.000,1086867.000,652103.000,2756554.000,1879915.000,965301.000,1918498.000,2224682.000,1772563.000,1590930.000,2051791.000,2200943.000,-1868012.000,1564216.000,2628586.000
NonoperatingIncomeExpense,136950.000,324749.000,-132.000,117500.000,1212116.000,212479.000,132465.000,-70147.000,150230.000,317653.000,274542.000,-438944.000,-219557.000,28195.000,-302603.000,-48605.000,389557.000,418837.000,-762696.000,372256.000,403379.000
OperatingIncomeLoss,2070326.000,976899.000,2433164.000,1963127.000,2651571.000,2802759.000,918034.000,1289212.000,627792.000,2588885.000,1715359.000,1529023.000,2255336.000,2303720.000,2153776.000,1755232.000,1716045.000,1656605.000,-2359356.000,810008.000,2036376.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,,,-303195.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,100456.000,-64110.000,-29873.000,-17426.000,-35549.000,-7202.000,-2475.000,-8434.000,-3175.000,-2659.000,-11208.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,100456.000,-64110.000,-29873.000,-17426.000,-35549.000,-7202.000,-2475.000,-8434.000,-3175.000,-2659.000,-11208.000,0.000,0.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-303195.000,,,,,,,,,,,,,,
OtherNonoperatingIncome,77593.000,70224.000,111135.000,44032.000,89133.000,63544.000,-58722.000,-86907.000,198296.000,-117803.000,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,,-101297.000,,-175087.000,27980.000,-383511.000,-95782.000,206979.000,189236.000,110968.000,163710.000,81420.000
PaymentsForProceedsFromOtherInvestingActivities,,,300000.000,,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,,,,,,,,,,,,,,,,,6083.000,,,,0.000
PaymentsOfDividends,,,1093734.000,,1096025.000,,,,1103587.000,,,,1105856.000,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,,,,,,,,,1107759.000,,,,1114469.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,,,,,,,,,,,,,,2910.000,,,,2642.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,,,,,7742853.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1103291.000,,1129191.000,,,,661662.000,,,,520756.000,,,,954671.000,,,,1766007.000
PaymentsToAcquireRestrictedCertificatesOfDeposit,,,,,,,,,1000000.000,,,,,,,,,,,,
ProceedsFromCollectionOfLoansReceivable,,,450341.000,,452122.000,,,,467816.000,,,,421149.000,,,,449338.000,,,,479412.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfRedeemablePreferredStock,,,,,-4159.000,,,,,,,,,,,,,,,,
ProceedsFromLegalSettlements,,,,,2000000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,,,,,490000.000,,,,392000.000
ProceedsFromRepurchaseOfRedeemablePreferredStock,,,-2705.000,,,,,,0.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,600.000,,,,15000.000,,,,9627.000
ProceedsFromStockOptionsExercised,,,,,232734.000,,,,0.000,,,,145147.000,,,,50420.000,,,,0.000
ProfitLoss,2207276.000,1301648.000,2433032.000,2080627.000,3863687.000,3015238.000,1050499.000,1219065.000,778022.000,2906538.000,1989901.000,1090079.000,2035779.000,2331915.000,1851173.000,1706627.000,2178871.000,2245835.000,-2975854.000,1328461.000,2579452.000
RepaymentsOfLongTermDebt,,,8897334.000,,421508.000,,,,5301327.000,,,,0.000,,,,,,,,
RepaymentsOfOtherShortTermDebt,,,,,,,,,,,,,500000.000,,,,500000.000,,,,0.000
RevenueFromRelatedParties,,,,,,,175438.000,,,,,,,,,,,,,,
RevenueOtherManufacturedProducts,,,,,,,,,,,,,,,,,,,,,1379848.000
Revenues,14835872.000,12806652.000,16728727.000,16230779.000,16555197.000,16569380.000,15438581.000,15258973.000,16348610.000,16931832.000,17021056.000,15257580.000,14666112.000,14485669.000,14605649.000,13358772.000,14034772.000,15398635.000,14385353.000,14056947.000,15677106.000
SalesRevenueNet,14835872.000,12806652.000,16728727.000,16230779.000,16555197.000,16569380.000,15438581.000,15258973.000,16348610.000,16931832.000,17021056.000,15257580.000,14666112.000,801000.000,14605649.000,13358772.000,14034772.000,15398635.000,14385353.000,14056947.000,15677106.000
SalesRevenueServicesNet,506353.000,70217.000,93381.000,148856.000,303495.000,227211.000,175438.000,137269.000,275913.000,466381.000,1178710.000,332131.000,148158.000,146211.000,857441.000,855380.000,799241.000,1664741.000,1508421.000,750651.000,130252.000
