,2012-08-31,2013-08-31,2014-08-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,1000.000,-124000.000,306000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,211000.000,193000.000,167000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,609000.000,536000.000,333000.000
AdvertisingExpense,2700000.000,4100000.000,3900000.000
AllocatedShareBasedCompensationExpense,4000000.000,4100000.000,4100000.000
AmortizationOfIntangibleAssets,3900000.000,7100000.000,8400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,800000.000,900000.000,300000.000
BusinessCombinationAcquisitionRelatedCosts,1210000.000,3086000.000,1091000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,2095000.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,1500000.000,,
CapitalizedComputerSoftwareAmortization,,3000000.000,3700000.000
CommonStockDividendsPerShareDeclared,0.160,0.160,0.200
ComprehensiveIncomeNetOfTax,17748000.000,14493000.000,8053000.000
CostOfGoodsAndServicesSold,352737000.000,365034000.000,369697000.000
CurrentFederalTaxExpenseBenefit,6484000.000,1810000.000,3537000.000
CurrentForeignTaxExpenseBenefit,2527000.000,2615000.000,2134000.000
CurrentIncomeTaxExpenseBenefit,,,6322000.000
CurrentStateAndLocalTaxExpenseBenefit,859000.000,459000.000,651000.000
DeferredFederalIncomeTaxExpenseBenefit,1592000.000,3456000.000,-308000.000
DeferredForeignIncomeTaxExpenseBenefit,-57000.000,-477000.000,-227000.000
DeferredIncomeTaxExpenseBenefit,,,-624000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,522000.000,32000.000,-89000.000
DefinedContributionPlanCostRecognized,2500000.000,2700000.000,2200000.000
Depreciation,10400000.000,12800000.000,13800000.000
DepreciationDepletionAndAmortization,14330000.000,19931000.000,22122000.000
DividendsCommonStock,3512000.000,3536000.000,4505000.000
EarningsPerShareBasic,1.000,0.690,0.380
EarningsPerShareDiluted,0.980,0.680,0.370
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-355000.000,103000.000,10000.000
