,2015-12-31,2016-12-31
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForCurrencyTranslation,-600000.000,-400000.000
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForRevisionInEstimates,-11300000.000,5500000.000
AccrualForEnvironmentalLossContingenciesPayments,17800000.000,22500000.000
AdjustmentForLongTermIntercompanyTransactionsNetOfTax,-11200000.000,-34800000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,-100000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7500000.000,10400000.000
AllocatedShareBasedCompensationExpense,7500000.000,
AmortizationOfFinancingCostsAndDiscounts,12200000.000,7900000.000
AmortizationOfIntangibleAssets,88500000.000,85600000.000
AssetImpairmentCharges,,133900000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,0.200,
BusinessAcquisitionsProFormaNetIncomeLoss,23600000.000,
BusinessAcquisitionsProFormaRevenue,9078300000.000,
BusinessCombinationAcquisitionRelatedCosts,2000000.000,
BusinessCombinationConsiderationTransferred1,171100000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,0.000
BusinessCombinationIntegrationRelatedCosts,7100000.000,5500000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,900000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,28100000.000,
CapitalLeaseObligationsIncurred,67700000.000,29600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-17900000.000,148300000.000
ComprehensiveIncomeNetOfTax,-199700000.000,-33900000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,7182700000.000,6346600000.000
CurrentFederalTaxExpenseBenefit,600000.000,-100000.000
CurrentForeignTaxExpenseBenefit,14500000.000,20400000.000
CurrentIncomeTaxExpenseBenefit,17600000.000,20400000.000
CurrentStateAndLocalTaxExpenseBenefit,2500000.000,100000.000
DebtIssuanceCosts,16500000.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,-12300000.000,-15100000.000
DeferredForeignIncomeTaxExpenseBenefit,3200000.000,-13500000.000
DeferredIncomeTaxExpenseBenefit,-7400000.000,-31600000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1700000.000,-3000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,4000000.000,1300000.000
DefinedContributionPlanCostRecognized,31400000.000,33400000.000
Depreciation,136500000.000,152300000.000
DepreciationDepletionAndAmortization,225000000.000,237900000.000
EarningsPerShareBasic,0.140,-0.500
EarningsPerShareDiluted,0.140,-0.500
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-59700000.000,800000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,2600000.000,100000.000
FinitelivedIntangibleAssetsAcquired1,56200000.000,56200000.000
ForeignCurrencyTransactionGainLossBeforeTax,-800000.000,-600000.000
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,-4800000.000,-1800000.000
GainLossOnInterestRateCashFlowHedgeIneffectiveness,-400000.000,0.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,2000000.000,10100000.000
GainsLossesOnExtinguishmentOfDebt,-12100000.000,0.000
GoodwillAcquiredDuringPeriod,65200000.000,22900000.000
GoodwillPurchaseAccountingAdjustments,-600000.000,500000.000
GoodwillTranslationAdjustments,-87100000.000,15900000.000
GrossProfit,1799100000.000,1727100000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,133900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-13000000.000,-131300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,26700000.000,-79600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,39700000.000,51700000.000
IncomeTaxExpenseBenefit,10200000.000,-11200000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-9000000.000,-24700000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,1100000.000,2700000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-6500000.000,-5800000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,9300000.000,-27800000.000
IncomeTaxReconciliationNondeductibleExpense,3500000.000,3400000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,45000000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,3500000.000,1700000.000
IncomeTaxReconciliationOtherAdjustments,500000.000,500000.000
IncomeTaxReconciliationOtherReconcilingItems,-1000000.000,2200000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,1600000.000,300000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,3300000.000,-2900000.000
