,2011-12-31,2012-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,109000.000,107000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,44000.000,6000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,36737000.000
AvailableForSaleSecuritiesGrossRealizedGains,,1050000.000
BankOwnedLifeInsuranceIncome,101000.000,187000.000
CommonStockDividendsPerShareCashPaid,0.100,
CommonStockDividendsPerShareDeclared,,0.200
Communication,,15000.000
ComprehensiveIncomeNetOfTax,1858000.000,1060000.000
CostOfPropertyRepairsAndMaintenance,,238000.000
CurrentFederalTaxExpenseBenefit,,544000.000
CurrentIncomeTaxExpenseBenefit,,763000.000
CurrentStateAndLocalTaxExpenseBenefit,,219000.000
DebtInstrumentInterestRateDuringPeriod,,0.025
DeferredFederalIncomeTaxExpenseBenefit,,-160000.000
DeferredIncomeTaxExpenseBenefit,132000.000,-239000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-79000.000
DefinedContributionPlanCostRecognized,,126000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.040
DepreciationAmortizationAndAccretionNet,,373000.000
DepreciationAndAmortization,286000.000,373000.000
DividendIncomeOperating,52000.000,54000.000
DividendsCommonStockCash,148000.000,303000.000
EarningsPerShareBasic,0.690,0.920
EarningsPerShareDiluted,0.680,0.920
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,44000.000,6000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,44000.000,6000.000
FederalDepositInsuranceCorporationPremiumExpense,,238000.000
FeesAndCommissionsDepositorAccounts,305000.000,355000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,37000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,957000.000
ForeclosedRealEstateExpense,124000.000,716000.000
GainLossOnSaleOfPropertyPlantEquipment,,-7000.000
GainLossOnSaleOfSecuritiesNet,386000.000,1050000.000
GainsLossesOnSalesOfOtherRealEstate,-18000.000,-82000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,18372000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,961000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,15800000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,820000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,2572000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,141000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1340000.000,1919000.000
IncomeTaxExpenseBenefit,316000.000,524000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,652000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,40000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,99000.000
IncomeTaxReconciliationTaxExemptIncome,,267000.000
IncomeTaxesPaid,522000.000,764000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-80000.000,241000.000
