,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayable,,31300.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,0.000,66080.000,370943.000,282918.000,285651.000,451186.000,656294.000,678468.000,671782.000,1037107.000,773832.000,567341.000,708760.000,900022.000,651872.000,566226.000,438466.000,577633.000,635017.000,504839.000
AccountsPayableRelatedParties,,0.000,,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,0.000,131984.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,3064.000,47311.000,69042.000,,1091.000,32583.000,42085.000,38796.000,0.000,92894.000,243929.000,249058.000,220224.000,245098.000,175448.000,178651.000,204539.000,3092.000
AccruedLiabilitiesCurrent,255.000,,,400437.000,255509.000,622161.000,730698.000,573883.000,646579.000,681736.000,573126.000,639942.000,578869.000,594335.000,517942.000,472628.000,331469.000,252001.000,353921.000,529916.000,571160.000,331846.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,22050.000,,4681.000,4681.000,6600.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-3397.000,160738.000,321788.000,493533.000,670057.000,847298.000,1024539.000,1029212.000,1184252.000,1339098.000,1493818.000,1543652.000,1687065.000,1837681.000,2002705.000,2085508.000,2243603.000,2401699.000,2559794.000
AdditionalPaidInCapital,22800.000,1693146.000,4308797.000,15937616.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,21797946.000,22517484.000,23789478.000,24079084.000,24274211.000,24358665.000,24476940.000,24516030.000,25247091.000,26715337.000,26815005.000,26884253.000,28571897.000,28708921.000,28942060.000,29337200.000,29471323.000,29611466.000
Assets,1567.000,2805400.000,3832510.000,14323173.000,17154972.000,16380818.000,15256450.000,15068866.000,14181349.000,14004442.000,12850139.000,12352190.000,11981074.000,12483370.000,12231394.000,11593859.000,12028667.000,10710630.000,10239502.000,9645511.000,9123850.000,8578923.000
AssetsCurrent,,545400.000,1495939.000,834313.000,2389457.000,1853976.000,888752.000,1075600.000,557711.000,749610.000,434209.000,277411.000,260613.000,1521312.000,1566934.000,997214.000,1741436.000,750538.000,771714.000,597559.000,483739.000,357809.000
BuildingsAndImprovementsGross,,,,145301.000,840021.000,869176.000,883246.000,892196.000,897596.000,897596.000,899499.000,899499.000,899499.000,904813.000,904813.000,904813.000,904813.000,904813.000,886630.000,886630.000,886630.000,886630.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,167614.000,167614.000,122495.000,122495.000,122495.000,122495.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,32386.000,26875.000,71994.000,71994.000,71994.000,71994.000
Cash,,,1463909.000,,,,,,,,,,,,,176790.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,1567.000,545400.000,1463909.000,808517.000,1798470.000,1203013.000,223257.000,613485.000,6822.000,159011.000,47987.000,2046.000,4960.000,1090858.000,767214.000,176790.000,942802.000,104184.000,192880.000,67898.000,9947.000,183520.000
CashEquivalentsAtCarryingValue,,,,808516.000,,,0.000,,,,0.000,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.700,0.700,,,,,,1.530,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,1.530,1.530,1.530,1.450,1.150,0.940,0.710,0.670,0.670,0.860
ClassOfWarrantOrRightOutstanding,,,,,445014.000,445014.000,5516795.000,,,,5566795.000,5566795.000,5566795.000,5566795.000,5566795.000,3028045.000,988045.000,675545.000,957295.000,1039825.000,1039825.000,764825.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,3999235.000,2662527.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
