,2011-06-30,2011-09-30,2011-12-30,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,43929.000,50196.000,43375.000,39166.000,341501.000,203066.000,63457.000,31063.000,42091.000,60818.000,55146.000,27113.000,42611.000,37808.000,203138.000,185990.000,169973.000,143180.000,141853.000,203629.000,166959.000,145044.000,231648.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,0.000,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,-300000.000,,,,,,,,,
AccountsReceivableNetCurrent,175809.000,428873.000,376070.000,173035.000,491754.000,403303.000,138286.000,90386.000,141558.000,585037.000,655871.000,887481.000,935090.000,1037208.000,911831.000,904903.000,881405.000,1135384.000,1012526.000,1070236.000,1001206.000,907750.000,850832.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,0.000,,,,,
AccruedIncomeTaxesCurrent,,,,,45666.000,92849.000,73404.000,39650.000,47569.000,51820.000,52809.000,22624.000,32692.000,125194.000,81232.000,29954.000,57984.000,54077.000,55388.000,24862.000,42539.000,38469.000,39722.000
AccruedLiabilitiesAndOtherLiabilities,,,,,647705.000,695202.000,545825.000,586857.000,840163.000,1088644.000,1078498.000,1154759.000,1019351.000,1851033.000,1636984.000,1541178.000,1357638.000,,,,,,
AccruedLiabilitiesCurrent,1042972.000,1056463.000,521808.000,489811.000,647705.000,695202.000,545825.000,586857.000,840163.000,1088644.000,1078498.000,1154759.000,1019351.000,1851033.000,1636984.000,1541178.000,1357638.000,1328738.000,1345245.000,1226964.000,810799.000,703322.000,807821.000
AccruedSalariesCurrent,,,,,219337.000,142257.000,118647.000,140695.000,120850.000,142071.000,117435.000,140043.000,120132.000,158380.000,137652.000,174703.000,51376.000,23147.000,65255.000,111003.000,75592.000,77415.000,76590.000
AccruedSalesCommissionCurrent,,,,,73783.000,78071.000,73250.000,69868.000,93659.000,350188.000,394832.000,492714.000,437680.000,460977.000,417431.000,412394.000,367298.000,440232.000,400399.000,264501.000,264637.000,221837.000,192553.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1027246.000,,,,1044580.000,,,,1085533.000,,,,1511355.000,,,,2249816.000,
AdditionalPaidInCapital,56318807.000,56328423.000,56328423.000,56328423.000,56328423.000,56873423.000,56873423.000,56873423.000,56873423.000,56873423.000,56878349.000,56878349.000,56878349.000,62989131.000,64000311.000,64000513.000,64222428.000,64302498.000,64379182.000,64449901.000,64859920.000,63881365.000,63913124.000
AllowanceForDoubtfulAccountsReceivable,,,,,,50362.000,,,,49782.000,,,,45663.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,35033.000,,,,26556.000,26556.000
Assets,1271850.000,3257317.000,4909973.000,3195842.000,4473834.000,5155620.000,2870614.000,2829755.000,9553472.000,27528429.000,55720178.000,62109508.000,62168658.000,61099309.000,71591089.000,71222153.000,58574957.000,68356491.000,52556322.000,54185448.000,69610363.000,69514686.000,58805588.000
AssetsCurrent,516422.000,2404768.000,4086922.000,2381561.000,3618140.000,4277793.000,2630414.000,2498011.000,9284909.000,27257774.000,55387404.000,61779219.000,61848381.000,56929317.000,67247994.000,66702259.000,53979164.000,63113405.000,47230105.000,49054204.000,64700099.000,65025469.000,54306102.000
AssetsNoncurrent,752007.000,848816.000,818817.000,808817.000,832116.000,786497.000,140032.000,197559.000,137597.000,148594.000,190386.000,198606.000,193683.000,1464475.000,1459294.000,1417070.000,1406150.000,2165665.000,2324282.000,2283545.000,2234428.000,1994707.000,1982685.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,255772.000,,,,,1345245.000,1226964.000,810799.000,703322.000,807821.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,-300000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,396824.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,2250000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,,,,-450000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,2252.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,2250000.000,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,332337.000,,,,348515.000,,,,2958486.000,,,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,2585385.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,318471.000,1943418.000,3678688.000,2179657.000,3036458.000,3759791.000,2401047.000,2349675.000,9057819.000,26573771.000,54614189.000,60790124.000,60775756.000,54989851.000,65322779.000,64865661.000,52168838.000,4059606.000,4223891.000,4378405.000,4293590.000,4120738.000,3618305.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,142337198.000,142721077.000,142721077.000,142721077.000,142721077.000,147721077.000,147721077.000,147721077.000,147721077.000,147721077.000,147795152.000,147795152.000,147795152.000,184176582.000,185194589.000,12346474.000,12372037.000,12379537.000,12407316.000,12419816.000,12592591.000,12392288.000,12449249.000
CommonStockSharesOutstanding,137341954.000,137725833.000,137725833.000,137725833.000,137725833.000,142725833.000,137150323.000,137150323.000,137150323.000,137150323.000,137224398.000,137224398.000,137224398.000,179181338.000,180199445.000,12013464.000,12032995.000,12029905.000,12057684.000,12070184.000,12242959.000,11795939.000,11829645.000
CommonStockValue,142337.000,142721.000,142721.000,142721.000,142721.000,147721.000,147721.000,147721.000,147721.000,147721.000,147795.000,147795.000,147795.000,184177.000,185195.000,185197.000,185565.000,185533.000,185561.000,185580.000,185751.000,181818.000,181874.000
CustomerDepositsNoncurrent,478998.000,2087356.000,3429135.000,1895799.000,1807339.000,2115122.000,1284768.000,1428896.000,8155247.000,25740163.000,53707996.000,59489302.000,58906806.000,52186396.000,61948682.000,61274120.000,48396754.000,,,,,,
DeferredCompensationEquity,-1456264.000,-1369072.000,1281880.000,1194688.000,1020304.000,1580050.000,1506780.000,1433510.000,1360240.000,1286970.000,1213975.000,1140980.000,1067985.000,5839992.000,6782593.000,6521061.000,6272862.000,6031362.000,5801387.000,5573078.000,5344769.000,4082025.000,3905921.000
DeferredRevenueCurrent,13374.000,10993.000,4348.000,3495.000,4287.000,3875.000,962.000,550.000,137.000,,,,,,,,,,12500.000,33000.000,,,
DeferredTaxAssetsGross,,,,,,14730000.000,,,,14856000.000,,,,,,,,,,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,773000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,,,,,,848000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,,,773000.000,773000.000,773000.000,773000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,848000.000,848000.000,848000.000,848000.000,1621000.000,1621000.000,1621000.000,1621000.000,1621000.000,1621000.000
DeferredTaxAssetsNet,,,,,,14730000.000,,,,,,,,,,1600000.000,1600000.000,,1600000.000,1600000.000,1600000.000,,1600000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,14694000.000,,,,14831000.000,,,,13094000.000,,,,13500000.000,,,,13676000.000,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,,,23000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,36000.000,,,,25000.000,,,,0.000,,,,90000.000,,,,313000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,,,,,,370000.000,,,,279000.000,
DeferredTaxAssetsValuationAllowance,,,,,,-14730000.000,,,,-14856000.000,,,,-12246000.000,,12200000.000,12200000.000,12339000.000,12200000.000,12200000.000,12200000.000,12670000.000,12700000.000
DeferredTaxLiabilities,,,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,0.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,702337.000,702337.000,702337.000,702337.000,702337.000,702337.000,0.000,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,,5840000.000,,,,,,,,4082025.000,
FiniteLivedCustomerListsGross,,,,,,,,,,,,,,396824.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,,,,132275.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,,,,132275.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,,,,132275.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,402442.000,392522.000,382601.000,341816.000,301032.000,260247.000,213682.000,172899.000,132114.000
FurnitureAndFixturesGross,,,,,,175856.000,,,,175856.000,,,,175856.000,,,,,,,,,
Goodwill,,,,,,,,,,,,,,15539.000,15539.000,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,,,412363.000,,,,,,,,,
LeaseholdImprovementsGross,,,,,,15992.000,,,,15992.000,,,,15992.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,1271850.000,3257317.000,4909973.000,3195842.000,4473834.000,5155620.000,2870614.000,2829755.000,9553472.000,27528429.000,55720178.000,62109508.000,62168658.000,61099309.000,71591089.000,71222153.000,58574957.000,68356491.000,52556322.000,54185448.000,69610363.000,69514686.000,58805588.000
