,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,884000.000,1006000.000,1867000.000,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,1102000.000,,,,,,,,,
AccountsPayableCurrent,1210000.000,932000.000,870000.000,622000.000,840000.000,584000.000,570000.000,615000.000,469000.000,298000.000,413000.000,475000.000,2210000.000,3554000.000,3207000.000,3272000.000,3217000.000,3601000.000,3439000.000,3468000.000,3093000.000,3218000.000,1654000.000
AccountsReceivableNetCurrent,3283000.000,1711000.000,1347000.000,1125000.000,1154000.000,1358000.000,891000.000,1438000.000,1371000.000,1070000.000,984000.000,944000.000,3752000.000,3463000.000,2865000.000,2063000.000,1842000.000,884000.000,1006000.000,1867000.000,1682000.000,3998000.000,1815000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,,,642000.000
AccruedLiabilitiesCurrent,714000.000,779000.000,569000.000,740000.000,677000.000,527000.000,607000.000,464000.000,519000.000,421000.000,407000.000,330000.000,2162000.000,,1022000.000,1486000.000,2091000.000,2318000.000,2062000.000,2126000.000,1388000.000,2162000.000,3757000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,677000.000,527000.000,607000.000,464000.000,519000.000,421000.000,,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,,,,,,,,,,,,200000.000,,,,,
AccruedRentCurrentAndNoncurrent,,,,,215000.000,208000.000,201000.000,194000.000,186000.000,178000.000,,,,200000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2150000.000,2197000.000,2243000.000,2280000.000,2342000.000,2234000.000,,,,2423000.000,,,,2605000.000,,,,2877000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,-499000.000,-499000.000,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-510000.000,-486000.000,-499000.000,-499000.000,-499000.000,-499000.000,-499000.000,-499000.000,-499000.000,-499000.000,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,,17439000.000,18098000.000,18277000.000,18236000.000,21574000.000,21642000.000,21736000.000,21763000.000,21834000.000,22022000.000
AdditionalPaidInCapitalCommonStock,91810000.000,92024000.000,95047000.000,95423000.000,96863000.000,97128000.000,98677000.000,98764000.000,98864000.000,99166000.000,99507000.000,99760000.000,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,49000.000,49000.000,64000.000,64000.000,42000.000,35000.000,,,,,,,,,,,44000.000,85000.000,103000.000
AllowanceForDoubtfulAccountsReceivableCurrent,50000.000,50000.000,50000.000,49000.000,49000.000,49000.000,64000.000,64000.000,42000.000,35000.000,37000.000,41000.000,213000.000,490000.000,593000.000,498000.000,119000.000,0.000,,,,,
Assets,8676000.000,7258000.000,7929000.000,6315000.000,5503000.000,4364000.000,4648000.000,4271000.000,3123000.000,3056000.000,2128000.000,1678000.000,24512000.000,21876000.000,20483000.000,19608000.000,18244000.000,23036000.000,21735000.000,23056000.000,22255000.000,24419000.000,24198000.000
AssetsCurrent,7722000.000,6420000.000,7188000.000,5642000.000,4968000.000,3879000.000,4206000.000,3885000.000,2784000.000,2758000.000,1846000.000,1333000.000,6981000.000,5489000.000,4492000.000,3803000.000,2861000.000,2756000.000,1956000.000,3122000.000,3844000.000,6345000.000,6376000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,3024000.000,2009000.000,2817000.000,1952000.000,576000.000,1377000.000,482000.000,255000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,3024000.000,2009000.000,2817000.000,1952000.000,576000.000,1377000.000,482000.000,255000.000,,,,,,,,,,,
