,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,313202.000,-105379.000,-207265.000,-3676.000,-5246.000
ComprehensiveIncomeNetOfTax,-306586.000,-258062.000,-176660.000,-76375.000,-44161.000
CostOfRevenue,,,3363.000,3031.000,1757.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-1277.000,1128.000,-4211.000,-1218.000,4252.000
Depreciation,5619.000,13571.000,13704.000,7965.000,0.000
DepreciationAndAmortization,5619.000,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-69.000,-6120.000,0.000,-3556.000,-5142.000
GeneralAndAdministrativeExpense,303270.000,279315.000,198313.000,81928.000,45525.000
GrossProfit,,,19091.000,4343.000,1961.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-261213.000,,,
IncomeTaxExpenseBenefit,,0.000,,,
IncomeTaxesPaid,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,10964.000,-5048.000,3248.000,-5562.000,4025.000
IncreaseDecreaseInAccountsPayableRelatedParties,612.000,0.000,,,
IncreaseDecreaseInAccountsReceivable,1380.000,-723.000,2208.000,-1823.000,0.000
IncreaseDecreaseInCustomerDeposits,8225.000,14961.000,-22856.000,0.000,
IncreaseDecreaseInDepositOtherAssets,35035.000,0.000,,,
IncreaseDecreaseInDueToRelatedParties,,,-40927.000,0.000,-1809.000
IncreaseDecreaseInOtherOperatingLiabilities,,,1528.000,0.000,
IncreaseDecreaseInOtherReceivables,,,481.000,85.000,163.000
IncreaseDecreaseInPrepaidExpense,24453.000,-24700.000,-20938.000,0.000,-75.000
InterestExpense,,,2.000,0.000,
InterestIncomeExpenseNet,,21.000,20.000,0.000,
InterestPaid,0.000,0.000,2.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,695696.000,105690.000,0.000,74542.000,37080.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,695696.000,105690.000,0.000,74542.000,37080.000
NetCashProvidedByUsedInInvestingActivities,-40460.000,109.000,0.000,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-40460.000,109.000,0.000,0.000,
NetCashProvidedByUsedInOperatingActivities,-340757.000,-212306.000,-203054.000,-77000.000,-46578.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-340757.000,-212306.000,-203054.000,-77000.000,-46578.000
NetIncomeLoss,-305309.000,-261213.000,-176000.000,-81141.000,-48706.000
NonoperatingIncomeExpense,69.000,-6099.000,3222.000,-3556.000,-5142.000
OperatingExpenses,308889.000,279315.000,198313.000,81928.000,45525.000
OperatingIncomeLoss,-305240.000,-255114.000,-179222.000,-77585.000,-43564.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,3151.000,660.000,4766.000,4545.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1277.000,3151.000,-4211.000,4766.000,4545.000
OtherNonoperatingIncome,,,3204.000,0.000,
PaymentsToAcquireMachineryAndEquipment,,0.000,,,
ProceedsFromInterestReceived,,,20.000,0.000,0.000
ProceedsFromIssuanceOfCommonStock,630000.000,0.000,,45128.000,37080.000
ProceedsFromRelatedPartyDebt,63965.000,105690.000,0.000,29414.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,-40460.000,109.000,0.000,0.000,
Revenues,3649.000,24201.000,22454.000,7374.000,3718.000
SalesRevenueNet,3649.000,24201.000,22454.000,7374.000,3718.000
StockIssuedDuringPeriodValueNewIssues,630000.000,,,155383.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,47900000.000,58443846.000,63438300.000
WeightedAverageNumberOfSharesOutstandingBasic,34976503.000,47900000.000,,,
