,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31
AccountsPayableAndAccruedLiabilitiesCurrent,401940000.000,367654000.000,363586000.000,381003000.000,383831000.000,377533000.000,340064000.000,178748000.000
AccountsPayableCurrent,,,,,102836000.000,,,
AccountsReceivableNetCurrent,319628000.000,301760000.000,326966000.000,314246000.000,290599000.000,288947000.000,315758000.000,157402000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,46573000.000,,,
AccruedIncomeTaxesCurrent,,,13033000.000,11858000.000,8820000.000,11151000.000,7246000.000,5178000.000
AccruedProfessionalFeesCurrent,,,,,16087000.000,,,
AccruedSalesCommissionCurrent,,,,,21324000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-233215000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,14891000.000,13428000.000,-3760000.000,0.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,573000.000,532000.000,514000.000,425000.000,-2017000.000,10000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,14919000.000,16858000.000,11937000.000,10094000.000,-4174000.000,2340000.000,2730000.000,-19917000.000
AdditionalPaidInCapital,2088717000.000,2100484000.000,2108029000.000,2112780000.000,2198086000.000,2201921000.000,2213262000.000,2269611000.000
AllowanceForDoubtfulAccountsReceivableCurrent,13237000.000,11584000.000,9175000.000,8939000.000,12202000.000,11755000.000,11297000.000,2369000.000
Assets,2813922000.000,2743189000.000,2698552000.000,2681216000.000,2649174000.000,2589864000.000,2516637000.000,1649985000.000
AssetsCurrent,1296062000.000,1208271000.000,1200729000.000,1075012000.000,1064226000.000,1027833000.000,996611000.000,503163000.000
AssetsFairValueDisclosure,,,250800000.000,211801000.000,219009000.000,201312000.000,162452000.000,72096000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,43357000.000,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,8826000.000,0.000
AvailableForSaleSecuritiesAmortizedCost,,,,,7500000.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,272000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,0.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,0.000,0.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,34000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,2364000.000,34623000.000,38646000.000,33900000.000,25204000.000,23316000.000
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,10152000.000,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,28494000.000,,,
BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,,,,,4689000.000,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,59840000.000,,,
CapitalizedComputerSoftwareNet,,,,,5846000.000,,,
CashAndCashEquivalentsAtCarryingValue,581390000.000,515301000.000,500690000.000,421346000.000,515637000.000,491023000.000,415153000.000,237021000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,500690000.000,421346000.000,515637000.000,,444502000.000,237021000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,204937882.000,205571253.000,205636586.000,207096791.000,219708779.000,220306639.000,220565694.000,220601756.000
CommonStockSharesOutstanding,204533916.000,204967843.000,205033176.000,206055795.000,218636842.000,219045829.000,219229956.000,219257343.000
CommonStockValue,20494000.000,20557000.000,20564000.000,20710000.000,21971000.000,22031000.000,22057000.000,22060000.000
ConvertibleDebt,,,2195000.000,2195000.000,2195000.000,2195000.000,2195000.000,0.000
ConvertibleDebtCurrent,2195000.000,2195000.000,2195000.000,2195000.000,2195000.000,2195000.000,2195000.000,0.000
ConvertibleDebtFairValueDisclosures,,,,,800000.000,,,
DebtInstrumentCarryingAmount,,,602195000.000,603888000.000,602259000.000,600407000.000,598636000.000,594950000.000
DebtInstrumentConvertibleConversionPrice1,,,17.974,17.974,,,,
DebtInstrumentInterestRateAtPeriodEnd,,,,0.070,,,,
DebtInstrumentUnamortizedDiscount,,,2895000.000,2790000.000,2685000.000,2581000.000,2474000.000,2366000.000
DeferredCosts,158703000.000,154926000.000,146767000.000,141273000.000,121392000.000,113842000.000,101629000.000,7486000.000
DeferredCostsCurrent,51470000.000,45228000.000,45995000.000,36540000.000,47203000.000,39033000.000,38909000.000,4457000.000
DeferredFinanceCostsNet,,,,,14060000.000,,,
DeferredRevenueCurrent,559873000.000,546354000.000,552091000.000,496675000.000,522575000.000,523433000.000,487747000.000,138653000.000
DeferredRevenueNoncurrent,270934000.000,271925000.000,270150000.000,260425000.000,230668000.000,208644000.000,172517000.000,14257000.000
DeferredTaxAssetsDeferredIncome,,,,,111979000.000,,,
DeferredTaxAssetsGross,,,,,433760000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,-51937000.000,,,
DeferredTaxAssetsNetCurrent,39644000.000,40346000.000,36493000.000,41956000.000,23555000.000,23746000.000,22849000.000,13096000.000
DeferredTaxAssetsNetNoncurrent,20766000.000,20901000.000,8481000.000,18010000.000,19321000.000,19016000.000,17871000.000,8925000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,210292000.000,,,
DeferredTaxAssetsOther,,,,,26114000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,75100000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,25749000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,340579000.000,,,
DeferredTaxLiabilities,,,,,145118000.000,,33100000.000,36500000.000
DeferredTaxLiabilitiesCurrent,13661000.000,13614000.000,13702000.000,13596000.000,9798000.000,8989000.000,12164000.000,651000.000
DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,,,,,68715000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,51782000.000,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,,,23717000.000,,,
DeferredTaxLiabilitiesNoncurrent,52953000.000,52533000.000,80864000.000,59795000.000,85015000.000,92140000.000,91640000.000,43266000.000
DeferredTaxLiabilitiesOther,,,,,904000.000,,,
DepositsAssets,,,,,6972000.000,,,
DerivativeFairValueOfDerivativeAsset,,,768000.000,827000.000,1404000.000,1194000.000,241000.000,713000.000
DerivativeFairValueOfDerivativeLiability,,,1416000.000,1426000.000,530000.000,33000.000,3703000.000,824000.000
DerivativeLiabilities,,,1416000.000,1426000.000,530000.000,33000.000,3703000.000,824000.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,0.000,,,
EmployeeRelatedLiabilitiesCurrent,,,,,124335000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,249108000.000,262019000.000,274889000.000,289983000.000,302046000.000,189832000.000
FiniteLivedIntangibleAssetsGross,,,426436000.000,478336000.000,479296000.000,480126000.000,476401000.000,341585000.000
FiniteLivedIntangibleAssetsNet,,,177328000.000,216317000.000,,,,
Goodwill,967224000.000,986814000.000,982951000.000,1046549000.000,1060160000.000,1062520000.000,1045923000.000,896968000.000
GoodwillGross,,,1139406000.000,1203004000.000,1216615000.000,1218975000.000,1202378000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,156455000.000,156455000.000,156455000.000,156455000.000,156455000.000,
IncomeTaxesReceivableNoncurrent,,,,,18810000.000,,,
IntangibleAssetsNetExcludingGoodwill,196460000.000,190520000.000,177328000.000,216317000.000,206907000.000,192643000.000,176855000.000,154253000.000
InventoryFinishedGoods,,,9032000.000,8116000.000,,7737000.000,,
InventoryFinishedGoodsNetOfReserves,,,,,45723000.000,,3403000.000,3719000.000
InventoryGross,,,88223000.000,78948000.000,68343000.000,73767000.000,,
InventoryNet,66612000.000,72805000.000,63482000.000,53883000.000,44405000.000,50098000.000,40426000.000,11711000.000
InventoryRawMaterials,,,49657000.000,47360000.000,,47195000.000,,
InventoryRawMaterialsNetOfReserves,,,,,7599000.000,,25530000.000,3994000.000
InventoryValuationReserves,,,24741000.000,25065000.000,23938000.000,23669000.000,,
InventoryWorkInProcess,,,29534000.000,23472000.000,,18835000.000,,
InventoryWorkInProcessNetOfReserves,,,,,15021000.000,,11493000.000,3998000.000
Liabilities,2328035000.000,2293324000.000,2277827000.000,2216850000.000,2096422000.000,2066632000.000,1979982000.000,1073080000.000
LiabilitiesAndStockholdersEquity,2813922000.000,2743189000.000,2698552000.000,2681216000.000,2649174000.000,2589864000.000,2516637000.000,1649985000.000
LiabilitiesCurrent,1191585000.000,1141794000.000,1114671000.000,1056942000.000,975397000.000,982444000.000,936840000.000,372331000.000
LiabilitiesFairValueDisclosure,,,3780000.000,36049000.000,39176000.000,33933000.000,28907000.000,24140000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,28003000.000,0.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,4816000.000,0.000
LiabilitiesSubjectToCompromiseIncomeTaxContingencies,,,,,125687000.000,,,
LineOfCreditFacilityAmountOutstanding,,,0.000,,,,,
LitigationReserveCurrent,,,116150000.000,101030000.000,0.000,,,
LoansPayableToBankCurrent,6000000.000,4500000.000,6000000.000,6208000.000,6228000.000,6239000.000,6292000.000,6438000.000
LongTermDebt,,,599300000.000,601098000.000,599574000.000,597826000.000,596162000.000,592584000.000
LongTermDebtCurrent,,,8195000.000,8403000.000,8423000.000,8434000.000,8487000.000,6438000.000
LongTermDebtFairValue,,,,3200000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,573000000.000,573801000.000,567000000.000,567000000.000,567000000.000,567000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,5195000.000,3894000.000,8423000.000,6792000.000,5225000.000,1515000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,6000000.000,6727000.000,6771000.000,6715000.000,6608000.000,6614000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,6000000.000,6756000.000,6706000.000,6650000.000,6600000.000,6606000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,6000000.000,6641000.000,6735000.000,6676000.000,6625000.000,6631000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,6000000.000,6069000.000,6624000.000,6574000.000,6578000.000,6584000.000
LongTermDebtNoncurrent,,,591105000.000,592695000.000,591151000.000,589392000.000,587675000.000,586146000.000
LongTermLoansFromBank,583234000.000,592500000.000,591105000.000,592695000.000,591151000.000,589392000.000,587675000.000,586146000.000
MinorityInterest,72879000.000,83708000.000,91634000.000,99425000.000,111244000.000,125731000.000,128095000.000,131796000.000
MinorityInterestOwnershipPercentageByParent,,,,,0.335,,,
NewAccountingPronouncementOrChangeInAccountingPrincipleCurrentPeriodDisclosuresDeferredRevenueAmount,,,,2100000.000,19300000.000,,,
NumberOfCountriesInWhichEntityOperates,,,,,125.000,125.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,140859000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,34476000.000,,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,8724000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,9870000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,14704000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,20123000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,24883000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,36803000.000,,,
OperatingLossCarryforwards,,,,,2418707000.000,,,
OtherAccruedLiabilitiesCurrent,,,,,40262000.000,,,
OtherAssets,,,,,101455000.000,,,
OtherAssetsMiscellaneous,,,,,5815000.000,,,
OtherAssetsNoncurrent,107864000.000,113391000.000,106634000.000,107001000.000,101455000.000,99173000.000,94067000.000,42023000.000
OtherLiabilitiesCurrent,50280000.000,50193000.000,47914000.000,44377000.000,41950000.000,52904000.000,53129000.000,42663000.000
OtherLiabilitiesNoncurrent,229329000.000,234572000.000,221037000.000,246993000.000,214191000.000,194012000.000,186494000.000,57080000.000
OtherLongTermDebt,,,,3193000.000,3064000.000,2712000.000,2441000.000,2450000.000
OtherLongTermDebtNoncurrent,,,,,8813000.000,,,
PrepaidExpenseAndOtherAssetsCurrent,,,88761000.000,96712000.000,100799000.000,93274000.000,80787000.000,42958000.000
PropertyPlantAndEquipmentGross,,,,,305187000.000,,,
PropertyPlantAndEquipmentNet,66843000.000,68366000.000,75662000.000,77054000.000,75713000.000,74837000.000,74855000.000,37167000.000
RestrictedCashAndCashEquivalents,,,,,9753000.000,,,
RestrictedCashAndCashEquivalentsAtCarryingValue,73117000.000,72500000.000,86490000.000,60070000.000,41756000.000,41712000.000,39372000.000,36518000.000
RestructuringReserve,,,7599000.000,5139000.000,3672000.000,3220000.000,1222000.000,
RestructuringReserveCurrent,,,,,3672000.000,,,
RetainedEarningsAccumulatedDeficit,-1707638000.000,-1766833000.000,-1806530000.000,-1770840000.000,-1766364000.000,-1819574000.000,-1819848000.000,-1816949000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,2.340,2.340,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,150000.000,,150000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,1175319.000,1158119.000,,,,
ShortTermInvestments,72441000.000,72432000.000,51852000.000,50259000.000,272000.000,0.000,0.000,0.000
StockholdersEquity,413008000.000,366157000.000,329091000.000,364941000.000,441508000.000,397501000.000,408560000.000,445109000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,485887000.000,449865000.000,420725000.000,464366000.000,552752000.000,523232000.000,536655000.000,576905000.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,51197000.000,,,
TaxesPayableCurrent,11486000.000,11134000.000,,,,,,
TreasuryStockShares,403966.000,603410.000,603410.000,1040996.000,1071937.000,1260810.000,1335738.000,1344413.000
TreasuryStockValue,3484000.000,4909000.000,4909000.000,7803000.000,8011000.000,9217000.000,9641000.000,9696000.000
UnrecognizedTaxBenefits,,,,,403884000.000,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,57000000.000,58200000.000,54800000.000,53600000.000,52800000.000,18400000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,136600000.000,137800000.000,132900000.000,130800000.000,124200000.000,43600000.000
